Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
THORNTON,1.852,2.019,2.212,2.423,2.643,2.866,3.095,3.386,3.7,3.983,4.301,4.646,4.936,5.303,5.661,6.053,6.452,6.874,7.295,7.734,8.153,8.597,9.041,9.443,9.9,10.342,10.342,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
THORPE ROAD,0.963,1.037,1.121,1.214,1.311,1.409,1.51,1.637,1.776,1.9,2.04,2.191,2.319,2.48,2.638,2.81,2.986,3.171,3.356,3.549,3.734,3.929,4.124,4.301,4.502,4.696,4.696,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TICKHILL ROAD,3.023,3.165,3.329,3.509,3.695,3.885,4.08,4.327,4.594,4.835,5.104,5.397,5.644,5.956,6.26,6.593,6.932,7.291,7.648,8.022,8.378,8.755,9.132,9.474,9.862,10.238,10.238,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TINGLEY,1.601,1.718,1.853,2,2.154,2.31,2.469,2.672,2.891,3.089,3.311,3.551,3.754,4.01,4.26,4.533,4.812,5.106,5.4,5.706,5.999,6.308,6.619,6.899,7.218,7.527,7.527,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TINSLEY PARK ROAD,0.077,0.085,0.094,0.104,0.115,0.125,0.136,0.15,0.166,0.179,0.194,0.211,0.225,0.243,0.26,0.279,0.298,0.318,0.338,0.359,0.38,0.401,0.422,0.442,0.464,0.485,0.485,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TINSLEY WIRE INDUSTRIES,0.25,0.27,0.293,0.319,0.345,0.372,0.399,0.434,0.471,0.505,0.543,0.585,0.619,0.663,0.706,0.753,0.801,0.851,0.901,0.954,1.004,1.057,1.11,1.159,1.213,1.266,1.266,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TIVERTON ROAD,1.962,2.066,2.186,2.317,2.453,2.592,2.735,2.915,3.11,3.286,3.484,3.698,3.878,4.106,4.329,4.573,4.821,5.083,5.344,5.617,5.878,6.153,6.43,6.679,6.963,7.238,7.238,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TODMORDEN,0.845,0.939,1.048,1.167,1.29,1.416,1.545,1.709,1.886,2.046,2.225,2.419,2.583,2.79,2.991,3.212,3.437,3.675,3.912,4.16,4.396,4.646,4.897,5.123,5.381,5.63,5.63,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TOLLER LANE,0.596,0.696,0.812,0.938,1.069,1.203,1.34,1.514,1.701,1.871,2.061,2.267,2.44,2.66,2.874,3.108,3.347,3.599,3.851,4.113,4.364,4.629,4.895,5.135,5.408,5.673,5.673,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
TONG STREET,0.744,0.797,0.859,0.926,0.996,1.068,1.141,1.234,1.334,1.425,1.526,1.636,1.729,1.846,1.961,2.086,2.214,2.348,2.483,2.623,2.757,2.899,3.041,3.169,3.315,3.456,3.456,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
UPPER BASINGHALL STREET,0.017,0.022,0.029,0.035,0.043,0.05,0.057,0.067,0.077,0.086,0.097,0.108,0.117,0.129,0.141,0.154,0.166,0.18,0.194,0.208,0.222,0.236,0.251,0.264,0.279,0.293,0.293,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
VARLEY STREET,0.884,0.994,1.121,1.26,1.405,1.552,1.703,1.895,2.102,2.288,2.497,2.724,2.916,3.157,3.393,3.652,3.915,4.192,4.469,4.759,5.035,5.327,5.62,5.885,6.186,6.477,6.477,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
VICTORIA STREET,0.153,0.176,0.202,0.23,0.26,0.29,0.321,0.36,0.402,0.44,0.483,0.529,0.568,0.618,0.666,0.719,0.773,0.829,0.886,0.945,1.002,1.061,1.121,1.175,1.237,1.296,1.296,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WALESBY,1.039,1.063,1.092,1.122,1.154,1.187,1.22,1.262,1.308,1.349,1.396,1.446,1.488,1.542,1.594,1.651,1.709,1.77,1.832,1.896,1.957,2.021,2.086,2.145,2.211,2.276,2.276,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WARREN LANE,0.382,0.411,0.444,0.479,0.517,0.555,0.594,0.643,0.696,0.744,0.798,0.857,0.906,0.968,1.029,1.096,1.163,1.235,1.306,1.381,1.452,1.527,1.603,1.671,1.749,1.824,1.824,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WATH UPON DEARNE,0.909,0.992,1.086,1.19,1.298,1.407,1.52,1.662,1.816,1.955,2.111,2.281,2.423,2.603,2.779,2.971,3.167,3.374,3.58,3.796,4.002,4.219,4.438,4.635,4.859,5.076,5.076,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WAVERLEY BUSINESS PARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WAWNE ROAD,1.221,1.297,1.384,1.48,1.58,1.681,1.785,1.916,2.059,2.187,2.331,2.487,2.619,2.785,2.947,3.125,3.306,3.497,3.688,3.887,4.077,4.278,4.48,4.662,4.869,5.069,5.069,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WEELAND ROAD,0.652,0.696,0.745,0.8,0.856,0.914,0.973,1.048,1.129,1.202,1.284,1.373,1.448,1.542,1.635,1.736,1.839,1.947,2.056,2.169,2.277,2.391,2.506,2.61,2.728,2.842,2.842,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WELLINGTON STREET,0.704,0.785,0.877,0.978,1.083,1.19,1.3,1.439,1.589,1.725,1.877,2.042,2.18,2.356,2.527,2.715,2.906,3.108,3.309,3.519,3.72,3.932,4.145,4.337,4.556,4.768,4.768,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WESLEY CRESCENT,1.665,1.808,1.972,2.151,2.338,2.528,2.722,2.97,3.237,3.477,3.748,4.04,4.287,4.599,4.903,5.237,5.576,5.935,6.292,6.666,7.022,7.399,7.777,8.119,8.507,8.884,8.884,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WEST DOCKS,0.021,0.023,0.026,0.029,0.032,0.035,0.038,0.042,0.047,0.051,0.055,0.06,0.064,0.069,0.074,0.08,0.085,0.091,0.097,0.103,0.109,0.115,0.121,0.127,0.133,0.14,0.14,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WEST END LANE,3.613,3.77,3.952,4.151,4.358,4.569,4.784,5.058,5.354,5.621,5.92,6.245,6.518,6.864,7.201,7.57,7.946,8.344,8.74,9.154,9.549,9.966,10.385,10.764,11.194,11.611,11.611,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WEST MOOR PARK,1.265,1.323,1.391,1.464,1.54,1.618,1.698,1.799,1.908,2.007,2.117,2.237,2.338,2.466,2.59,2.727,2.866,3.013,3.159,3.312,3.458,3.612,3.767,3.906,4.065,4.219,4.219,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WEST PARK,0.888,0.978,1.081,1.194,1.312,1.431,1.554,1.71,1.878,2.029,2.199,2.384,2.539,2.735,2.927,3.137,3.351,3.576,3.801,4.037,4.261,4.498,4.736,4.951,5.196,5.433,5.433,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WESTCOTT STREET,1.447,1.608,1.793,1.995,2.206,2.42,2.639,2.918,3.219,3.491,3.795,4.126,4.404,4.756,5.099,5.475,5.858,6.262,6.665,7.087,7.488,7.914,8.34,8.725,9.163,9.587,9.587,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WETHERBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHEATACRE ROAD,1.24,1.324,1.421,1.526,1.637,1.749,1.863,2.009,2.167,2.309,2.468,2.641,2.786,2.97,3.15,3.346,3.546,3.758,3.969,4.189,4.399,4.622,4.845,5.046,5.275,5.497,5.497,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHEATLEY PARK,0.396,0.437,0.484,0.536,0.589,0.644,0.7,0.771,0.847,0.917,0.994,1.078,1.149,1.238,1.326,1.422,1.519,1.622,1.725,1.832,1.934,2.042,2.151,2.249,2.36,2.468,2.468,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHINGATE,0.537,0.609,0.692,0.784,0.879,0.976,1.075,1.201,1.337,1.459,1.597,1.746,1.871,2.03,2.185,2.355,2.528,2.71,2.892,3.082,3.264,3.456,3.648,3.822,4.02,4.211,4.211,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHITE LEE,1.74,1.893,2.07,2.263,2.464,2.668,2.878,3.144,3.431,3.69,3.981,4.296,4.561,4.897,5.225,5.583,5.949,6.335,6.719,7.121,7.505,7.91,8.317,8.684,9.103,9.507,9.507,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHITEHALL ROAD 2/3,0.012,0.016,0.02,0.025,0.029,0.034,0.039,0.046,0.052,0.059,0.065,0.073,0.079,0.087,0.095,0.104,0.112,0.122,0.131,0.14,0.149,0.159,0.169,0.178,0.187,0.197,0.197,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WHITEHALL ROAD 4/5,0.034,0.04,0.046,0.053,0.061,0.069,0.076,0.086,0.097,0.107,0.118,0.129,0.139,0.152,0.164,0.178,0.191,0.206,0.22,0.235,0.249,0.265,0.28,0.293,0.309,0.324,0.324,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WIBSEY,1.433,1.575,1.739,1.918,2.105,2.295,2.489,2.736,3.003,3.244,3.514,3.807,4.054,4.365,4.67,5.003,5.342,5.701,6.058,6.431,6.788,7.165,7.542,7.884,8.272,8.648,8.648,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WITHERNSEA,0.88,0.963,1.059,1.164,1.274,1.385,1.499,1.644,1.801,1.942,2.1,2.272,2.416,2.599,2.778,2.973,3.172,3.382,3.592,3.81,4.019,4.24,4.462,4.662,4.89,5.11,5.11,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WOODCOCK STREET,0.579,0.652,0.736,0.828,0.923,1.021,1.12,1.247,1.384,1.507,1.645,1.795,1.922,2.082,2.238,2.408,2.582,2.766,2.949,3.14,3.323,3.516,3.71,3.885,4.084,4.276,4.276,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WOODSEATS,0.903,1.025,1.164,1.317,1.476,1.638,1.804,2.014,2.241,2.446,2.676,2.926,3.136,3.401,3.66,3.944,4.233,4.539,4.843,5.161,5.464,5.785,6.107,6.398,6.729,7.049,7.049,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WOOLLEY,1.621,1.708,1.808,1.917,2.031,2.147,2.266,2.417,2.58,2.727,2.892,3.071,3.222,3.412,3.598,3.801,4.009,4.228,4.446,4.674,4.891,5.122,5.352,5.561,5.798,6.028,6.028,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WORSBROUGH PARK,2.3,2.458,2.641,2.841,3.049,3.26,3.477,3.752,4.05,4.318,4.619,4.945,5.22,5.567,5.906,6.278,6.656,7.055,7.453,7.87,8.266,8.686,9.107,9.488,9.921,10.34,10.34,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
WRAWBY,1.628,1.73,1.847,1.975,2.109,2.244,2.383,2.56,2.75,2.922,3.115,3.324,3.5,3.723,3.94,4.178,4.421,4.677,4.932,5.199,5.453,5.722,5.992,6.236,6.513,6.782,6.782,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
YARBOROUGH ROAD 33/11KV,1.538,1.696,1.878,2.076,2.284,2.494,2.71,2.984,3.28,3.547,3.846,4.171,4.444,4.79,5.127,5.497,5.873,6.271,6.667,7.081,7.476,7.894,8.313,8.691,9.122,9.539,9.539,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
YEW GREEN ROAD,0.964,1.073,1.2,1.338,1.482,1.628,1.778,1.968,2.174,2.36,2.568,2.793,2.983,3.224,3.458,3.715,3.977,4.253,4.528,4.816,5.09,5.381,5.672,5.935,6.235,6.524,6.524,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
YORK ROAD,0.676,0.805,0.955,1.119,1.289,1.462,1.64,1.865,2.109,2.328,2.575,2.842,3.067,3.351,3.629,3.933,4.243,4.57,4.896,5.236,5.561,5.905,6.25,6.561,6.916,7.259,7.259,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
YORK STREET,0.564,0.63,0.706,0.788,0.874,0.962,1.051,1.165,1.288,1.399,1.524,1.659,1.772,1.916,2.056,2.21,2.366,2.531,2.696,2.868,3.032,3.206,3.38,3.537,3.717,3.89,3.89,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Barnsley Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Bradford Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Calderdale Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
County Durham Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Darlington Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Doncaster Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
East Riding of Yorkshire Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Gateshead Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Hambleton Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Harrogate Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Hartlepool Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
"Kingston upon Hull, City of Direct to Supply Points",,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Kirklees Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Leeds Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Newcastle upon Tyne Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
North East Lincolnshire Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
North Lincolnshire Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
North Tyneside Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Northumberland Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Redcar and Cleveland Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Rotherham Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Ryedale Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Scarborough Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Selby Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Sheffield Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
South Tyneside Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Stockton-on-Tees Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Sunderland Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
Wakefield Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
West Lindsey Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
York Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Electric Engagement (without DH HPs),Total installed PV capacity - domestic (MW)
