Primary,2023/24,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
WEST SOUTHWICK	12.816	13.244	13.244	13.246	13.279	13.326	13.405	13.571	13.853	14.158	14.466	14.749	15.05	15.426	15.834	16.251	16.709	16.998	17.342	17.666	17.969	18.234	18.463	18.653	18.928	19.193	19.169	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WEST WYLAM	21.101	21.101	21.101	21.194	21.326	21.5	21.759	22.15	22.662	23.16	23.698	24.315	24.862	25.43	25.993	26.537	27.086	27.395	27.587	27.746	27.865	27.947	27.998	27.999	28.07	28.131	28.079	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WESTERHOPE	11.177	11.177	11.177	11.432	11.731	12.07	12.48	13.025	13.698	14.426	15.142	15.783	16.481	17.319	18.195	19.071	20.011	20.621	21.298	21.938	22.541	23.074	23.541	23.93	24.484	25.026	25.05	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WESTOE	9.721	10.081	10.081	10.295	10.506	10.751	11.075	11.532	12.365	13.203	13.993	14.691	15.425	16.257	17.118	17.987	18.921	19.521	20.234	20.908	21.544	22.102	22.587	22.987	23.539	24.065	24.061	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WHITBY T1	5.584	5.584	5.584	5.653	5.734	5.825	5.945	6.119	6.3	6.498	6.713	6.946	7.175	7.44	7.706	7.97	8.244	8.415	8.547	8.694	8.828	8.947	9.053	9.138	9.26	9.381	9.411	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WHITBY T2	8.255	8.255	8.255	8.313	8.378	8.456	8.566	8.744	8.999	9.259	9.566	9.935	10.27	10.648	11.033	11.422	11.827	12.058	12.181	12.303	12.398	12.474	12.533	12.572	12.662	12.753	12.751	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WHITBY WEST T1	4.873	4.873	4.873	4.962	5.062	5.178	5.325	5.509	5.721	5.952	6.189	6.426	6.67	6.951	7.234	7.515	7.81	7.991	8.144	8.306	8.455	8.586	8.7	8.789	8.926	9.063	9.072	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WHITBY WEST T2	5.521	5.521	5.521	5.614	5.722	5.843	5.993	6.189	6.427	6.684	6.964	7.271	7.573	7.924	8.282	8.643	9.026	9.26	9.438	9.631	9.805	9.958	10.089	10.195	10.357	10.518	10.546	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WILLINGTON	11.246	13.342	13.342	13.763	14.175	14.636	15.197	15.969	16.86	17.77	18.622	19.347	20.141	21.076	22.077	23.06	24.102	24.789	25.548	26.267	26.951	27.56	28.096	28.543	29.168	29.784	29.85	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WORMALD GREEN 132/11KV	13.516	13.516	13.516	13.834	14.145	14.494	14.934	15.546	16.328	17.121	17.954	18.838	19.689	20.64	21.595	22.547	23.54	24.144	24.645	25.092	25.48	25.808	26.082	26.282	26.647	27.007	27.026	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
WYNYARD	7.011	9.389	9.389	9.451	9.519	9.594	9.687	9.818	9.937	10.06	10.181	10.297	10.415	10.55	10.69	10.826	10.965	11.069	11.172	11.269	11.356	11.437	11.512	11.58	11.665	11.752	11.792	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
YEDINGHAM	1.992	1.992	1.992	2.014	2.036	2.058	2.09	2.143	2.208	2.275	2.36	2.474	2.571	2.681	2.793	2.907	3.026	3.096	3.12	3.14	3.154	3.165	3.172	3.174	3.191	3.21	3.211	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
YORK UNIVERSITY	12.006	12.006	12.006	11.991	12.016	12.057	12.126	12.222	12.334	12.478	12.645	12.828	13.019	13.258	13.511	13.77	14.048	14.21	14.335	14.448	14.544	14.623	14.687	14.733	14.826	14.92	14.901	NPgN	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ABBEY ROAD	8.227	8.227	8.227	8.313	8.405	8.536	8.767	9.126	9.527	9.971	10.401	10.796	11.347	11.87	12.427	12.997	13.615	13.95	14.283	14.655	14.983	15.276	15.525	15.72	15.896	16.148	16.155	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
AIREDALE ROAD	10.41	10.629	10.629	10.656	10.724	10.831	11.004	11.317	11.684	12.065	12.437	12.773	13.159	13.542	13.944	14.336	14.743	14.983	15.216	15.444	15.637	15.798	15.929	16.026	16.106	16.234	16.197	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ALDHAM	12.915	13.065	13.065	13.454	13.835	14.263	14.946	15.753	16.499	17.337	18.134	18.823	19.755	20.695	21.671	22.644	23.688	24.298	24.915	25.592	26.165	26.672	27.115	27.484	27.838	28.347	28.412	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ALFRED GELDER STREET	13.285	13.285	13.285	13.2	13.156	13.146	13.19	13.231	13.257	13.34	13.418	13.472	13.575	13.68	13.792	13.901	14.014	14.079	14.132	14.183	14.224	14.262	14.294	14.312	14.324	14.351	14.328	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ALLERTON HILL T1	5.729	5.729	5.729	5.813	5.91	6.029	6.212	6.503	6.821	7.169	7.487	7.746	8.141	8.516	8.922	9.335	9.786	10.024	10.27	10.555	10.809	11.037	11.236	11.394	11.546	11.759	11.751	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ALLERTON HILL T2	5.584	5.584	5.584	5.648	5.723	5.816	5.961	6.209	6.491	6.796	7.073	7.296	7.639	7.962	8.311	8.669	9.06	9.263	9.476	9.721	9.942	10.14	10.312	10.448	10.579	10.762	10.748	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ALVERTHORPE ROAD	13.113	13.113	13.113	13.353	13.628	13.954	14.467	15.105	15.713	16.397	17.075	17.71	18.573	19.421	20.344	21.277	22.245	22.793	23.336	23.933	24.451	24.91	25.307	25.631	25.935	26.371	26.437	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ARMOURIES DRIVE	9.674	13.762	13.762	13.703	13.712	13.748	13.829	13.833	13.748	13.709	13.677	13.629	13.661	13.705	13.756	13.814	13.888	13.92	13.939	14.002	14.053	14.104	14.152	14.191	14.227	14.286	14.29	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ARMTHORPE	11.615	11.615	11.615	11.813	12.002	12.221	12.582	13.102	13.642	14.208	14.777	15.331	16.009	16.686	17.407	18.133	18.846	19.236	19.634	20.07	20.447	20.778	21.059	21.29	21.508	21.831	21.869	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ARUNDEL STREET	14.891	15.704	15.704	15.614	15.57	15.556	15.588	15.541	15.433	15.332	15.257	15.203	15.199	15.188	15.23	15.277	15.331	15.361	15.374	15.394	15.408	15.422	15.435	15.44	15.437	15.444	15.456	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
ASKERN	9.903	10.126	10.126	10.432	10.742	10.997	11.418	11.953	12.412	12.91	13.596	14.474	15.27	16.169	17.044	17.921	18.37	18.511	18.646	18.809	18.927	18.976	18.975	18.978	18.982	19.13	19.167	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
AUDBY LANE	18.67	23.941	23.941	24.016	24.148	24.309	24.646	25.088	25.5	25.961	26.52	27.169	27.817	28.532	29.175	29.807	30.299	30.536	30.768	31.028	31.23	31.382	31.491	31.577	31.654	31.849	31.826	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
AUSTERFIELD	3.29	3.89	3.89	3.938	3.99	4.036	4.117	4.209	4.286	4.37	4.485	4.63	4.768	4.917	5.062	5.208	5.271	5.285	5.297	5.317	5.331	5.34	5.342	5.344	5.348	5.373	5.382	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BAILIFF BRIDGE	8.617	11.83	11.83	11.927	12.046	12.193	12.441	12.852	13.302	13.791	14.252	14.658	15.21	15.756	16.329	16.912	17.551	17.906	18.269	18.671	19.023	19.333	19.599	19.812	20.008	20.293	20.294	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BALBY	9.209	9.809	9.809	9.838	9.879	9.931	10.032	10.192	10.353	10.528	10.694	10.837	11.03	11.24	11.474	11.715	11.98	12.142	12.312	12.489	12.646	12.787	12.911	13.018	13.117	13.257	13.274	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BALME STREET	12.097	12.347	12.347	12.299	12.373	12.481	12.652	12.804	12.896	13.01	13.134	13.249	13.444	13.641	13.884	14.13	14.397	14.564	14.712	14.863	14.991	15.105	15.203	15.279	15.339	15.435	15.44	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARNBURGH	6.778	6.778	6.778	7.084	7.387	7.722	8.236	8.877	9.499	10.174	10.833	11.437	12.187	12.937	13.706	14.465	15.228	15.661	16.098	16.573	16.975	17.326	17.625	17.872	18.108	18.457	18.492	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARNOLDSWICK	5.795	5.795	5.795	5.816	5.851	5.889	5.967	6.125	6.301	6.485	6.695	6.922	7.153	7.401	7.655	7.91	8.122	8.224	8.325	8.424	8.501	8.545	8.569	8.583	8.592	8.64	8.617	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARNSLEY	13.612	13.912	13.912	14.056	14.242	14.449	14.772	15.161	15.513	15.928	16.317	16.638	17.087	17.559	18.059	18.568	19.12	19.475	19.832	20.208	20.539	20.841	21.115	21.352	21.574	21.874	21.936	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARNSLEY ROAD	8.21	8.21	8.21	8.282	8.363	8.469	8.664	8.971	9.31	9.67	10.021	10.349	10.777	11.198	11.655	12.118	12.62	12.904	13.189	13.492	13.755	13.986	14.184	14.34	14.481	14.688	14.69	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARROW	9.602	9.602	9.602	9.86	10.099	10.321	10.64	11.088	11.548	12.011	12.611	13.404	14.15	14.905	15.62	16.335	16.825	16.981	17.123	17.298	17.444	17.532	17.579	17.621	17.666	17.801	17.885	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARUGH 66/11KV	17.018	17.018	17.018	17.463	17.891	18.383	19.134	20.145	21.191	22.305	23.39	24.392	25.654	26.872	28.129	29.376	30.64	31.331	32.026	32.793	33.454	34.03	34.522	34.92	35.303	35.852	35.916	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BARWICK	10.238	10.238	10.238	10.485	10.747	11.035	11.506	12.15	12.79	13.471	14.294	15.283	16.336	17.402	18.499	19.607	20.366	20.68	20.991	21.384	21.712	21.976	22.168	22.314	22.45	22.741	22.763	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BASLOW ROAD	10.267	10.267	10.267	10.386	10.503	10.647	10.897	11.377	11.931	12.501	13.044	13.533	14.182	14.821	15.522	16.238	17.022	17.455	17.902	18.381	18.804	19.178	19.495	19.747	19.978	20.314	20.311	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BATLEY	21.355	22.16	22.16	22.21	22.361	22.566	22.915	23.471	24.052	24.702	25.325	25.859	26.567	27.29	28.067	28.849	29.692	30.185	30.673	31.174	31.605	31.981	32.298	32.547	32.764	33.098	33.054	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BEAL	11.203	12.103	16.603	16.779	16.986	17.209	17.535	17.933	18.316	18.722	19.206	19.771	20.324	20.899	21.456	22.005	22.414	22.627	22.831	23.044	23.226	23.377	23.498	23.605	23.709	23.88	23.947	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BEESTON ROYDS 33/11KV	4.934	4.934	4.934	4.927	4.941	4.968	5.025	5.135	5.252	5.387	5.515	5.619	5.763	5.922	6.097	6.275	6.473	6.592	6.71	6.834	6.94	7.033	7.113	7.177	7.232	7.319	7.305	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BEESTON ROYDS 6/7	21.419	21.419	21.419	21.36	21.381	21.459	21.655	21.976	22.306	22.685	23.05	23.353	23.748	24.169	24.616	25.056	25.524	25.793	26.054	26.325	26.549	26.738	26.891	27.006	27.101	27.269	27.204	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BEIGHTON	15.208	15.208	15.208	15.52	15.856	16.239	16.792	17.598	18.477	19.401	20.288	21.09	22.104	23.07	24.074	25.071	26.076	26.613	27.165	27.774	28.307	28.774	29.168	29.482	29.783	30.208	30.216	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BELLHOUSE ROAD	10.642	10.642	10.642	10.844	11.051	11.299	11.686	12.391	13.206	14.051	14.879	15.655	16.652	17.623	18.679	19.76	20.933	21.595	22.267	22.98	23.61	24.164	24.634	25.008	25.346	25.833	25.837	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BELMONT AVENUE	17.085	17.685	17.685	17.905	18.199	18.55	19.07	19.733	20.369	21.077	21.759	22.347	23.104	23.881	24.717	25.545	26.421	26.969	27.509	28.064	28.542	28.966	29.336	29.643	29.928	30.327	30.371	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BELMONT COVERT	1.236	1.236	1.236	1.252	1.269	1.287	1.314	1.345	1.38	1.416	1.459	1.513	1.57	1.621	1.661	1.702	1.735	1.753	1.769	1.789	1.807	1.822	1.835	1.847	1.859	1.873	1.883	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BELTHORPE LANE	3.8	3.8	3.8	3.837	3.876	3.917	3.988	4.077	4.168	4.263	4.402	4.602	4.778	4.958	5.107	5.253	5.333	5.358	5.38	5.408	5.431	5.447	5.455	5.463	5.474	5.507	5.524	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BENTLEY	9.731	9.731	9.731	10.021	10.289	10.582	11.048	11.717	12.417	13.151	13.871	14.53	15.376	16.204	17.085	17.968	18.859	19.343	19.835	20.378	20.849	21.259	21.604	21.882	22.144	22.531	22.56	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BILLET LANE	10.524	15.284	15.284	15.343	15.408	15.481	15.565	15.651	15.739	15.829	15.921	16.016	16.113	16.21	16.309	16.409	16.51	16.611	16.713	16.815	16.918	17.02	17.122	17.223	17.324	17.423	17.522	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BINBROOK	1.692	1.692	1.692	1.805	1.92	2.051	2.26	2.488	2.764	3.064	3.445	3.946	4.402	4.851	5.21	5.564	5.836	6.02	6.2	6.366	6.525	6.672	6.814	6.937	7.05	7.185	7.297	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BINGLEY 33/11KV	12.035	12.506	12.506	12.613	12.752	12.934	13.248	13.737	14.264	14.821	15.365	15.873	16.566	17.238	17.972	18.72	19.482	19.873	20.266	20.706	21.089	21.422	21.701	21.918	22.12	22.43	22.428	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BIRKBY	11.758	11.953	11.953	12.121	12.329	12.588	12.996	13.535	14.075	14.681	15.253	15.748	16.44	17.117	17.832	18.551	19.325	19.766	20.202	20.676	21.083	21.443	21.752	22	22.228	22.558	22.575	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BLACKBURN MEADOWS 33/11KV	14.001	14.001	14.001	13.935	13.898	13.887	13.939	14.076	14.235	14.413	14.582	14.724	14.923	15.133	15.367	15.605	15.867	16.007	16.148	16.296	16.418	16.52	16.604	16.662	16.711	16.802	16.753	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BLUE BOY STREET	11.322	11.322	11.322	11.287	11.289	11.324	11.404	11.379	11.286	11.2	11.153	11.147	11.194	11.223	11.315	11.409	11.511	11.576	11.617	11.665	11.702	11.739	11.772	11.793	11.803	11.819	11.864	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BOLTON ROAD	7.102	7.102	7.102	7.323	7.56	7.79	8.168	8.66	9.127	9.614	10.239	11.035	11.829	12.657	13.498	14.348	14.893	15.071	15.249	15.469	15.629	15.702	15.724	15.731	15.742	15.884	15.874	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BOTTESFORD	12.608	12.908	12.908	13.37	13.84	14.349	15.105	16.082	17.055	18.072	19.043	19.915	21.069	22.195	23.399	24.605	25.885	26.614	27.362	28.192	28.916	29.562	30.129	30.602	31.06	31.688	31.812	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRAMHOPE	3.615	3.615	3.615	3.679	3.743	3.814	3.943	4.116	4.283	4.456	4.705	5.062	5.397	5.741	6.082	6.428	6.588	6.623	6.658	6.722	6.77	6.8	6.81	6.815	6.822	6.88	6.883	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRAMLEY	12.567	12.946	12.946	13.308	13.723	14.225	14.925	15.819	16.751	17.762	18.743	19.629	20.771	21.86	22.995	24.119	25.294	25.975	26.636	27.351	27.97	28.516	28.98	29.339	29.666	30.12	30.14	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRETT STREET	19.539	19.955	19.955	20.193	20.466	20.803	21.333	22.073	22.863	23.737	24.612	25.451	26.52	27.556	28.609	29.671	30.753	31.369	31.981	32.641	33.226	33.748	34.204	34.573	34.941	35.444	35.54	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRIDGES ROAD	14.61	15.481	15.481	15.984	16.473	16.999	17.746	18.907	20.196	21.502	22.876	24.335	25.991	27.581	29.179	30.786	32.304	33.096	33.897	34.781	35.566	36.254	36.832	37.3	37.742	38.383	38.499	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRIGHOUSE 33/11KV	6.52	6.87	6.87	6.807	6.755	6.711	6.682	6.659	6.64	6.626	6.614	6.605	6.599	6.59	6.582	6.573	6.563	6.547	6.529	6.512	6.493	6.473	6.452	6.431	6.408	6.387	6.363	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BRODSWORTH	14.993	15.943	15.943	16.359	16.799	17.307	18.036	19.121	20.314	21.539	22.753	23.901	25.228	26.523	27.858	29.172	30.5	31.269	32.035	32.831	33.517	34.11	34.607	35.004	35.369	35.89	35.926	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BROOKFIELD STREET	8.683	8.683	8.683	8.594	8.518	8.458	8.419	8.385	8.356	8.334	8.314	8.295	8.281	8.269	8.256	8.241	8.228	8.205	8.179	8.156	8.13	8.102	8.073	8.043	8.012	7.982	7.946	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BTP	13.075	13.075	13.075	12.913	12.762	12.623	12.503	12.388	12.279	12.176	12.079	11.987	11.9	11.817	11.737	11.66	11.587	11.515	11.446	11.378	11.312	11.248	11.185	11.124	11.062	11.001	10.94	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BURLEY STREET	22.004	27.105	27.105	26.922	26.817	26.752	26.761	26.716	26.616	26.55	26.496	26.441	26.458	26.477	26.499	26.527	26.571	26.561	26.54	26.573	26.594	26.614	26.63	26.633	26.631	26.649	26.615	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BURMANTOFTS	12.307	13.144	13.144	13.028	12.97	12.936	12.933	12.876	12.765	12.696	12.654	12.646	12.678	12.696	12.72	12.746	12.777	12.765	12.737	12.719	12.693	12.666	12.634	12.591	12.542	12.497	12.464	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BURNLEYVILLE	12.067	12.067	12.067	12.343	12.663	13.049	13.634	14.435	15.3	16.208	17.081	17.869	18.844	19.781	20.75	21.706	22.703	23.281	23.854	24.455	24.974	25.427	25.817	26.125	26.407	26.805	26.829	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BURTON PIDSEA	3.592	3.592	3.592	3.653	3.709	3.763	3.848	4.008	4.195	4.382	4.632	4.969	5.285	5.601	5.885	6.172	6.358	6.427	6.499	6.581	6.656	6.713	6.753	6.784	6.813	6.879	6.894	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BURTON ROAD	14.959	14.959	14.959	15.057	15.145	15.258	15.441	15.671	15.918	16.167	16.41	16.662	16.997	17.261	17.523	17.777	18.038	18.155	18.27	18.422	18.558	18.677	18.782	18.858	18.939	19.035	19.082	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BUSLINGTHORPE GREEN	10.307	10.557	10.557	10.688	10.85	11.071	11.428	11.88	12.33	12.843	13.318	13.701	14.321	14.904	15.523	16.146	16.823	17.179	17.528	17.957	18.332	18.671	18.965	19.198	19.42	19.736	19.743	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
BUTTERWICK	4.622	4.622	4.622	4.637	4.655	4.68	4.723	4.786	4.856	4.927	5.029	5.178	5.313	5.437	5.51	5.578	5.629	5.649	5.667	5.691	5.711	5.726	5.736	5.742	5.751	5.768	5.779	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CAISTOR	5	5	5	5.112	5.216	5.324	5.474	5.656	5.846	6.028	6.239	6.509	6.795	7.036	7.25	7.456	7.611	7.667	7.72	7.793	7.858	7.909	7.95	7.978	8.013	8.064	8.099	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CALDER WHARF	12.963	13.623	13.623	13.795	13.985	14.235	14.601	15.06	15.556	16.056	16.558	17.089	17.774	18.294	18.804	19.287	19.757	19.918	20.059	20.264	20.429	20.559	20.651	20.683	20.72	20.782	20.768	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CARLTON HILL	12.525	13.377	13.377	13.293	13.274	13.283	13.338	13.348	13.3	13.286	13.281	13.272	13.339	13.408	13.486	13.57	13.674	13.715	13.744	13.819	13.882	13.941	13.993	14.031	14.063	14.119	14.112	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CARR LANE	13.144	14.144	14.144	14.35	14.582	14.851	15.278	15.821	16.352	16.921	17.459	17.917	18.532	19.157	19.835	20.511	21.236	21.677	22.125	22.604	23.017	23.387	23.713	23.989	24.252	24.616	24.672	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CHELKER RESERVOIR	3.758	3.758	3.758	3.742	3.733	3.733	3.755	3.777	3.81	3.847	3.887	3.932	3.979	4.019	4.057	4.092	4.124	4.141	4.157	4.171	4.182	4.191	4.201	4.205	4.207	4.207	4.204	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CHEVIN END	8.338	8.338	8.338	8.458	8.626	8.816	9.135	9.533	9.909	10.302	10.664	10.95	11.384	11.83	12.32	12.816	13.356	13.66	13.974	14.325	14.624	14.889	15.121	15.312	15.495	15.766	15.773	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CLARENCE ROAD	13.013	13.428	13.428	13.315	13.26	13.233	13.245	13.187	13.07	12.981	12.911	12.853	12.842	12.83	12.818	12.81	12.81	12.788	12.755	12.759	12.759	12.761	12.764	12.76	12.752	12.752	12.743	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CLARENDON ROAD	10.612	10.612	10.612	10.621	10.675	10.777	10.95	11.029	11.04	11.079	11.159	11.301	11.549	11.724	11.886	12.044	12.206	12.23	12.223	12.299	12.353	12.397	12.423	12.422	12.415	12.416	12.441	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CLARENDON STREET	13.02	13.02	13.02	12.918	12.882	12.873	12.902	12.888	12.815	12.803	12.81	12.843	12.933	13.002	13.08	13.159	13.243	13.261	13.26	13.267	13.262	13.253	13.238	13.206	13.167	13.138	13.104	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CLAYWHEELS LANE	19.431	19.431	19.431	19.803	20.164	20.561	21.225	22.302	23.477	24.685	25.968	27.307	28.866	30.409	32.054	33.717	35.193	35.895	36.594	37.374	38.046	38.608	39.053	39.393	39.706	40.251	40.25	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CLOUGH LANE	2.437	2.917	2.917	2.952	2.99	3.033	3.086	3.147	3.209	3.271	3.335	3.402	3.472	3.535	3.596	3.654	3.706	3.742	3.775	3.811	3.844	3.873	3.901	3.925	3.951	3.977	4	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
COMMONSIDE LANE	16.29	16.29	16.29	16.458	16.651	16.879	17.211	17.586	17.957	18.327	18.705	19.098	19.572	19.975	20.396	20.797	21.172	21.372	21.559	21.778	21.968	22.133	22.278	22.389	22.502	22.64	22.724	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CONVAMORE ROAD	7.858	7.858	7.858	7.931	8.005	8.107	8.286	8.647	9.077	9.519	9.933	10.292	10.776	11.245	11.751	12.266	12.83	13.142	13.459	13.798	14.094	14.354	14.571	14.74	14.894	15.123	15.092	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CONYARD ROAD	7.495	7.495	7.495	7.631	7.761	7.926	8.184	8.706	9.336	9.99	10.605	11.143	11.863	12.559	13.311	14.079	14.914	15.38	15.858	16.369	16.823	17.225	17.566	17.836	18.083	18.436	18.409	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CORNWALL STREET	15.708	15.708	15.708	15.764	15.909	16.14	16.491	16.996	17.559	18.174	18.772	19.292	19.856	20.422	20.993	21.524	22.046	22.391	22.705	22.989	23.218	23.41	23.565	23.678	23.769	23.91	23.86	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
CORRINGHAM ROAD	12.878	12.878	12.878	13.114	13.39	13.689	14.125	14.662	15.167	15.719	16.32	16.956	17.658	18.39	19.111	19.83	20.483	20.868	21.254	21.65	21.993	22.297	22.56	22.79	23.01	23.334	23.412	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
COSTHORPE	6.933	6.933	6.933	7.195	7.463	7.698	8.063	8.53	8.963	9.417	10.053	10.9	11.671	12.469	13.237	14	14.249	14.279	14.309	14.38	14.433	14.46	14.447	14.427	14.416	14.509	14.527	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
COUNTY ROAD NORTH	16.23	16.23	16.23	16.428	16.646	16.899	17.338	18.174	19.112	20.138	21.125	21.994	23.136	24.339	25.653	27.011	28.484	29.336	30.227	31.158	31.983	32.713	33.34	33.857	34.331	35.024	35.012	NPgY	Primary	NG FES - Electric Engagement	Total peak demand with ToUT (MW)
