Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,2.2,2.188,2.193,2.198,2.208,2.231,2.256,2.316,2.4,2.439,2.522,2.591,2.612,2.677,2.731,2.804,2.874,2.97,3.081,3.228,3.35,3.515,3.694,3.798,3.993,4.161,4.375,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
AMBERTON ROAD,1.99,2.008,2.013,2.017,2.025,2.045,2.067,2.12,2.192,2.226,2.299,2.359,2.377,2.433,2.481,2.545,2.605,2.689,2.786,2.913,3.019,3.163,3.319,3.409,3.579,3.725,3.912,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
ANNFIELD 66/20KV,2.209,2.229,2.235,2.239,2.249,2.272,2.298,2.359,2.443,2.483,2.567,2.637,2.659,2.724,2.779,2.853,2.924,3.021,3.134,3.282,3.405,3.573,3.755,3.86,4.057,4.227,4.444,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
ASHINGTON,2.937,2.968,2.976,2.983,2.998,3.033,3.072,3.165,3.293,3.353,3.481,3.586,3.619,3.718,3.802,3.914,4.022,4.169,4.34,4.564,4.752,5.006,5.281,5.441,5.739,5.998,6.327,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
AYCLIFFE FORREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
AYCLIFFE INDUSTRIAL,1.022,1.031,1.033,1.035,1.039,1.049,1.06,1.086,1.121,1.138,1.173,1.203,1.212,1.239,1.263,1.294,1.324,1.365,1.412,1.475,1.527,1.598,1.674,1.719,1.802,1.873,1.965,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BARDEN FRIAR,0.065,0.066,0.066,0.066,0.067,0.068,0.069,0.071,0.075,0.076,0.08,0.082,0.083,0.086,0.088,0.091,0.094,0.098,0.102,0.108,0.113,0.12,0.127,0.132,0.139,0.146,0.155,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BEDALE,1.634,1.648,1.652,1.655,1.662,1.678,1.695,1.736,1.793,1.82,1.877,1.923,1.938,1.982,2.02,2.07,2.117,2.183,2.259,2.359,2.442,2.555,2.678,2.749,2.882,2.997,3.143,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BELMONT,1.613,1.628,1.632,1.635,1.642,1.659,1.677,1.721,1.782,1.81,1.871,1.921,1.937,1.983,2.023,2.077,2.127,2.197,2.278,2.385,2.473,2.594,2.725,2.8,2.942,3.064,3.22,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BENSHAM,0.591,0.602,0.605,0.608,0.613,0.626,0.64,0.673,0.719,0.741,0.787,0.825,0.837,0.872,0.903,0.943,0.982,1.035,1.096,1.177,1.245,1.336,1.435,1.493,1.6,1.693,1.811,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BENTON SQUARE,1.829,1.844,1.848,1.852,1.859,1.876,1.896,1.941,2.003,2.033,2.095,2.147,2.163,2.211,2.253,2.308,2.36,2.432,2.516,2.625,2.717,2.841,2.976,3.054,3.201,3.327,3.488,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BENWELL,1.266,1.28,1.284,1.288,1.294,1.311,1.329,1.372,1.432,1.461,1.52,1.57,1.585,1.631,1.671,1.723,1.774,1.843,1.923,2.028,2.115,2.234,2.363,2.438,2.578,2.699,2.853,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,2.584,2.601,2.606,2.61,2.618,2.638,2.66,2.712,2.784,2.818,2.89,2.95,2.969,3.024,3.072,3.135,3.196,3.279,3.375,3.502,3.607,3.751,3.906,3.996,4.165,4.31,4.496,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BILLY MILL,1.714,1.727,1.731,1.734,1.74,1.756,1.772,1.813,1.868,1.894,1.95,1.996,2.01,2.053,2.089,2.138,2.185,2.249,2.323,2.42,2.502,2.612,2.732,2.801,2.931,3.043,3.186,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,1.212,1.222,1.225,1.227,1.232,1.244,1.257,1.288,1.33,1.35,1.393,1.428,1.439,1.472,1.5,1.538,1.574,1.623,1.68,1.755,1.817,1.902,1.994,2.047,2.147,2.233,2.343,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.511,0.517,0.519,0.52,0.523,0.53,0.538,0.555,0.58,0.592,0.616,0.637,0.643,0.662,0.678,0.7,0.721,0.749,0.782,0.825,0.862,0.911,0.964,0.994,1.052,1.102,1.165,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BLAYDON BURN,0.927,0.94,0.943,0.946,0.952,0.967,0.983,1.022,1.075,1.1,1.153,1.197,1.211,1.252,1.287,1.334,1.378,1.439,1.51,1.604,1.682,1.787,1.902,1.968,2.092,2.2,2.336,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.382,1.396,1.399,1.403,1.409,1.425,1.442,1.483,1.54,1.566,1.623,1.67,1.685,1.728,1.766,1.815,1.863,1.928,2.004,2.103,2.186,2.299,2.421,2.492,2.624,2.739,2.884,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,1.949,1.961,1.964,1.966,1.972,1.985,1.999,2.033,2.08,2.102,2.149,2.187,2.199,2.236,2.266,2.308,2.347,2.401,2.463,2.546,2.614,2.707,2.808,2.867,2.976,3.071,3.191,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.581,0.586,0.587,0.588,0.59,0.596,0.602,0.616,0.636,0.645,0.665,0.681,0.686,0.702,0.715,0.732,0.749,0.771,0.798,0.832,0.861,0.9,0.943,0.968,1.014,1.054,1.104,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,0.796,0.807,0.81,0.813,0.818,0.831,0.845,0.878,0.924,0.946,0.992,1.03,1.042,1.078,1.108,1.148,1.187,1.24,1.302,1.383,1.45,1.542,1.641,1.699,1.807,1.9,2.018,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,0.921,0.929,0.931,0.933,0.937,0.946,0.957,0.981,1.014,1.03,1.064,1.091,1.1,1.126,1.148,1.177,1.205,1.244,1.289,1.347,1.396,1.463,1.535,1.577,1.655,1.723,1.809,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BRANCEPETH,2.706,2.728,2.734,2.74,2.75,2.775,2.803,2.87,2.962,3.005,3.097,3.172,3.196,3.267,3.328,3.408,3.485,3.592,3.714,3.875,4.01,4.192,4.39,4.505,4.719,4.905,5.141,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.237,0.243,0.244,0.246,0.248,0.255,0.262,0.279,0.302,0.313,0.337,0.356,0.362,0.38,0.396,0.416,0.436,0.463,0.494,0.536,0.57,0.617,0.667,0.696,0.751,0.799,0.859,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
BRENDA TRADING,2.163,2.183,2.188,2.193,2.202,2.225,2.25,2.309,2.39,2.429,2.51,2.577,2.599,2.661,2.715,2.787,2.855,2.949,3.058,3.201,3.32,3.482,3.658,3.759,3.95,4.114,4.324,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,1.785,1.8,1.804,1.808,1.814,1.831,1.85,1.894,1.955,1.983,2.044,2.094,2.11,2.157,2.197,2.25,2.301,2.372,2.453,2.559,2.648,2.769,2.9,2.976,3.118,3.241,3.397,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CARLEY HILL,1.551,1.567,1.572,1.576,1.583,1.603,1.624,1.674,1.743,1.775,1.844,1.901,1.919,1.972,2.018,2.078,2.136,2.216,2.308,2.429,2.53,2.667,2.816,2.901,3.063,3.202,3.379,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,2.002,2.02,2.025,2.029,2.038,2.058,2.081,2.135,2.211,2.246,2.321,2.382,2.402,2.46,2.509,2.575,2.638,2.724,2.824,2.956,3.065,3.214,3.376,3.469,3.644,3.796,3.988,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CARR HILL,1.847,1.867,1.872,1.877,1.886,1.909,1.934,1.993,2.076,2.114,2.196,2.264,2.286,2.349,2.403,2.475,2.544,2.639,2.748,2.893,3.013,3.176,3.353,3.456,3.648,3.814,4.025,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CATTERICK CAMP,1.799,1.821,1.827,1.832,1.842,1.868,1.896,1.962,2.054,2.097,2.188,2.263,2.287,2.358,2.418,2.498,2.575,2.681,2.803,2.963,3.097,3.279,3.476,3.59,3.804,3.989,4.224,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CLOSE,0.214,0.218,0.219,0.22,0.222,0.227,0.233,0.246,0.264,0.272,0.29,0.305,0.31,0.324,0.336,0.351,0.367,0.387,0.411,0.443,0.469,0.505,0.544,0.566,0.608,0.645,0.691,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.183,1.193,1.196,1.199,1.204,1.216,1.23,1.261,1.306,1.326,1.371,1.407,1.418,1.452,1.482,1.52,1.557,1.608,1.667,1.745,1.809,1.897,1.992,2.047,2.15,2.239,2.353,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CONSETT,2.477,2.5,2.507,2.512,2.523,2.549,2.578,2.647,2.742,2.787,2.882,2.96,2.985,3.058,3.121,3.205,3.285,3.394,3.521,3.688,3.827,4.016,4.222,4.34,4.562,4.755,4.999,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.183,0.187,0.188,0.189,0.191,0.196,0.201,0.213,0.23,0.238,0.255,0.268,0.273,0.286,0.297,0.312,0.326,0.345,0.368,0.397,0.422,0.456,0.492,0.513,0.553,0.587,0.63,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,0.799,0.806,0.809,0.81,0.814,0.823,0.833,0.856,0.888,0.903,0.934,0.961,0.969,0.994,1.015,1.043,1.07,1.106,1.149,1.205,1.252,1.315,1.384,1.424,1.498,1.563,1.645,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.643,0.651,0.653,0.655,0.658,0.667,0.676,0.698,0.728,0.743,0.773,0.798,0.806,0.83,0.85,0.876,0.902,0.937,0.978,1.031,1.076,1.136,1.202,1.24,1.311,1.372,1.451,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLEY,0.49,0.494,0.495,0.496,0.498,0.503,0.509,0.521,0.539,0.548,0.566,0.58,0.585,0.599,0.61,0.626,0.641,0.662,0.685,0.717,0.743,0.778,0.817,0.839,0.881,0.917,0.963,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,0.853,0.86,0.862,0.863,0.866,0.874,0.882,0.902,0.929,0.941,0.968,0.991,0.998,1.018,1.036,1.06,1.083,1.114,1.15,1.197,1.237,1.291,1.349,1.382,1.446,1.5,1.57,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.142,1.153,1.156,1.158,1.163,1.176,1.19,1.223,1.268,1.29,1.335,1.373,1.384,1.42,1.449,1.489,1.528,1.58,1.641,1.72,1.787,1.877,1.975,2.032,2.138,2.23,2.347,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.549,0.554,0.555,0.556,0.558,0.564,0.57,0.585,0.605,0.614,0.634,0.651,0.656,0.671,0.685,0.702,0.719,0.742,0.769,0.804,0.833,0.873,0.916,0.941,0.988,1.029,1.08,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.221,1.229,1.232,1.234,1.238,1.247,1.258,1.283,1.319,1.335,1.37,1.399,1.408,1.435,1.458,1.489,1.519,1.559,1.606,1.668,1.719,1.789,1.865,1.908,1.99,2.061,2.152,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,1.584,1.6,1.604,1.608,1.615,1.633,1.653,1.701,1.766,1.797,1.863,1.917,1.934,1.985,2.028,2.086,2.141,2.216,2.304,2.419,2.515,2.646,2.787,2.869,3.022,3.155,3.323,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DENWICK,2.333,2.357,2.363,2.368,2.379,2.406,2.435,2.504,2.6,2.645,2.74,2.819,2.844,2.918,2.981,3.065,3.145,3.255,3.383,3.551,3.691,3.881,4.087,4.206,4.429,4.623,4.869,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.638,0.646,0.648,0.65,0.653,0.662,0.672,0.696,0.729,0.744,0.777,0.804,0.813,0.838,0.859,0.888,0.915,0.953,0.997,1.054,1.102,1.167,1.238,1.279,1.355,1.421,1.505,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.276,1.291,1.295,1.298,1.305,1.322,1.341,1.385,1.447,1.476,1.537,1.588,1.604,1.652,1.692,1.746,1.798,1.869,1.951,2.059,2.149,2.271,2.404,2.481,2.625,2.749,2.907,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.531,0.537,0.538,0.539,0.542,0.548,0.554,0.569,0.591,0.601,0.622,0.64,0.645,0.662,0.676,0.694,0.712,0.737,0.765,0.803,0.834,0.876,0.922,0.949,0.999,1.042,1.097,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
EASTFIELD,1.792,1.807,1.812,1.815,1.823,1.841,1.86,1.907,1.972,2.003,2.068,2.121,2.138,2.188,2.231,2.288,2.342,2.417,2.504,2.617,2.713,2.841,2.981,3.062,3.214,3.345,3.512,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.533,0.537,0.538,0.539,0.54,0.544,0.549,0.56,0.575,0.582,0.597,0.609,0.613,0.625,0.634,0.648,0.66,0.677,0.697,0.724,0.745,0.775,0.807,0.826,0.861,0.891,0.93,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.342,0.349,0.351,0.353,0.356,0.364,0.373,0.395,0.425,0.439,0.468,0.493,0.5,0.523,0.543,0.569,0.594,0.628,0.668,0.72,0.763,0.822,0.886,0.923,0.992,1.052,1.129,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
ELVINGTON,0.713,0.716,0.717,0.717,0.719,0.722,0.726,0.734,0.746,0.752,0.763,0.773,0.776,0.785,0.793,0.804,0.813,0.827,0.843,0.864,0.881,0.904,0.93,0.945,0.972,0.996,1.027,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FARADAY STREET,0.897,0.914,0.919,0.923,0.93,0.95,0.971,1.021,1.091,1.123,1.193,1.25,1.268,1.321,1.367,1.428,1.486,1.567,1.659,1.781,1.883,2.021,2.17,2.257,2.419,2.559,2.738,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.276,2.296,2.301,2.306,2.315,2.337,2.362,2.42,2.501,2.539,2.619,2.686,2.707,2.769,2.822,2.893,2.961,3.054,3.162,3.303,3.421,3.582,3.756,3.856,4.045,4.208,4.415,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FISHBURN,1.97,1.99,1.996,2,2.009,2.032,2.057,2.116,2.197,2.235,2.316,2.384,2.405,2.467,2.521,2.593,2.661,2.755,2.863,3.006,3.125,3.287,3.462,3.563,3.753,3.918,4.127,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,0.884,0.892,0.894,0.896,0.899,0.908,0.917,0.94,0.971,0.986,1.017,1.043,1.051,1.075,1.095,1.123,1.149,1.185,1.226,1.281,1.326,1.388,1.456,1.494,1.567,1.63,1.71,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,1.182,1.198,1.202,1.206,1.213,1.232,1.252,1.299,1.365,1.396,1.461,1.515,1.532,1.583,1.626,1.684,1.739,1.814,1.902,2.017,2.113,2.243,2.385,2.467,2.62,2.752,2.921,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,0.758,0.774,0.778,0.782,0.79,0.808,0.828,0.876,0.942,0.973,1.039,1.094,1.111,1.162,1.205,1.263,1.319,1.395,1.483,1.599,1.696,1.828,1.97,2.052,2.207,2.34,2.51,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,2.411,2.427,2.431,2.435,2.442,2.46,2.48,2.527,2.593,2.624,2.689,2.743,2.76,2.811,2.854,2.911,2.966,3.042,3.129,3.244,3.34,3.47,3.611,3.692,3.845,3.977,4.146,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,1.845,1.864,1.869,1.873,1.882,1.904,1.928,1.984,2.062,2.099,2.177,2.241,2.261,2.322,2.373,2.441,2.507,2.597,2.701,2.838,2.952,3.107,3.275,3.372,3.555,3.712,3.913,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GALE LANE,2.415,2.431,2.435,2.439,2.446,2.464,2.483,2.529,2.593,2.623,2.687,2.739,2.756,2.805,2.847,2.903,2.957,3.03,3.115,3.227,3.321,3.448,3.585,3.664,3.814,3.942,4.106,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.164,1.177,1.18,1.183,1.189,1.204,1.22,1.258,1.31,1.335,1.387,1.431,1.445,1.485,1.52,1.566,1.61,1.67,1.74,1.832,1.909,2.014,2.127,2.192,2.315,2.421,2.556,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.254,0.26,0.261,0.263,0.265,0.272,0.279,0.296,0.319,0.33,0.353,0.373,0.379,0.397,0.412,0.433,0.453,0.48,0.511,0.552,0.586,0.633,0.683,0.712,0.767,0.814,0.874,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.038,0.039,0.039,0.039,0.04,0.041,0.042,0.044,0.048,0.049,0.053,0.055,0.056,0.059,0.061,0.064,0.067,0.071,0.076,0.082,0.087,0.093,0.101,0.105,0.113,0.12,0.129,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.458,0.464,0.465,0.467,0.469,0.475,0.482,0.498,0.521,0.532,0.554,0.573,0.579,0.596,0.611,0.631,0.65,0.676,0.706,0.745,0.778,0.823,0.871,0.899,0.952,0.998,1.056,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GRANGETOWN,1.256,1.273,1.278,1.282,1.289,1.309,1.33,1.381,1.45,1.483,1.553,1.61,1.629,1.682,1.728,1.79,1.848,1.929,2.022,2.144,2.246,2.385,2.535,2.622,2.785,2.926,3.105,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GREATHAM,0.206,0.207,0.208,0.208,0.209,0.211,0.213,0.217,0.224,0.227,0.233,0.238,0.24,0.245,0.249,0.254,0.26,0.267,0.275,0.287,0.296,0.308,0.322,0.33,0.345,0.357,0.374,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,2.763,2.786,2.792,2.798,2.808,2.835,2.864,2.932,3.028,3.072,3.167,3.245,3.27,3.343,3.406,3.49,3.569,3.679,3.806,3.972,4.112,4.3,4.505,4.624,4.846,5.038,5.282,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.342,1.36,1.364,1.369,1.377,1.398,1.42,1.474,1.548,1.583,1.657,1.719,1.738,1.795,1.844,1.909,1.972,2.057,2.156,2.287,2.395,2.543,2.703,2.795,2.969,3.119,3.31,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.559,1.57,1.573,1.575,1.58,1.593,1.607,1.64,1.686,1.707,1.753,1.79,1.802,1.837,1.867,1.907,1.946,1.998,2.059,2.139,2.206,2.296,2.394,2.451,2.558,2.65,2.767,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARRATON,2.152,2.163,2.166,2.169,2.173,2.186,2.199,2.231,2.275,2.296,2.34,2.377,2.388,2.422,2.451,2.49,2.527,2.578,2.637,2.715,2.78,2.867,2.963,3.018,3.121,3.21,3.324,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,1.648,1.676,1.684,1.691,1.704,1.737,1.773,1.858,1.975,2.031,2.148,2.245,2.276,2.366,2.444,2.547,2.646,2.782,2.938,3.145,3.317,3.551,3.804,3.951,4.226,4.463,4.766,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.412,0.419,0.421,0.423,0.427,0.435,0.445,0.467,0.498,0.512,0.543,0.568,0.576,0.6,0.62,0.647,0.673,0.708,0.749,0.803,0.849,0.91,0.976,1.014,1.086,1.148,1.227,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.239,2.26,2.266,2.27,2.28,2.304,2.329,2.391,2.476,2.515,2.6,2.67,2.692,2.758,2.813,2.888,2.959,3.057,3.17,3.319,3.443,3.612,3.794,3.9,4.098,4.269,4.487,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HAWTHORN PIT,3.009,3.033,3.039,3.045,3.056,3.084,3.114,3.185,3.285,3.331,3.43,3.511,3.537,3.613,3.679,3.766,3.849,3.963,4.095,4.268,4.413,4.61,4.823,4.946,5.178,5.377,5.632,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,1.754,1.77,1.774,1.777,1.784,1.802,1.821,1.866,1.929,1.959,2.021,2.073,2.09,2.138,2.179,2.234,2.287,2.359,2.443,2.553,2.645,2.77,2.905,2.983,3.13,3.257,3.418,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HEBBURN,0.285,0.288,0.289,0.29,0.291,0.295,0.298,0.307,0.32,0.325,0.338,0.348,0.351,0.36,0.368,0.379,0.389,0.403,0.42,0.441,0.459,0.483,0.51,0.525,0.554,0.578,0.61,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.088,0.089,0.089,0.089,0.09,0.091,0.092,0.095,0.099,0.101,0.105,0.108,0.109,0.112,0.115,0.118,0.122,0.126,0.132,0.139,0.144,0.152,0.161,0.166,0.175,0.183,0.193,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HEDWORTH,1.083,1.094,1.097,1.1,1.105,1.117,1.131,1.164,1.209,1.23,1.275,1.312,1.324,1.359,1.388,1.428,1.466,1.518,1.578,1.657,1.723,1.812,1.909,1.965,2.071,2.162,2.278,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.009,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HEXHAM,1.32,1.332,1.335,1.338,1.343,1.356,1.37,1.404,1.451,1.473,1.52,1.558,1.57,1.606,1.637,1.678,1.718,1.772,1.834,1.916,1.985,2.078,2.179,2.237,2.347,2.441,2.562,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HIGH BARMSTON,1.901,1.911,1.914,1.917,1.922,1.934,1.947,1.979,2.023,2.044,2.088,2.124,2.136,2.169,2.198,2.237,2.274,2.325,2.383,2.461,2.525,2.613,2.707,2.762,2.865,2.954,3.067,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HIGH FLATTS,1.438,1.457,1.462,1.466,1.475,1.496,1.519,1.574,1.65,1.686,1.761,1.824,1.844,1.902,1.952,2.019,2.083,2.17,2.272,2.405,2.516,2.667,2.831,2.925,3.103,3.256,3.451,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
HOUGHTON,3.333,3.349,3.354,3.358,3.365,3.384,3.405,3.454,3.521,3.553,3.621,3.677,3.695,3.747,3.791,3.851,3.908,3.986,4.076,4.195,4.294,4.429,4.575,4.659,4.818,4.955,5.129,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Total installed PV capacity - domestic (MW)
