Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
JARRATT STREET,16.484,16.695,16.695,16.779,16.879,17.029,17.291,17.605,17.907,18.256,18.596,18.918,19.386,19.827,20.295,20.766,21.279,21.575,21.849,22.106,22.353,22.575,22.762,22.923,23.070,23.203,23.247,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KEDDINGTON ROAD,7.985,7.985,7.985,8.221,8.451,8.702,9.092,9.585,10.070,10.586,11.270,12.248,13.298,14.177,14.861,15.478,15.967,16.163,16.361,16.553,16.733,16.895,17.034,17.157,17.264,17.380,17.432,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KEIGHLEY,13.203,14.103,14.103,14.069,14.102,14.167,14.309,14.538,14.768,15.034,15.291,15.531,15.907,16.284,16.697,17.124,17.615,17.878,18.119,18.339,18.549,18.731,18.875,18.985,19.072,19.139,19.096,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KENMORE ROAD,16.977,18.412,18.412,18.513,18.641,18.807,19.048,19.310,19.567,19.833,20.105,20.395,20.794,21.096,21.401,21.690,21.973,22.111,22.234,22.346,22.452,22.545,22.626,22.698,22.773,22.840,22.907,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KILLINGHALL ROAD,0.796,0.796,0.796,0.794,0.795,0.798,0.805,0.824,0.848,0.874,0.898,0.922,0.958,0.992,1.027,1.064,1.108,1.130,1.150,1.169,1.186,1.201,1.213,1.221,1.228,1.232,1.227,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KILNHURST,15.048,15.048,15.048,15.531,15.979,16.488,17.257,18.343,19.500,20.746,21.949,23.129,24.798,26.288,27.812,29.347,31.003,31.855,32.677,33.454,34.189,34.832,35.355,35.797,36.193,36.541,36.607,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KING GEORGE DOCK,8.964,8.964,8.964,8.988,9.061,9.185,9.372,9.613,9.878,10.157,10.441,10.709,10.964,11.210,11.439,11.637,11.808,11.921,12.010,12.075,12.118,12.144,12.152,12.145,12.133,12.113,12.075,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KIRK DRIVE,10.650,10.650,10.650,10.675,10.757,10.863,11.045,11.358,11.693,12.053,12.398,12.723,13.197,13.668,14.176,14.703,15.296,15.617,15.919,16.202,16.472,16.707,16.895,17.045,17.169,17.269,17.249,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KIRK SANDALL,9.666,11.616,11.616,11.940,12.352,12.849,13.507,14.349,15.248,16.183,17.107,17.984,18.963,19.910,20.852,21.745,22.628,23.176,23.681,24.130,24.530,24.867,25.136,25.352,25.534,25.688,25.722,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KIRKBURN,8.670,8.670,8.670,8.746,8.826,8.922,9.065,9.284,9.540,9.798,10.226,10.929,11.557,12.056,12.358,12.604,12.735,12.779,12.827,12.869,12.902,12.938,12.978,13.012,13.040,13.078,13.117,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
KIVETON PARK,8.875,9.365,9.365,9.683,9.975,10.239,10.648,11.254,11.876,12.523,13.323,14.381,15.507,16.596,17.686,18.633,19.145,19.296,19.460,19.609,19.722,19.828,19.920,19.992,20.027,20.076,20.108,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEA ROAD,9.145,9.145,9.145,9.358,9.576,9.819,10.191,10.614,11.000,11.420,11.854,12.325,12.958,13.530,14.106,14.670,15.221,15.508,15.787,16.039,16.280,16.492,16.670,16.829,16.976,17.118,17.176,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEASOWE ROAD,10.679,11.429,11.429,11.696,12.088,12.595,13.278,14.125,15.005,15.937,16.854,17.702,18.628,19.540,20.431,21.259,22.078,22.604,23.061,23.476,23.838,24.141,24.377,24.562,24.715,24.845,24.840,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEDSTON,14.880,14.880,14.880,15.120,15.375,15.662,16.157,16.850,17.551,18.275,19.017,19.799,20.836,21.822,22.819,23.783,24.700,25.131,25.549,25.975,26.373,26.713,26.979,27.199,27.384,27.552,27.555,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEEDS ROAD,6.551,6.551,6.551,6.683,6.809,6.948,7.188,7.525,7.900,8.283,8.832,9.659,10.447,11.181,11.831,12.375,12.639,12.715,12.799,12.868,12.904,12.939,12.980,13.003,12.998,13.007,13.018,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEGRAMS MILL LANE,9.400,9.400,9.400,9.398,9.442,9.509,9.633,9.880,10.160,10.463,10.750,11.012,11.411,11.796,12.216,12.651,13.147,13.413,13.656,13.881,14.095,14.280,14.427,14.540,14.629,14.697,14.651,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LEYLANDS ROAD,13.140,14.140,14.140,14.025,13.962,13.930,13.934,13.880,13.775,13.691,13.626,13.578,13.580,13.570,13.559,13.554,13.567,13.542,13.501,13.493,13.491,13.490,13.492,13.490,13.486,13.479,13.473,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LIVERSEDGE,9.485,10.342,10.342,10.368,10.420,10.492,10.635,10.918,11.241,11.591,11.922,12.229,12.669,13.117,13.597,14.096,14.660,14.971,15.270,15.552,15.821,16.054,16.242,16.394,16.519,16.621,16.599,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LOUTH,13.495,13.707,13.707,13.946,14.190,14.471,14.898,15.415,15.928,16.480,17.108,17.875,18.785,19.575,20.272,20.930,21.535,21.841,22.136,22.419,22.687,22.929,23.141,23.327,23.498,23.666,23.749,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LOW MOOR,12.916,12.916,12.916,13.032,13.237,13.511,13.904,14.461,15.077,15.711,16.340,16.940,17.621,18.275,18.931,19.559,20.195,20.572,20.907,21.200,21.453,21.659,21.812,21.921,22.003,22.062,22.016,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LOWFIELDS,4.546,4.546,4.546,4.498,4.456,4.420,4.392,4.365,4.340,4.319,4.299,4.283,4.271,4.258,4.246,4.234,4.225,4.210,4.195,4.181,4.166,4.151,4.137,4.122,4.106,4.091,4.074,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
LOXLEY ROAD,2.000,2.000,2.000,2.073,2.148,2.267,2.445,2.615,2.829,3.060,3.303,3.563,3.825,4.073,4.320,4.550,4.759,4.907,5.050,5.158,5.257,5.346,5.443,5.515,5.572,5.623,5.657,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MANCHESTER ROAD,8.810,8.810,8.810,8.739,8.712,8.709,8.738,8.756,8.761,8.776,8.798,8.819,8.882,8.938,9.008,9.081,9.170,9.209,9.238,9.258,9.281,9.300,9.317,9.326,9.329,9.328,9.314,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MANSFIELD ROAD 1,11.180,11.180,11.180,11.337,11.498,11.700,11.997,12.410,12.875,13.317,13.752,14.224,14.952,15.452,15.958,16.455,16.979,17.142,17.285,17.410,17.525,17.616,17.679,17.719,17.759,17.778,17.773,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MANSFIELD ROAD 2,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,11.170,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MARKHAM GATES,12.808,12.808,12.808,13.162,13.476,13.840,14.419,15.256,16.157,17.095,18.019,18.957,20.284,21.483,22.744,24.010,25.342,26.014,26.669,27.293,27.889,28.411,28.835,29.196,29.514,29.795,29.858,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MARMION ROAD,13.708,13.708,13.708,13.908,14.120,14.399,14.837,15.551,16.365,17.231,18.049,18.819,20.043,21.124,22.295,23.503,24.864,25.551,26.187,26.790,27.376,27.894,28.320,28.670,28.974,29.224,29.208,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MARSDEN ROAD,15.848,15.848,15.848,15.782,15.753,15.759,15.838,16.007,16.202,16.422,16.626,16.807,17.146,17.443,17.763,18.093,18.477,18.644,18.788,18.920,19.049,19.158,19.240,19.297,19.341,19.369,19.300,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MARTONGATE,11.523,11.885,11.885,12.169,12.455,12.777,13.277,14.014,14.796,15.631,16.507,17.487,18.787,19.966,21.169,22.338,23.416,23.902,24.370,24.812,25.224,25.589,25.891,26.140,26.370,26.575,26.629,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MELTHAM,8.139,8.339,8.339,8.549,8.752,8.969,9.288,9.688,10.110,10.517,10.950,11.471,12.159,12.670,13.166,13.608,13.935,13.992,14.046,14.088,14.108,14.120,14.127,14.125,14.126,14.127,14.144,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MEXBOROUGH 1_2,18.667,18.967,18.967,19.359,19.736,20.172,20.862,21.860,22.921,24.028,25.124,26.234,27.733,29.124,30.571,32.015,33.519,34.315,35.087,35.817,36.510,37.117,37.612,38.032,38.403,38.735,38.792,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MIDDLETON TOWN STREET,17.750,17.900,17.900,18.011,18.179,18.411,18.830,19.386,19.914,20.507,21.078,21.619,22.477,23.289,24.125,24.982,25.949,26.431,26.872,27.328,27.766,28.147,28.448,28.697,28.912,29.097,29.100,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MILLHOUSES,6.538,6.538,6.538,6.607,6.677,6.772,6.940,7.223,7.543,7.880,8.201,8.509,8.986,9.417,9.881,10.360,10.899,11.172,11.426,11.668,11.899,12.101,12.263,12.394,12.506,12.599,12.589,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MILLROYD STREET,11.303,11.649,11.649,11.823,12.024,12.283,12.691,13.316,14.016,14.773,15.498,16.196,17.212,18.117,19.040,19.975,21.008,21.527,22.007,22.469,22.908,23.288,23.594,23.841,24.054,24.228,24.224,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MILTON PLACE,14.333,14.333,14.333,14.673,15.042,15.474,16.111,16.950,17.818,18.746,19.642,20.511,21.757,22.876,24.036,25.198,26.435,27.081,27.698,28.283,28.844,29.340,29.747,30.095,30.410,30.691,30.753,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MIRFIELD,15.166,15.166,15.166,15.394,15.639,15.932,16.408,17.160,17.996,18.874,19.713,20.529,21.732,22.811,23.935,25.083,26.352,26.983,27.586,28.154,28.696,29.165,29.540,29.846,30.109,30.328,30.324,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MONCKTON,9.136,9.432,9.432,9.900,10.348,10.745,11.360,12.175,12.942,13.747,14.643,15.684,16.909,18.105,19.315,20.386,21.120,21.415,21.718,22.006,22.255,22.477,22.659,22.815,22.928,23.053,23.095,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MOOR ROAD,17.290,17.290,17.290,17.385,17.516,17.734,18.127,18.680,19.243,19.910,20.533,21.099,22.149,23.048,23.995,24.976,26.102,26.619,27.073,27.537,27.998,28.407,28.741,29.014,29.258,29.458,29.429,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MOORSIDE ROAD,13.366,13.366,13.366,13.587,13.888,14.245,14.823,15.584,16.335,17.116,17.860,18.569,19.690,20.717,21.814,22.939,24.199,24.842,25.448,26.027,26.586,27.072,27.459,27.785,28.073,28.325,28.351,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MORLEY,11.864,12.029,12.029,12.231,12.478,12.798,13.304,13.928,14.536,15.196,15.822,16.402,17.272,18.066,18.862,19.659,20.531,20.967,21.361,21.762,22.142,22.470,22.731,22.946,23.135,23.299,23.318,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MOUNT STREET,10.223,10.223,10.223,10.222,10.272,10.368,10.526,10.753,11.008,11.284,11.557,11.813,12.108,12.393,12.680,12.951,13.228,13.391,13.530,13.643,13.740,13.816,13.870,13.903,13.921,13.928,13.884,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
MYTHOLMROYD,6.562,6.562,6.562,6.725,6.880,6.993,7.190,7.549,7.927,8.316,8.828,9.543,10.240,10.967,11.686,12.318,12.713,12.832,12.963,13.048,13.002,12.963,12.934,12.893,12.808,12.742,12.706,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NAB LANE,9.920,9.920,9.920,9.990,10.111,10.267,10.511,10.866,11.236,11.636,12.024,12.386,12.859,13.326,13.808,14.288,14.810,15.105,15.378,15.630,15.864,16.062,16.217,16.341,16.443,16.527,16.510,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NABWOOD,10.661,10.661,10.661,10.651,10.677,10.727,10.832,10.996,11.163,11.334,11.517,11.735,12.073,12.339,12.622,12.902,13.184,13.276,13.352,13.417,13.472,13.514,13.539,13.548,13.548,13.538,13.514,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NATIONAL AVENUE,7.035,7.035,7.035,7.076,7.103,7.160,7.282,7.590,7.993,8.415,8.812,9.179,9.724,10.228,10.766,11.321,11.953,12.283,12.591,12.879,13.155,13.394,13.586,13.737,13.861,13.958,13.910,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NEW DROPPINGWELL ROAD,7.912,7.912,7.912,8.054,8.191,8.346,8.589,9.021,9.524,10.052,10.557,11.048,11.749,12.396,13.077,13.779,14.559,14.970,15.370,15.750,16.115,16.437,16.701,16.923,17.116,17.280,17.294,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NEW ORCHARD LANE,11.579,12.061,12.061,12.539,13.038,13.557,14.306,15.235,16.139,17.113,18.146,19.254,20.504,21.703,22.887,23.932,24.720,25.130,25.521,25.878,26.198,26.471,26.692,26.876,27.027,27.176,27.241,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NEWHALL ROAD,14.175,15.225,15.225,15.119,15.041,14.992,14.990,15.045,15.125,15.224,15.321,15.411,15.554,15.697,15.853,16.013,16.198,16.281,16.356,16.419,16.476,16.521,16.551,16.564,16.567,16.559,16.502,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NEWPORT 1,8.295,8.691,8.691,8.852,9.013,9.175,9.425,9.762,10.101,10.453,10.924,11.597,12.263,12.906,13.518,14.045,14.290,14.352,14.422,14.482,14.520,14.558,14.595,14.627,14.648,14.684,14.725,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NEWPORT 2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NINELANDS LANE,14.973,16.098,16.098,16.296,16.511,16.775,17.183,17.689,18.223,18.722,19.227,19.780,20.568,21.142,21.685,22.193,22.673,22.804,22.915,23.047,23.160,23.247,23.308,23.348,23.390,23.420,23.437,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORFOLK PARK,8.248,8.248,8.248,8.572,8.934,9.343,9.935,10.643,11.308,12.012,12.669,13.263,14.182,15.032,15.941,16.859,17.870,18.418,18.932,19.429,19.912,20.339,20.690,20.995,21.275,21.533,21.583,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORMANBY,4.450,4.450,4.450,4.603,4.746,4.883,5.090,5.361,5.632,5.909,6.306,6.906,7.499,8.022,8.465,8.849,9.058,9.117,9.182,9.234,9.261,9.290,9.322,9.350,9.364,9.392,9.425,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORMANTON,16.487,17.237,17.237,17.619,18.086,18.644,19.417,20.359,21.313,22.313,23.289,24.206,25.301,26.343,27.393,28.391,29.392,30.005,30.569,31.082,31.550,31.952,32.278,32.554,32.800,33.021,33.096,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORTH AVENUE,10.647,10.647,10.647,10.830,11.016,11.234,11.605,12.192,12.837,13.506,14.219,15.030,16.073,17.025,17.967,18.889,19.778,20.188,20.580,20.962,21.312,21.619,21.866,22.066,22.229,22.372,22.365,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORTH THORESBY,3.240,3.240,3.240,3.436,3.638,3.901,4.288,4.692,5.165,5.677,6.343,7.255,8.111,8.907,9.618,10.235,10.621,10.883,11.148,11.363,11.568,11.768,11.991,12.175,12.332,12.493,12.644,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
NORWOOD,13.864,14.114,14.114,14.429,14.744,15.098,15.653,16.433,17.244,18.100,19.089,20.327,21.793,23.112,24.363,25.543,26.531,26.965,27.393,27.796,28.170,28.504,28.779,29.010,29.234,29.448,29.527,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
OAKES ROAD,12.342,12.342,12.342,12.575,12.834,13.146,13.650,14.294,14.919,15.615,16.276,16.908,17.907,18.788,19.691,20.607,21.619,22.111,22.567,23.004,23.423,23.784,24.068,24.306,24.519,24.704,24.713,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
OAKWOOD LANE,7.822,7.822,7.822,7.929,8.080,8.268,8.575,8.925,9.213,9.560,9.903,10.241,10.812,11.344,11.893,12.462,13.112,13.435,13.727,14.037,14.341,14.609,14.825,15.010,15.175,15.322,15.350,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ODSAL,14.220,14.220,14.220,14.258,14.355,14.489,14.727,15.156,15.645,16.158,16.654,17.128,17.784,18.426,19.111,19.814,20.597,21.022,21.425,21.796,22.146,22.448,22.688,22.877,23.029,23.150,23.107,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
OLYMPIA MILLS,16.220,16.220,16.220,16.638,17.066,17.534,18.212,19.054,19.898,20.773,21.867,23.344,24.965,26.351,27.647,28.836,29.660,29.987,30.310,30.613,30.886,31.139,31.366,31.568,31.744,31.930,32.083,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ORGREAVE,7.786,7.786,7.786,7.877,7.980,8.085,8.276,8.511,8.709,8.944,9.178,9.413,9.729,10.062,10.404,10.740,11.072,11.249,11.425,11.594,11.754,11.893,12.006,12.103,12.188,12.271,12.290,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
OUTWOOD,12.076,12.076,12.076,12.400,12.776,13.204,13.892,14.658,15.319,16.030,16.693,17.286,18.179,19.038,19.914,20.784,21.729,22.239,22.726,23.214,23.684,24.087,24.404,24.685,24.946,25.198,25.254,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PARK HILL,10.902,10.902,10.902,10.956,11.073,11.228,11.476,11.749,11.986,12.240,12.483,12.694,12.995,13.291,13.611,13.922,14.254,14.447,14.619,14.777,14.926,15.055,15.159,15.248,15.327,15.402,15.405,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PARK ROAD,14.857,14.857,14.857,14.927,15.068,15.262,15.567,16.026,16.522,17.059,17.582,18.080,18.734,19.359,20.003,20.645,21.339,21.721,22.071,22.387,22.680,22.927,23.120,23.269,23.389,23.482,23.443,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PARK STREET,10.312,10.312,10.312,10.540,10.793,11.081,11.488,12.106,12.797,13.534,14.248,14.934,15.860,16.726,17.625,18.533,19.513,20.058,20.582,21.073,21.538,21.952,22.297,22.590,22.847,23.070,23.103,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PASTURE ROAD SOUTH,13.901,13.901,13.901,14.148,14.428,14.726,15.157,15.666,16.135,16.644,17.134,17.596,18.190,18.814,19.458,20.105,20.788,21.235,21.674,22.099,22.508,22.878,23.199,23.492,23.762,24.023,24.158,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PATRINGTON ROAD,7.047,7.047,7.047,7.252,7.437,7.598,7.841,8.255,8.713,9.172,9.840,10.858,11.835,12.775,13.685,14.444,14.706,14.727,14.765,14.793,14.791,14.798,14.816,14.823,14.799,14.796,14.822,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PENISTONE,12.210,12.210,12.210,12.523,12.815,13.133,13.649,14.269,14.842,15.468,16.108,16.791,17.693,18.534,19.357,20.153,20.905,21.272,21.635,21.983,22.305,22.585,22.811,23.010,23.190,23.367,23.421,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PENISTONE ROAD,9.180,10.570,10.570,10.527,10.511,10.518,10.565,10.655,10.756,10.874,10.986,11.086,11.243,11.401,11.578,11.760,11.967,12.080,12.181,12.273,12.361,12.438,12.500,12.548,12.585,12.613,12.589,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PLANGEO,13.000,13.450,13.450,13.607,13.786,14.028,14.490,15.045,15.521,16.155,16.730,17.210,18.031,18.850,19.699,20.570,21.565,22.114,22.617,23.106,23.590,24.014,24.360,24.656,24.923,25.169,25.176,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
POLLINGTON,6.369,6.369,6.369,6.548,6.724,6.906,7.179,7.531,7.886,8.248,8.725,9.394,10.069,10.686,11.262,11.754,11.989,12.048,12.110,12.163,12.197,12.230,12.261,12.286,12.306,12.340,12.380,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PONTEFRACT LANE 1/2,13.118,13.868,13.868,13.951,14.149,14.442,14.835,15.251,15.659,16.094,16.557,17.025,17.487,17.895,18.264,18.571,18.829,18.983,19.081,19.154,19.192,19.202,19.190,19.158,19.114,19.058,19.029,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
POOL,7.683,7.683,7.683,7.668,7.660,7.669,7.719,7.820,7.936,8.062,8.220,8.429,8.658,8.879,9.099,9.296,9.430,9.473,9.513,9.549,9.573,9.593,9.605,9.608,9.602,9.595,9.571,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PRINCE OF WALES,12.844,16.376,16.376,16.719,17.092,17.504,18.160,18.894,19.532,20.233,20.949,21.703,22.755,23.734,24.739,25.714,26.657,27.136,27.599,28.046,28.476,28.853,29.161,29.433,29.684,29.928,30.015,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
PROSPECT ROAD,10.660,11.410,11.410,11.538,11.671,11.849,12.158,12.602,13.087,13.612,14.113,14.592,15.333,15.980,16.648,17.326,18.075,18.435,18.773,19.090,19.391,19.651,19.858,20.023,20.167,20.285,20.269,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
QUEENS ROAD,17.465,23.966,23.966,24.083,24.306,24.642,25.115,25.736,26.433,27.151,27.885,28.599,29.310,29.974,30.607,31.165,31.660,31.969,32.224,32.419,32.564,32.665,32.722,32.741,32.741,32.722,32.655,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
QUEENSBURY,14.049,14.049,14.049,14.313,14.623,14.987,15.565,16.468,17.458,18.483,19.452,20.366,21.685,22.909,24.178,25.470,26.901,27.641,28.349,29.027,29.672,30.229,30.670,31.034,31.346,31.609,31.608,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWCLIFFE,2.704,3.204,3.204,3.294,3.382,3.498,3.669,3.862,4.091,4.335,4.620,4.968,5.328,5.654,5.958,6.233,6.457,6.594,6.728,6.838,6.935,7.026,7.123,7.201,7.270,7.336,7.390,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWDON,12.207,12.207,12.207,12.365,12.539,12.761,13.145,13.705,14.292,14.915,15.517,16.107,16.993,17.808,18.647,19.505,20.451,20.919,21.360,21.802,22.225,22.591,22.883,23.125,23.335,23.514,23.516,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWMARSH ROAD 1_2,20.720,21.795,21.795,21.949,22.137,22.377,22.721,23.113,23.505,23.943,24.384,24.864,25.589,26.117,26.644,27.161,27.702,27.922,28.118,28.294,28.462,28.609,28.733,28.834,28.933,29.013,29.074,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWMARSH ROAD 3_4,23.750,24.200,24.200,24.286,24.422,24.607,24.894,25.344,25.848,26.410,26.956,27.478,28.190,28.874,29.595,30.332,31.146,31.628,32.084,32.511,32.924,33.297,33.619,33.895,34.139,34.352,34.414,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWSON ROAD,11.332,13.612,13.612,13.546,13.582,13.654,13.780,13.862,13.890,13.924,13.967,14.012,14.126,14.227,14.361,14.494,14.650,14.733,14.790,14.837,14.886,14.930,14.967,14.995,15.018,15.034,15.044,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RAWSON SPRING ROAD,11.550,13.047,13.047,12.984,12.947,12.926,12.942,12.990,13.036,13.085,13.138,13.205,13.342,13.442,13.553,13.667,13.801,13.833,13.859,13.880,13.898,13.909,13.908,13.899,13.886,13.867,13.832,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
REVILL LANE,6.155,6.155,6.155,6.278,6.409,6.560,6.799,7.153,7.535,7.933,8.307,8.654,9.181,9.659,10.163,10.675,11.240,11.525,11.801,12.066,12.322,12.545,12.724,12.874,13.008,13.125,13.118,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ROCKWARE,18.668,18.668,18.668,18.602,18.559,18.543,18.562,18.599,18.646,18.702,18.763,18.830,18.906,18.976,19.046,19.112,19.175,19.218,19.259,19.295,19.328,19.356,19.383,19.406,19.429,19.448,19.464,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
RODLEY LANE,13.649,14.021,14.021,14.173,14.352,14.582,14.981,15.565,16.172,16.819,17.436,18.028,18.956,19.804,20.686,21.593,22.613,23.116,23.589,24.063,24.519,24.915,25.232,25.494,25.722,25.918,25.915,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
ROMAN AVENUE,11.928,11.928,11.928,11.994,12.063,12.175,12.392,12.776,13.219,13.705,14.204,14.750,15.547,16.251,16.991,17.727,18.467,18.793,19.095,19.387,19.663,19.906,20.101,20.256,20.382,20.483,20.465,NPgY,Primary,NG FES - Holistic Transition,Total peak demand with ToUT (MW)
