Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,2.8,2.956,3.162,3.385,3.615,3.845,4.077,4.398,4.745,5.059,5.41,5.823,6.172,6.612,7.042,7.513,7.993,8.5,9.006,9.534,10.039,10.572,11.108,11.591,12.142,12.675,12.675,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
AMBERTON ROAD,2.541,2.696,2.876,3.07,3.27,3.47,3.672,3.952,4.254,4.526,4.832,5.192,5.495,5.879,6.253,6.663,7.081,7.522,7.962,8.422,8.861,9.326,9.792,10.212,10.692,11.156,11.156,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
ANNFIELD 66/20KV,2.828,3.009,3.218,3.444,3.677,3.91,4.145,4.47,4.822,5.139,5.495,5.913,6.266,6.712,7.147,7.625,8.111,8.624,9.136,9.672,10.182,10.723,11.265,11.755,12.313,12.852,12.852,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
ASHINGTON,3.797,4.072,4.388,4.732,5.085,5.438,5.794,6.287,6.82,7.301,7.841,8.476,9.011,9.687,10.348,11.072,11.808,12.587,13.364,14.176,14.95,15.77,16.592,17.335,18.18,18.999,18.999,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
AYCLIFFE FORREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
AYCLIFFE INDUSTRIAL,1.301,1.377,1.465,1.561,1.659,1.757,1.856,1.993,2.142,2.275,2.425,2.602,2.751,2.939,3.123,3.324,3.529,3.745,3.961,4.187,4.403,4.631,4.859,5.066,5.301,5.529,5.529,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BARDEN FRIAR,0.086,0.093,0.101,0.11,0.12,0.129,0.138,0.152,0.166,0.178,0.193,0.21,0.224,0.242,0.259,0.278,0.298,0.318,0.339,0.36,0.381,0.403,0.424,0.444,0.466,0.488,0.488,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BEDALE,2.08,2.202,2.343,2.496,2.653,2.81,2.969,3.188,3.425,3.639,3.88,4.162,4.4,4.701,4.995,5.317,5.645,5.992,6.337,6.699,7.043,7.408,7.774,8.104,8.481,8.845,8.845,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BELMONT,2.063,2.194,2.343,2.506,2.674,2.841,3.01,3.244,3.497,3.725,3.981,4.282,4.535,4.856,5.169,5.512,5.861,6.231,6.599,6.984,7.351,7.74,8.13,8.482,8.883,9.271,9.271,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BENSHAM,0.812,0.911,1.025,1.148,1.275,1.403,1.531,1.708,1.9,2.073,2.268,2.496,2.689,2.932,3.17,3.431,3.696,3.976,4.256,4.548,4.827,5.122,5.418,5.685,5.99,6.284,6.284,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BENTON SQUARE,2.325,2.46,2.614,2.782,2.955,3.128,3.302,3.543,3.804,4.04,4.304,4.615,4.876,5.207,5.53,5.884,6.245,6.626,7.006,7.403,7.782,8.183,8.586,8.949,9.363,9.763,9.763,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BENWELL,1.648,1.776,1.924,2.085,2.25,2.416,2.582,2.813,3.063,3.288,3.541,3.838,4.088,4.405,4.714,5.053,5.398,5.763,6.126,6.506,6.869,7.252,7.637,7.985,8.381,8.764,8.764,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BILLINGHAM MARSH HOUSE,3.246,3.401,3.58,3.773,3.972,4.172,4.373,4.651,4.952,5.223,5.527,5.886,6.187,6.569,6.941,7.35,7.765,8.205,8.643,9.101,9.538,10,10.464,10.883,11.36,11.821,11.821,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BILLY MILL,2.171,2.291,2.428,2.577,2.73,2.884,3.038,3.252,3.484,3.693,3.928,4.203,4.435,4.729,5.016,5.331,5.651,5.989,6.326,6.679,7.015,7.371,7.728,8.051,8.418,8.774,8.774,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/11KV,1.543,1.635,1.74,1.855,1.973,2.091,2.209,2.374,2.552,2.712,2.893,3.104,3.283,3.509,3.729,3.971,4.216,4.476,4.736,5.006,5.265,5.539,5.813,6.061,6.343,6.616,6.616,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BIRTLEY GROVE 66/20KV,0.667,0.72,0.781,0.847,0.915,0.983,1.052,1.147,1.25,1.343,1.447,1.569,1.673,1.803,1.93,2.07,2.212,2.362,2.512,2.669,2.818,2.976,3.135,3.278,3.441,3.599,3.599,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BLAYDON BURN,1.229,1.343,1.474,1.617,1.764,1.911,2.059,2.264,2.485,2.685,2.91,3.174,3.396,3.677,3.952,4.253,4.559,4.883,5.206,5.543,5.865,6.206,6.548,6.857,7.208,7.549,7.549,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BLUCHER 33/11KV,1.779,1.901,2.041,2.193,2.349,2.506,2.664,2.882,3.119,3.332,3.571,3.853,4.09,4.389,4.682,5.003,5.33,5.675,6.019,6.379,6.722,7.086,7.45,7.779,8.154,8.517,8.517,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BOLDON DOWNHILL,2.432,2.532,2.648,2.774,2.903,3.033,3.163,3.344,3.539,3.716,3.913,4.146,4.342,4.59,4.832,5.097,5.367,5.652,5.937,6.234,6.518,6.819,7.12,7.392,7.702,8.002,8.002,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.738,0.781,0.829,0.882,0.937,0.992,1.047,1.123,1.205,1.279,1.363,1.461,1.543,1.648,1.75,1.862,1.976,2.096,2.216,2.341,2.461,2.587,2.714,2.829,2.96,3.086,3.086,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BOWESFIELD 33/11KV,1.056,1.155,1.269,1.393,1.52,1.648,1.776,1.954,2.146,2.32,2.514,2.743,2.936,3.18,3.418,3.68,3.945,4.226,4.506,4.799,5.078,5.374,5.671,5.939,6.244,6.539,6.539,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BOWESFIELD 66/11KV,1.176,1.248,1.33,1.42,1.513,1.605,1.698,1.828,1.967,2.093,2.235,2.401,2.541,2.718,2.891,3.081,3.274,3.478,3.681,3.894,4.096,4.311,4.526,4.721,4.942,5.157,5.157,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BRANCEPETH,3.438,3.636,3.863,4.109,4.363,4.617,4.873,5.227,5.61,5.956,6.343,6.8,7.184,7.67,8.144,8.664,9.194,9.753,10.311,10.894,11.451,12.04,12.63,13.164,13.771,14.359,14.359,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BREAMISH STREET,0.337,0.388,0.446,0.509,0.573,0.638,0.703,0.794,0.892,0.98,1.079,1.195,1.294,1.418,1.539,1.672,1.807,1.95,2.092,2.241,2.383,2.533,2.684,2.82,2.975,3.126,3.126,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
BRENDA TRADING,2.768,2.943,3.144,3.363,3.588,3.813,4.04,4.355,4.695,5.001,5.345,5.75,6.091,6.522,6.943,7.404,7.874,8.37,8.865,9.383,9.876,10.399,10.923,11.396,11.935,12.457,12.457,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CAMPLESHON ROAD,2.269,2.4,2.55,2.713,2.881,3.049,3.218,3.453,3.707,3.935,4.192,4.494,4.748,5.07,5.384,5.728,6.079,6.449,6.818,7.204,7.573,7.963,8.354,8.707,9.109,9.498,9.498,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CARLEY HILL,2.008,2.157,2.327,2.512,2.703,2.894,3.086,3.352,3.639,3.899,4.19,4.533,4.821,5.186,5.543,5.933,6.331,6.751,7.17,7.608,8.026,8.468,8.912,9.312,9.768,10.21,10.21,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CARLIN HOW T3 T4,2.56,2.721,2.906,3.107,3.314,3.521,3.73,4.019,4.331,4.613,4.93,5.302,5.615,6.011,6.398,6.823,7.254,7.711,8.166,8.642,9.095,9.576,10.058,10.493,10.988,11.468,11.468,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CARR HILL,2.392,2.569,2.772,2.993,3.219,3.446,3.675,3.992,4.335,4.644,4.99,5.398,5.742,6.176,6.601,7.066,7.539,8.04,8.539,9.06,9.558,10.084,10.613,11.09,11.633,12.159,12.159,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CATTERICK CAMP,2.357,2.553,2.78,3.025,3.278,3.531,3.785,4.138,4.52,4.864,5.25,5.704,6.087,6.571,7.044,7.561,8.089,8.646,9.202,9.782,10.337,10.923,11.511,12.043,12.648,13.233,13.233,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CLOSE,0.297,0.336,0.38,0.428,0.478,0.528,0.578,0.647,0.722,0.79,0.866,0.955,1.031,1.126,1.219,1.321,1.424,1.534,1.643,1.758,1.867,1.982,2.098,2.202,2.321,2.436,2.436,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CONEYTHORPE,1.512,1.607,1.716,1.835,1.957,2.079,2.201,2.372,2.556,2.722,2.908,3.127,3.312,3.545,3.773,4.023,4.278,4.547,4.815,5.095,5.362,5.645,5.929,6.186,6.478,6.76,6.76,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CONSETT,3.173,3.378,3.613,3.869,4.131,4.394,4.659,5.026,5.423,5.78,6.182,6.654,7.052,7.555,8.047,8.585,9.134,9.713,10.291,10.895,11.471,12.081,12.693,13.245,13.874,14.483,14.483,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CORPORATION STREET,0.257,0.293,0.335,0.38,0.427,0.474,0.521,0.586,0.656,0.719,0.791,0.874,0.945,1.034,1.121,1.217,1.314,1.417,1.519,1.626,1.728,1.837,1.945,2.043,2.155,2.263,2.263,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CRAMLINGTON T1 T3,1.026,1.095,1.174,1.259,1.347,1.436,1.525,1.648,1.781,1.901,2.036,2.194,2.328,2.497,2.662,2.842,3.026,3.221,3.415,3.617,3.811,4.015,4.221,4.406,4.617,4.822,4.822,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
CRAMLINGTON T2 T4,0.838,0.903,0.979,1.06,1.144,1.229,1.313,1.431,1.558,1.672,1.801,1.952,2.079,2.241,2.398,2.57,2.746,2.931,3.116,3.309,3.494,3.689,3.885,4.062,4.263,4.458,4.458,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLEY,0.625,0.663,0.707,0.755,0.805,0.854,0.904,0.972,1.047,1.114,1.189,1.278,1.352,1.447,1.539,1.64,1.743,1.851,1.96,2.073,2.181,2.295,2.41,2.514,2.632,2.746,2.746,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON 132/6KV,1.08,1.138,1.205,1.277,1.352,1.426,1.502,1.606,1.719,1.82,1.934,2.068,2.181,2.324,2.464,2.617,2.772,2.937,3.101,3.272,3.436,3.609,3.783,3.94,4.119,4.292,4.292,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON 33/11KV,1.466,1.564,1.677,1.799,1.924,2.05,2.176,2.352,2.541,2.713,2.905,3.13,3.32,3.561,3.796,4.053,4.315,4.592,4.869,5.157,5.433,5.724,6.017,6.281,6.582,6.873,6.873,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON CENTRAL 33/11KV,0.701,0.744,0.793,0.847,0.903,0.958,1.014,1.091,1.175,1.25,1.335,1.434,1.518,1.624,1.728,1.842,1.957,2.079,2.201,2.328,2.45,2.579,2.707,2.824,2.957,3.085,3.085,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON EAST,1.536,1.612,1.699,1.793,1.89,1.987,2.085,2.22,2.366,2.499,2.647,2.821,2.968,3.154,3.335,3.534,3.736,3.95,4.163,4.386,4.599,4.824,5.05,5.253,5.486,5.71,5.71,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DARLINGTON WEST,2.04,2.181,2.343,2.52,2.701,2.882,3.065,3.318,3.592,3.838,4.115,4.441,4.716,5.063,5.402,5.773,6.151,6.551,6.95,7.366,7.764,8.184,8.606,8.987,9.422,9.842,9.842,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DENWICK,3.003,3.209,3.445,3.702,3.966,4.23,4.496,4.865,5.264,5.624,6.028,6.502,6.902,7.408,7.902,8.443,8.994,9.577,10.158,10.765,11.344,11.957,12.572,13.127,13.76,14.372,14.372,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DUNSTON 66/11KV,0.836,0.907,0.988,1.075,1.166,1.256,1.347,1.474,1.61,1.733,1.871,2.034,2.171,2.344,2.513,2.698,2.887,3.086,3.285,3.493,3.691,3.901,4.112,4.302,4.518,4.728,4.728,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DUNSTON 66/20KV,1.663,1.796,1.948,2.113,2.283,2.453,2.624,2.862,3.119,3.35,3.61,3.916,4.173,4.499,4.816,5.165,5.52,5.895,6.268,6.659,7.032,7.426,7.822,8.18,8.587,8.981,8.981,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
DURHAM EAST,0.683,0.729,0.781,0.839,0.898,0.956,1.016,1.098,1.187,1.267,1.357,1.463,1.552,1.665,1.775,1.896,2.019,2.149,2.278,2.414,2.543,2.679,2.816,2.94,3.081,3.218,3.218,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
EASTFIELD,2.286,2.426,2.586,2.76,2.939,3.119,3.299,3.549,3.82,4.064,4.338,4.66,4.931,5.274,5.61,5.977,6.351,6.746,7.14,7.552,7.945,8.361,8.778,9.154,9.584,9.999,9.999,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
EASTGATE CEMENT,0.67,0.702,0.739,0.779,0.821,0.862,0.904,0.961,1.024,1.08,1.143,1.217,1.28,1.359,1.436,1.521,1.607,1.698,1.789,1.884,1.974,2.07,2.166,2.253,2.352,2.448,2.448,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
EDUCATIONAL PRECINCT,0.477,0.541,0.614,0.694,0.776,0.858,0.94,1.055,1.178,1.29,1.415,1.563,1.687,1.844,1.997,2.165,2.336,2.517,2.697,2.885,3.065,3.255,3.446,3.618,3.815,4.005,4.005,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
ELVINGTON,0.877,0.902,0.932,0.963,0.996,1.029,1.062,1.107,1.157,1.201,1.251,1.31,1.359,1.422,1.483,1.55,1.618,1.69,1.762,1.837,1.909,1.985,2.061,2.13,2.208,2.284,2.284,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FARADAY STREET,1.231,1.381,1.552,1.739,1.93,2.122,2.315,2.583,2.873,3.134,3.427,3.772,4.062,4.429,4.788,5.181,5.581,6.004,6.426,6.867,7.287,7.732,8.179,8.582,9.041,9.486,9.486,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FAWDON T1 & SEATON BURN T1,2.9,3.074,3.273,3.49,3.712,3.936,4.16,4.471,4.808,5.111,5.452,5.853,6.19,6.617,7.034,7.491,7.956,8.447,8.937,9.45,9.938,10.456,10.975,11.443,11.977,12.493,12.493,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FISHBURN,2.538,2.712,2.914,3.132,3.356,3.581,3.808,4.121,4.461,4.767,5.11,5.514,5.854,6.284,6.704,7.165,7.634,8.129,8.623,9.14,9.632,10.154,10.677,11.149,11.687,12.208,12.208,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FLATWORTH CENTRAL,1.126,1.193,1.27,1.354,1.44,1.526,1.613,1.733,1.863,1.98,2.111,2.266,2.396,2.561,2.722,2.898,3.078,3.267,3.457,3.654,3.843,4.043,4.243,4.424,4.63,4.829,4.829,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FOSS ISLANDS,1.561,1.703,1.865,2.041,2.222,2.403,2.586,2.839,3.112,3.359,3.636,3.962,4.236,4.583,4.922,5.293,5.671,6.071,6.469,6.886,7.283,7.704,8.126,8.507,8.94,9.36,9.36,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FOSSWAY 33/11KV,1.058,1.2,1.363,1.541,1.723,1.906,2.09,2.345,2.62,2.869,3.148,3.476,3.753,4.102,4.444,4.818,5.199,5.601,6.003,6.423,6.823,7.247,7.672,8.056,8.493,8.916,8.916,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FOURSTONES 20KV,3.025,3.165,3.327,3.503,3.684,3.865,4.047,4.299,4.572,4.818,5.095,5.42,5.693,6.039,6.377,6.748,7.125,7.524,7.921,8.337,8.733,9.153,9.574,9.954,10.386,10.805,10.805,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
FYLANDS BRIDGE,2.38,2.548,2.741,2.95,3.166,3.381,3.598,3.899,4.225,4.518,4.847,5.235,5.561,5.973,6.376,6.818,7.268,7.743,8.216,8.712,9.184,9.684,10.186,10.639,11.155,11.654,11.654,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GALE LANE,3.026,3.164,3.321,3.493,3.669,3.845,4.022,4.268,4.535,4.775,5.044,5.361,5.627,5.965,6.294,6.655,7.023,7.412,7.799,8.204,8.59,8.999,9.409,9.78,10.202,10.61,10.61,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GARWOOD STREET,1.51,1.622,1.752,1.893,2.038,2.183,2.329,2.532,2.751,2.948,3.17,3.431,3.65,3.928,4.199,4.497,4.799,5.119,5.438,5.771,6.089,6.426,6.764,7.069,7.416,7.752,7.752,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GATESHEAD CENTRAL,0.357,0.408,0.465,0.528,0.593,0.657,0.723,0.813,0.91,0.998,1.097,1.213,1.311,1.435,1.556,1.688,1.823,1.966,2.108,2.256,2.398,2.548,2.698,2.834,2.989,3.139,3.139,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GATESHEAD EAST,0.053,0.061,0.069,0.078,0.088,0.097,0.107,0.12,0.134,0.147,0.161,0.178,0.193,0.211,0.228,0.248,0.267,0.288,0.309,0.33,0.351,0.373,0.395,0.415,0.437,0.459,0.459,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GOSFORTH 33/11KV,0.599,0.647,0.703,0.763,0.825,0.888,0.95,1.037,1.131,1.216,1.311,1.423,1.517,1.636,1.753,1.88,2.01,2.147,2.284,2.427,2.564,2.708,2.853,2.984,3.133,3.277,3.277,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GRANGETOWN,1.659,1.809,1.982,2.169,2.362,2.555,2.749,3.018,3.309,3.571,3.866,4.212,4.504,4.873,5.233,5.628,6.03,6.455,6.879,7.321,7.744,8.191,8.64,9.045,9.506,9.953,9.953,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GREATHAM,0.26,0.274,0.289,0.306,0.324,0.341,0.359,0.383,0.41,0.434,0.46,0.492,0.518,0.552,0.584,0.62,0.657,0.695,0.734,0.774,0.812,0.853,0.893,0.93,0.972,1.013,1.013,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GUISBOROUGH T1 T2,3.513,3.718,3.953,4.208,4.47,4.733,4.997,5.364,5.76,6.118,6.519,6.991,7.388,7.891,8.382,8.92,9.467,10.046,10.623,11.226,11.802,12.411,13.022,13.574,14.203,14.811,14.811,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARLOW GREEN,1.772,1.931,2.115,2.314,2.519,2.725,2.931,3.217,3.527,3.807,4.12,4.489,4.799,5.192,5.575,5.996,6.424,6.876,7.327,7.798,8.248,8.724,9.201,9.633,10.124,10.599,10.599,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARMIRE BRIDGE,1.963,2.061,2.174,2.296,2.422,2.548,2.675,2.851,3.041,3.212,3.405,3.631,3.822,4.063,4.298,4.556,4.819,5.097,5.373,5.663,5.939,6.231,6.524,6.789,7.09,7.382,7.382,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARRATON,2.667,2.762,2.872,2.99,3.112,3.234,3.357,3.528,3.712,3.878,4.065,4.284,4.469,4.703,4.931,5.181,5.436,5.705,5.973,6.254,6.521,6.804,7.089,7.345,7.637,7.92,7.92,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARROGATE 132/11KV,2.238,2.491,2.782,3.097,3.422,3.747,4.074,4.528,5.019,5.461,5.957,6.541,7.033,7.655,8.263,8.928,9.606,10.322,11.037,11.783,12.495,13.249,14.006,14.688,15.466,16.219,16.219,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARROGATE WEST,0.563,0.629,0.705,0.787,0.872,0.957,1.043,1.162,1.29,1.406,1.535,1.688,1.817,1.979,2.138,2.312,2.49,2.677,2.864,3.059,3.245,3.442,3.64,3.819,4.022,4.219,4.219,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HARTMOOR 66/20KV,2.866,3.048,3.258,3.486,3.72,3.954,4.19,4.517,4.871,5.19,5.548,5.969,6.323,6.772,7.21,7.69,8.179,8.695,9.21,9.749,10.262,10.806,11.351,11.844,12.405,12.947,12.947,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HAWTHORN PIT,3.816,4.028,4.273,4.539,4.812,5.085,5.361,5.742,6.155,6.527,6.945,7.436,7.85,8.373,8.884,9.444,10.014,10.617,11.218,11.846,12.445,13.079,13.715,14.29,14.944,15.578,15.578,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HAXBY ROAD T2 T3,2.237,2.372,2.527,2.695,2.868,3.042,3.217,3.459,3.72,3.956,4.221,4.533,4.795,5.127,5.452,5.807,6.169,6.551,6.932,7.33,7.71,8.113,8.516,8.881,9.296,9.698,9.698,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HEBBURN,0.369,0.395,0.425,0.458,0.492,0.526,0.56,0.607,0.658,0.704,0.755,0.816,0.867,0.932,0.995,1.064,1.135,1.209,1.284,1.361,1.435,1.514,1.593,1.664,1.744,1.823,1.823,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HEBBURN WEST,0.114,0.123,0.132,0.143,0.154,0.165,0.176,0.191,0.208,0.223,0.24,0.259,0.276,0.297,0.318,0.34,0.363,0.387,0.411,0.437,0.461,0.486,0.512,0.535,0.561,0.586,0.586,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HEDWORTH,1.396,1.493,1.604,1.725,1.849,1.974,2.099,2.273,2.461,2.63,2.821,3.044,3.233,3.471,3.704,3.959,4.218,4.493,4.766,5.052,5.325,5.614,5.904,6.166,6.464,6.752,6.752,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HEIGHINGTON,0.007,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.01,0.01,0.011,0.011,0.012,0.012,0.013,0.013,0.014,0.015,0.015,0.016,0.016,0.017,0.018,0.018,0.019,0.02,0.02,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HEXHAM,1.682,1.783,1.899,2.025,2.154,2.283,2.413,2.594,2.789,2.965,3.163,3.396,3.591,3.839,4.081,4.346,4.616,4.901,5.185,5.482,5.766,6.066,6.367,6.639,6.949,7.248,7.248,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HIGH BARMSTON,2.367,2.462,2.57,2.688,2.81,2.932,3.054,3.224,3.407,3.573,3.758,3.977,4.161,4.394,4.621,4.87,5.124,5.392,5.659,5.938,6.205,6.487,6.77,7.025,7.316,7.598,7.598,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HIGH FLATTS,1.891,2.054,2.242,2.446,2.655,2.865,3.077,3.369,3.686,3.972,4.292,4.669,4.987,5.388,5.781,6.21,6.648,7.11,7.571,8.053,8.513,9,9.488,9.929,10.431,10.917,10.917,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
HOUGHTON,4.128,4.274,4.442,4.623,4.811,4.998,5.186,5.448,5.73,5.985,6.271,6.608,6.891,7.249,7.599,7.983,8.373,8.786,9.198,9.628,10.038,10.472,10.908,11.302,11.75,12.183,12.183,NPgN,Primary,NG FES - Holistic Transition (without DH HPs),Total installed PV capacity - domestic (MW)
