Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,1137,1742,2600,3527,4549,5640,6944,8199,9418,10588,11700,12731,13714,14620,15446,16180,16834,17375,17832,18219,18546,18816,19012,19179,19317,19436,19436,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AMBERTON ROAD,657,1098,1786,2628,3546,4524,5692,6816,7910,8961,9959,10891,11777,12593,13336,13997,14586,15072,15483,15831,16126,16369,16546,16692,16816,16922,16922,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ANNFIELD 66/20KV,803,1313,2094,3027,4046,5134,6431,7681,8896,10063,11172,12206,13189,14095,14921,15654,16308,16848,17305,17691,18018,18288,18484,18648,18785,18903,18903,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ASHINGTON,810,1414,2394,3638,4991,6432,8151,9808,11420,12969,14440,15816,17124,18327,19423,20397,21267,21983,22590,23103,23537,23896,24157,24371,24553,24710,24710,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AYCLIFFE FORREST,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AYCLIFFE INDUSTRIAL,439,682,1034,1424,1853,2311,2859,3386,3898,4389,4856,5290,5703,6084,6431,6740,7015,7242,7434,7597,7734,7848,7930,8000,8058,8108,8108,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARDEN FRIAR,19,33,56,85,117,152,192,232,270,307,341,374,405,434,460,483,503,520,535,547,557,566,572,577,581,585,585,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BEDALE,417,686,1099,1596,2139,2718,3409,4075,4722,5343,5934,6484,7008,7491,7930,8321,8669,8956,9200,9406,9579,9723,9828,9915,9988,10051,10051,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BELMONT,760,1178,1780,2445,3177,3958,4891,5790,6662,7500,8296,9035,9739,10389,10980,11506,11975,12362,12689,12967,13201,13394,13535,13654,13753,13838,13838,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BENSHAM,326,581,1001,1543,2132,2759,3506,4227,4928,5601,6241,6840,7409,7933,8409,8833,9211,9523,9787,10010,10199,10355,10469,10562,10641,10709,10709,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BENTON SQUARE,924,1424,2138,2918,3778,4695,5792,6848,7873,8857,9792,10660,11487,12249,12944,13561,14112,14567,14951,15277,15552,15779,15945,16084,16200,16301,16301,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BENWELL,597,984,1579,2296,3078,3913,4909,5868,6801,7697,8548,9341,10097,10792,11426,11989,12491,12906,13256,13553,13804,14011,14162,14287,14393,14483,14483,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BILLINGHAM MARSH HOUSE,886,1419,2216,3142,4157,5239,6532,7776,8986,10148,11251,12279,13257,14158,14979,15708,16359,16896,17351,17735,18060,18329,18524,18688,18824,18942,18942,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BILLY MILL,534,898,1470,2175,2943,3762,4738,5680,6595,7474,8309,9089,9831,10514,11136,11688,12181,12588,12932,13224,13470,13673,13821,13944,14047,14136,14136,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/11KV,504,793,1217,1696,2223,2785,3456,4102,4730,5333,5905,6438,6945,7412,7838,8216,8554,8833,9068,9268,9436,9576,9677,9762,9833,9895,9895,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BIRTLEY GROVE 66/20KV,298,469,718,1000,1309,1639,2034,2414,2782,3137,3473,3786,4084,4359,4609,4831,5030,5194,5332,5449,5548,5630,5690,5740,5782,5818,5818,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BLAYDON BURN,764,1168,1739,2353,3031,3754,4620,5452,6260,7036,7773,8456,9108,9708,10256,10743,11177,11535,11838,12095,12311,12490,12621,12731,12823,12902,12902,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BLUCHER 33/11KV,677,1075,1663,2338,3079,3869,4812,5721,6603,7451,8257,9006,9720,10377,10976,11508,11983,12375,12706,12987,13224,13420,13563,13682,13782,13868,13868,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOLDON DOWNHILL,506,817,1287,1840,2445,3090,3860,4602,5323,6016,6674,7286,7870,8407,8897,9332,9720,10040,10311,10540,10734,10894,11010,11108,11189,11260,11260,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,317,470,674,878,1104,1345,1634,1912,2182,2441,2687,2914,3130,3330,3513,3675,3819,3939,4040,4125,4197,4257,4300,4338,4368,4395,4395,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 33/11KV,573,916,1427,2019,2668,3360,4186,4982,5755,6498,7204,7861,8486,9062,9587,10053,10470,10813,11103,11349,11557,11729,11854,11958,12046,12121,12121,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOWESFIELD 66/11KV,461,722,1103,1531,2002,2505,3105,3683,4244,4783,5295,5771,6225,6643,7023,7362,7664,7913,8123,8302,8452,8577,8668,8744,8807,8862,8862,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRANCEPETH,913,1480,2339,3354,4464,5648,7061,8423,9746,11017,12224,13349,14419,15406,16304,17102,17815,18402,18899,19320,19676,19970,20184,20362,20511,20640,20640,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BREAMISH STREET,153,281,496,780,1087,1414,1804,2179,2545,2897,3231,3543,3840,4114,4363,4584,4781,4944,5082,5198,5297,5378,5438,5486,5527,5563,5563,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRENDA TRADING,748,1246,2023,2969,4001,5102,6415,7680,8910,10092,11214,12262,13258,14176,15012,15755,16417,16964,17426,17818,18149,18422,18621,18786,18925,19045,19045,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CAMPLESHON ROAD,790,1256,1948,2744,3616,4547,5659,6729,7769,8768,9717,10600,11440,12215,12921,13548,14108,14569,14960,15291,15570,15801,15969,16109,16227,16329,16329,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CARLEY HILL,861,1348,2057,2853,3727,4660,5775,6848,7891,8892,9843,10727,11569,12345,13052,13680,14241,14704,15095,15426,15706,15937,16106,16247,16365,16467,16467,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CARLIN HOW T3 T4,641,1073,1751,2581,3486,4450,5601,6710,7789,8825,9809,10728,11602,12406,13139,13790,14371,14850,15256,15599,15889,16129,16303,16448,16570,16675,16675,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CARR HILL,628,1097,1857,2823,3873,4992,6326,7612,8863,10065,11207,12274,13290,14224,15074,15830,16505,17061,17532,17931,18267,18545,18748,18915,19056,19178,19178,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CATTERICK CAMP,547,943,1578,2376,3244,4169,5273,6337,7371,8365,9309,10192,11031,11803,12506,13131,13689,14149,14538,14868,15146,15376,15544,15682,15799,15899,15899,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLOSE,118,216,382,599,834,1085,1385,1673,1954,2223,2480,2720,2948,3157,3348,3518,3670,3795,3900,3990,4065,4128,4173,4210,4242,4269,4269,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CONEYTHORPE,560,860,1284,1745,2252,2794,3441,4065,4670,5251,5803,6315,6803,7253,7663,8027,8352,8621,8848,9040,9202,9336,9434,9516,9585,9644,9644,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CONSETT,1035,1645,2550,3590,4731,5948,7401,8800,10160,11466,12707,13861,14961,15973,16896,17716,18448,19051,19562,19994,20359,20661,20881,21065,21219,21352,21352,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CORPORATION STREET,147,250,413,615,836,1071,1352,1622,1885,2137,2377,2602,2815,3011,3190,3348,3490,3607,3706,3790,3860,3919,3961,3997,4026,4052,4052,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
COWTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T1 T3,288,465,731,1043,1384,1748,2183,2602,3009,3400,3771,4117,4447,4750,5026,5272,5491,5672,5825,5954,6063,6154,6220,6274,6320,6360,6360,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CRAMLINGTON T2 T4,269,434,684,978,1300,1643,2053,2448,2832,3200,3550,3876,4186,4472,4733,4964,5171,5341,5485,5607,5710,5795,5857,5909,5952,5990,5990,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLEY,300,442,629,813,1017,1235,1496,1747,1991,2224,2446,2651,2847,3027,3192,3338,3468,3576,3667,3745,3810,3863,3903,3937,3964,3988,3988,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 132/6KV,258,439,727,1086,1477,1894,2391,2870,3336,3783,4209,4606,4983,5331,5648,5929,6180,6387,6563,6711,6836,6940,7015,7078,7130,7175,7175,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLINGTON 33/11KV,492,814,1312,1914,2572,3273,4110,4917,5701,6454,7169,7837,8472,9056,9589,10062,10484,10833,11127,11377,11588,11762,11889,11994,12082,12159,12159,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLINGTON CENTRAL 33/11KV,159,285,492,760,1050,1359,1728,2084,2430,2762,3078,3374,3655,3913,4149,4358,4544,4698,4828,4939,5032,5109,5165,5211,5250,5284,5284,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLINGTON EAST,557,855,1279,1738,2245,2787,3433,4056,4660,5241,5792,6304,6791,7241,7651,8015,8339,8607,8834,9026,9188,9322,9420,9502,9571,9630,9630,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARLINGTON WEST,1069,1635,2433,3292,4239,5251,6461,7624,8754,9839,10870,11825,12736,13576,14341,15022,15629,16130,16553,16912,17215,17465,17648,17802,17930,18041,18041,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DENWICK,622,1079,1815,2745,3757,4835,6121,7360,8565,9723,10824,11852,12830,13730,14549,15278,15928,16463,16917,17301,17625,17893,18088,18249,18385,18503,18503,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/11KV,453,697,1044,1423,1840,2286,2819,3331,3828,4306,4760,5182,5583,5953,6290,6590,6857,7078,7265,7423,7556,7667,7747,7815,7871,7920,7920,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DUNSTON 66/20KV,907,1382,2048,2759,3543,4381,5382,6346,7281,8179,9033,9824,10577,11273,11906,12469,12972,13387,13738,14034,14285,14492,14643,14772,14877,14969,14969,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DURHAM EAST,272,420,633,867,1124,1399,1727,2043,2350,2645,2925,3184,3432,3660,3868,4053,4218,4354,4469,4567,4649,4717,4767,4809,4843,4873,4873,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EASTFIELD,473,841,1444,2220,3063,3960,5031,6063,7067,8032,8948,9806,10621,11371,12054,12661,13202,13649,14027,14346,14617,14840,15003,15136,15250,15347,15347,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EASTGATE CEMENT,162,258,401,565,745,937,1167,1388,1603,1809,2005,2187,2361,2521,2667,2796,2912,3007,3088,3156,3213,3261,3296,3325,3349,3370,3370,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EDUCATIONAL PRECINCT,239,415,697,1054,1443,1856,2350,2825,3288,3732,4155,4549,4925,5270,5585,5864,6114,6319,6493,6641,6765,6868,6943,7005,7057,7102,7102,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELVINGTON,210,320,475,640,823,1018,1252,1476,1694,1903,2102,2287,2462,2624,2772,2903,3020,3117,3199,3268,3326,3375,3410,3440,3464,3486,3486,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FARADAY STREET,596,1001,1638,2422,3276,4186,5273,6319,7337,8315,9244,10111,10936,11695,12387,13001,13550,14002,14385,14709,14982,15209,15373,15510,15625,15724,15724,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FAWDON T1 & SEATON BURN T1,1760,2541,3536,4442,5459,6547,7852,9105,10319,11484,12590,13607,14578,15476,16295,17023,17672,18209,18662,19046,19370,19638,19833,20004,20142,20262,20262,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FISHBURN,1002,1558,2361,3254,4236,5283,6536,7741,8911,10035,11103,12095,13040,13911,14705,15410,16039,16559,16998,17370,17684,17943,18132,18292,18424,18539,18539,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FLATWORTH CENTRAL,266,461,775,1171,1602,2061,2609,3137,3650,4143,4612,5050,5466,5850,6199,6509,6786,7014,7207,7371,7509,7623,7706,7775,7833,7882,7882,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOSS ISLANDS,571,993,1674,2535,3472,4471,5661,6809,7926,8998,10017,10970,11876,12709,13468,14143,14745,15241,15661,16017,16317,16566,16746,16895,17021,17130,17130,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOSSWAY 33/11KV,505,888,1512,2308,3173,4094,5193,6253,7283,8273,9214,10094,10930,11700,12401,13024,13580,14038,14426,14754,15031,15261,15427,15565,15681,15781,15781,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOURSTONES 20KV,776,1187,1769,2395,3085,3823,4704,5552,6376,7167,7918,8615,9279,9891,10449,10945,11387,11752,12061,12323,12543,12726,12859,12972,13065,13145,13145,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FYLANDS BRIDGE,719,1184,1901,2765,3708,4713,5913,7069,8193,9272,10298,11254,12164,13002,13766,14444,15049,15549,15971,16329,16631,16880,17062,17213,17340,17450,17450,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GALE LANE,799,1277,1993,2824,3734,4704,5863,6979,8064,9106,10096,11017,11894,12702,13438,14092,14676,15158,15565,15910,16201,16442,16618,16764,16887,16993,16993,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GARWOOD STREET,430,745,1252,1893,2590,3333,4219,5073,5904,6702,7460,8169,8843,9463,10027,10529,10977,11346,11659,11924,12147,12332,12466,12577,12671,12752,12752,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GATESHEAD CENTRAL,137,259,466,743,1042,1360,1740,2107,2463,2806,3131,3436,3726,3992,4235,4450,4643,4801,4936,5049,5145,5225,5283,5330,5370,5405,5405,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GATESHEAD EAST,25,45,76,116,160,207,263,316,368,418,466,511,553,592,627,659,687,710,730,747,761,772,781,788,793,799,799,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GOSFORTH 33/11KV,348,528,779,1045,1340,1654,2030,2391,2742,3079,3400,3696,3979,4240,4477,4689,4877,5033,5164,5276,5370,5447,5504,5552,5592,5626,5626,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GRANGETOWN,474,840,1439,2209,3045,3935,4997,6021,7017,7974,8883,9734,10542,11286,11964,12566,13103,13546,13921,14238,14506,14728,14889,15022,15134,15231,15231,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GREATHAM,59,98,159,233,313,399,502,600,696,789,876,958,1036,1108,1173,1231,1283,1325,1361,1392,1418,1439,1455,1467,1478,1488,1488,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T1 T2,955,1524,2374,3357,4435,5585,6958,8280,9565,10799,11971,13062,14101,15058,15930,16705,17396,17967,18449,18858,19203,19488,19696,19869,20015,20140,20140,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARLOW GREEN,722,1190,1910,2778,3726,4737,5943,7105,8234,9319,10350,11311,12226,13068,13836,14517,15126,15628,16052,16412,16715,16966,17149,17301,17428,17539,17539,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARMIRE BRIDGE,504,795,1223,1710,2245,2816,3498,4154,4791,5404,5985,6526,7042,7516,7949,8333,8676,8959,9199,9401,9572,9714,9817,9903,9975,10038,10038,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARRATON,587,908,1369,1876,2435,3031,3743,4429,5095,5735,6342,6906,7444,7939,8390,8792,9150,9445,9695,9906,10085,10233,10340,10431,10506,10571,10571,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARROGATE 132/11KV,1349,2105,3203,4430,5778,7217,8936,10591,12199,13743,15210,16572,17870,19067,20157,21126,21990,22703,23307,23818,24249,24606,24865,25084,25266,25423,25423,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARROGATE WEST,430,650,954,1273,1625,2001,2451,2884,3304,3708,4091,4446,4784,5096,5381,5633,5859,6045,6203,6336,6448,6542,6609,6667,6715,6756,6756,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HARTMOOR 66/20KV,1013,1593,2444,3405,4461,5589,6935,8231,9490,10699,11848,12916,13933,14871,15725,16484,17161,17720,18193,18593,18931,19210,19414,19584,19727,19850,19850,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAWTHORN PIT,1036,1667,2617,3730,4948,6248,7799,9293,10745,12140,13465,14699,15873,16955,17941,18817,19599,20243,20789,21251,21641,21963,22198,22394,22558,22700,22700,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HAXBY ROAD T2 T3,881,1379,2104,2919,3813,4768,5909,7007,8074,9098,10071,10976,11837,12631,13355,13997,14571,15044,15445,15784,16070,16307,16479,16624,16745,16849,16849,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEBBURN,169,262,395,543,705,878,1084,1283,1476,1662,1838,2002,2158,2301,2432,2549,2653,2738,2811,2872,2924,2967,2998,3024,3046,3065,3065,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEBBURN WEST,55,85,128,176,229,285,352,417,480,540,597,650,701,747,790,828,862,889,913,933,950,964,974,982,989,996,996,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEDWORTH,497,804,1268,1814,2411,3048,3809,4542,5254,5938,6588,7193,7770,8300,8784,9214,9597,9913,10181,10407,10599,10757,10872,10968,11048,11118,11118,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEIGHINGTON,1,2,4,5,6,8,10,12,14,15,17,18,20,21,22,24,25,25,26,27,27,27,28,28,28,28,28,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HEXHAM,490,766,1168,1618,2112,2640,3270,3877,4466,5032,5570,6069,6545,6984,7384,7739,8056,8317,8539,8726,8884,9015,9110,9190,9257,9314,9314,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HIGH BARMSTON,604,929,1392,1897,2453,3047,3756,4439,5102,5739,6344,6905,7440,7933,8382,8782,9138,9432,9681,9891,10069,10216,10323,10414,10489,10554,10554,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HIGH FLATTS,876,1379,2117,2953,3871,4851,6022,7148,8243,9294,10293,11221,12106,12921,13663,14323,14912,15398,15809,16157,16451,16694,16870,17019,17143,17250,17250,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOUGHTON,855,1331,2019,2783,3624,4521,5594,6626,7628,8591,9506,10355,11164,11910,12590,13194,13733,14178,14554,14873,15142,15364,15526,15662,15776,15874,15874,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HOWDON,164,278,459,685,930,1191,1503,1804,2096,2377,2644,2893,3130,3348,3547,3723,3881,4011,4121,4214,4292,4357,4405,4444,4477,4505,4505,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HUNTINGTON NEW LANE,647,1009,1532,2115,2756,3440,4258,5045,5809,6543,7241,7888,8506,9074,9593,10053,10464,10803,11090,11333,11538,11708,11831,11935,12022,12096,12096,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
HUSTHWAITE 33/11KV,581,892,1334,1813,2342,2906,3581,4230,4860,5465,6040,6574,7082,7551,7978,8357,8696,8976,9212,9412,9581,9721,9823,9909,9980,10042,10042,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
JARROW,147,240,382,550,734,931,1165,1391,1611,1821,2022,2208,2386,2550,2699,2831,2949,3047,3129,3199,3258,3307,3343,3372,3397,3418,3418,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KENTON,720,1102,1641,2222,2862,3546,4364,5151,5915,6648,7345,7992,8607,9175,9693,10153,10564,10902,11189,11431,11636,11806,11929,12033,12120,12195,12195,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIELDER,58,86,123,159,199,242,294,343,391,438,481,522,560,596,628,657,683,704,722,737,750,761,769,775,781,786,786,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KILLINGWORTH,606,948,1445,2002,2615,3268,4049,4801,5531,6232,6898,7517,8107,8650,9145,9585,9978,10302,10576,10808,11004,11166,11284,11383,11466,11537,11537,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
KIRBYMOORSIDE,381,613,962,1371,1819,2296,2867,3416,3949,4462,4949,5402,5834,6232,6594,6916,7203,7440,7641,7810,7954,8072,8159,8231,8291,8343,8343,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LINTON 66/20KV,475,729,1089,1479,1908,2367,2915,3442,3954,4446,4914,5347,5760,6141,6488,6796,7071,7298,7491,7653,7791,7904,7987,8057,8115,8165,8165,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LONGBENTON,799,1235,1860,2546,3301,4108,5072,5999,6900,7765,8587,9350,10077,10747,11357,11900,12384,12784,13122,13408,13650,13849,13995,14118,14219,14308,14308,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LOW SPENNYMOOR,564,876,1325,1823,2371,2955,3654,4326,4979,5607,6202,6756,7283,7769,8212,8605,8956,9246,9491,9698,9873,10018,10124,10213,10287,10350,10350,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
LYNEMOUTH,115,180,273,378,493,615,762,903,1040,1172,1297,1413,1523,1625,1718,1801,1874,1935,1987,2030,2067,2097,2119,2138,2153,2167,2167,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MADDISON STREET,988,1620,2591,3753,5022,6376,7992,9548,11061,12515,13896,15183,16408,17536,18564,19477,20292,20964,21533,22015,22421,22757,23002,23206,23376,23524,23524,NPgN,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric cars and vans (hybrid and full electric)
