Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
SUNDERLAND T1 T2,285,505,866,1329,1832,2368,3008,3624,4223,4799,5347,5858,6345,6793,7201,7563,7886,8060,8204,8325,8424,8505,8561,8606,8645,8680,8680,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TANFIELD,544,904,1465,2146,2890,3683,4629,5540,6427,7278,8087,8841,9559,10221,10823,11358,11835,12092,12305,12482,12629,12748,12831,12898,12956,13007,13007,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TEAM VALLEY,128,205,321,455,602,759,946,1127,1302,1471,1631,1780,1922,2052,2171,2277,2372,2422,2464,2499,2529,2552,2568,2582,2593,2603,2603,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TEMPLE PARK,837,1339,2089,2961,3916,4934,6150,7321,8460,9553,10591,11558,12478,13326,14099,14785,15398,15727,16000,16227,16416,16568,16674,16762,16836,16902,16902,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
THIRSK,478,764,1191,1686,2229,2808,3499,4165,4812,5433,6024,6573,7096,7578,8017,8407,8755,8942,9098,9227,9334,9421,9481,9531,9573,9610,9610,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
THORNTON DALE,384,633,1016,1479,1983,2521,3164,3783,4384,4962,5511,6023,6510,6959,7368,7731,8055,8229,8373,8494,8594,8674,8730,8776,8816,8850,8850,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TORONTO 66/20KV,671,1091,1730,2487,3315,4198,5252,6268,7255,8203,9104,9943,10742,11477,12148,12743,13275,13560,13797,13994,14158,14290,14382,14458,14522,14579,14579,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TUNSTALL,920,1482,2328,3319,4403,5560,6941,8271,9564,10806,11986,13085,14130,15094,15971,16751,17447,17821,18131,18390,18604,18777,18897,18997,19081,19156,19156,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
TYNEMOUTH CENTRAL,768,1234,1932,2747,3640,4592,5728,6823,7886,8908,9879,10783,11643,12436,13158,13799,14372,14679,14935,15147,15324,15466,15565,15647,15716,15778,15778,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
UNIVERSITY,86,152,259,396,544,703,891,1073,1250,1421,1582,1733,1877,2009,2130,2237,2332,2383,2426,2462,2491,2515,2531,2545,2556,2566,2566,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
URLAY NOOK,1077,1617,2355,3117,3960,4861,5939,6975,7981,8947,9864,10713,11522,12269,12950,13555,14094,14384,14624,14824,14990,15124,15217,15297,15363,15421,15421,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
USWORTH,285,462,730,1047,1394,1764,2206,2631,3045,3442,3819,4171,4505,4814,5094,5344,5567,5686,5785,5868,5937,5992,6030,6062,6089,6113,6113,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WALKER,405,733,1277,1985,2754,3573,4549,5490,6406,7285,8121,8904,9647,10332,10955,11508,12002,12268,12489,12672,12825,12948,13033,13102,13162,13215,13215,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WANSBECK,9,15,23,34,45,58,72,86,100,113,126,137,148,158,168,176,183,187,191,193,196,197,199,200,201,201,201,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WARDLEY,316,522,840,1225,1645,2093,2627,3142,3642,4123,4579,5005,5411,5784,6124,6426,6695,6840,6961,7061,7144,7211,7257,7296,7328,7357,7357,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WARKWORTH,820,1277,1939,2675,3485,4350,5383,6377,7343,8271,9152,9970,10750,11468,12124,12705,13225,13503,13735,13927,14087,14216,14306,14381,14444,14500,14500,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WENSLEYDALE,349,591,976,1452,1972,2525,3185,3821,4440,5035,5599,6127,6628,7090,7510,7884,8218,8397,8546,8670,8772,8855,8913,8960,9000,9036,9036,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WEST HARTFORD,221,356,562,803,1067,1349,1685,2009,2324,2627,2914,3182,3436,3671,3885,4075,4244,4335,4411,4474,4526,4568,4598,4622,4642,4661,4661,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WEST SOUTHWICK,257,454,777,1191,1640,2119,2690,3241,3776,4291,4780,5237,5672,6072,6436,6760,7049,7204,7333,7440,7529,7601,7651,7692,7727,7757,7757,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WEST WYLAM,990,1518,2266,3075,3968,4920,6059,7154,8218,9240,10211,11111,11969,12760,13481,14121,14693,14999,15254,15466,15642,15784,15882,15966,16036,16098,16098,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WESTERHOPE,636,1013,1573,2218,2926,3681,4582,5450,6294,7104,7874,8590,9272,9901,10473,10982,11436,11679,11882,12050,12190,12303,12381,12447,12502,12551,12551,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WESTOE,432,757,1284,1955,2685,3462,4389,5282,6152,6987,7780,8522,9227,9876,10468,10993,11462,11713,11923,12097,12242,12359,12439,12505,12562,12612,12612,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WHITBY T1,120,203,334,497,674,862,1087,1304,1515,1717,1910,2089,2260,2418,2561,2688,2802,2863,2914,2956,2991,3019,3039,3055,3069,3081,3081,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WHITBY T2,104,177,294,439,597,765,966,1159,1347,1528,1700,1860,2013,2153,2281,2395,2496,2550,2596,2633,2665,2690,2707,2722,2734,2745,2745,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T1,147,255,429,649,889,1144,1449,1743,2028,2303,2563,2807,3039,3252,3446,3618,3772,3855,3924,3981,4029,4067,4094,4115,4134,4150,4150,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T2,175,303,508,767,1048,1348,1706,2051,2387,2709,3015,3301,3573,3824,4052,4255,4436,4533,4613,4681,4736,4782,4813,4838,4860,4879,4879,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WILLINGTON,532,903,1491,2220,3015,3861,4872,5845,6792,7702,8566,9373,10140,10847,11490,12062,12572,12846,13074,13264,13421,13548,13636,13708,13770,13825,13825,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WORMALD GREEN 132/11KV,774,1190,1779,2419,3124,3877,4777,5643,6484,7292,8059,8771,9449,10074,10644,11151,11603,11845,12047,12214,12353,12465,12543,12609,12664,12713,12713,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
WYNYARD,111,162,229,292,362,438,528,615,699,780,856,927,994,1057,1114,1164,1209,1233,1253,1270,1284,1295,1303,1310,1315,1320,1320,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
YEDINGHAM,69,108,162,223,290,361,447,529,608,685,757,825,889,948,1002,1050,1093,1116,1135,1151,1164,1175,1182,1189,1194,1198,1198,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
YORK UNIVERSITY,250,412,662,964,1293,1644,2062,2466,2858,3235,3593,3926,4244,4536,4803,5039,5251,5364,5458,5537,5602,5655,5691,5721,5747,5769,5769,NPgN,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ABBEY ROAD,348,611,955,1371,1823,2305,2880,3432,3969,4484,4973,5433,5873,6274,6638,6961,7249,7400,7525,7630,7716,7785,7833,7871,7904,7933,7933,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
AIREDALE ROAD,341,568,844,1158,1503,1870,2309,2730,3139,3532,3904,4253,4583,4887,5165,5410,5629,5747,5844,5923,5989,6041,6077,6107,6132,6155,6155,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ALDHAM,644,1116,1726,2456,3251,4098,5107,6078,7021,7926,8785,9591,10363,11066,11706,12274,12779,13045,13265,13449,13601,13723,13806,13874,13931,13983,13983,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ALFRED GELDER STREET,115,203,318,459,612,774,968,1154,1336,1509,1674,1829,1978,2113,2236,2345,2442,2493,2535,2571,2600,2623,2639,2652,2663,2673,2673,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T1,350,607,936,1329,1758,2215,2759,3283,3791,4280,4743,5177,5593,5972,6318,6624,6896,7040,7159,7258,7340,7405,7450,7487,7518,7545,7545,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T2,367,594,854,1138,1451,1784,2182,2565,2936,3292,3630,3946,4241,4517,4769,4991,5190,5298,5387,5459,5519,5566,5599,5626,5649,5669,5669,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ALVERTHORPE ROAD,721,1215,1825,2533,3307,4131,5115,6061,6979,7860,8696,9480,10224,10908,11531,12083,12574,12836,13053,13232,13379,13497,13578,13645,13701,13751,13751,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ARMOURIES DRIVE,123,237,400,611,838,1080,1368,1646,1916,2175,2420,2652,2877,3079,3262,3425,3569,3644,3705,3758,3802,3837,3861,3880,3896,3911,3911,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ARMTHORPE,482,807,1206,1666,2170,2706,3346,3961,4558,5131,5675,6184,6667,7112,7517,7876,8196,8367,8508,8624,8720,8797,8849,8893,8929,8962,8962,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ARUNDEL STREET,37,86,166,275,393,518,667,811,950,1084,1211,1331,1450,1554,1649,1733,1808,1846,1877,1905,1927,1945,1958,1967,1976,1984,1984,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
ASKERN,361,631,982,1403,1863,2352,2936,3497,4042,4565,5061,5527,5974,6380,6750,7078,7370,7524,7651,7757,7845,7915,7963,8003,8036,8066,8066,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
AUDBY LANE,998,1515,2026,2503,3039,3611,4298,4955,5592,6203,6782,7317,7796,8267,8696,9077,9415,9611,9774,9896,9997,10077,10133,10182,10221,10257,10257,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
AUSTERFIELD,67,111,165,227,294,366,452,535,615,692,765,833,898,957,1012,1060,1103,1126,1145,1160,1173,1183,1190,1196,1201,1206,1206,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BAILIFF BRIDGE,440,739,1108,1535,2001,2498,3092,3662,4215,4747,5251,5723,6171,6584,6959,7292,7588,7746,7877,7985,8073,8145,8193,8234,8268,8298,8298,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BALBY,197,337,515,725,955,1200,1491,1772,2044,2306,2554,2787,3009,3212,3397,3561,3707,3784,3848,3901,3945,3980,4004,4023,4040,4055,4055,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BALME STREET,171,329,556,846,1161,1496,1894,2278,2651,3009,3349,3669,3980,4259,4513,4737,4938,5041,5126,5199,5259,5307,5340,5366,5389,5410,5410,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARNBURGH,480,824,1263,1783,2350,2954,3675,4368,5040,5686,6299,6874,7422,7924,8381,8786,9146,9337,9494,9625,9733,9820,9879,9928,9969,10006,10006,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARNOLDSWICK,150,258,398,563,744,937,1167,1388,1602,1808,2004,2187,2362,2522,2668,2797,2912,2972,3023,3064,3099,3127,3145,3161,3174,3186,3186,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARNSLEY,441,767,1192,1701,2257,2848,3553,4231,4890,5522,6121,6684,7223,7715,8162,8558,8911,9097,9250,9379,9485,9570,9628,9675,9715,9751,9751,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARNSLEY ROAD,228,417,676,1000,1351,1725,2171,2599,3016,3416,3795,4152,4497,4808,5091,5342,5566,5682,5778,5859,5926,5980,6017,6046,6072,6095,6095,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARROW,325,537,792,1080,1397,1734,2136,2523,2898,3258,3600,3920,4222,4501,4756,4981,5182,5290,5379,5452,5512,5561,5594,5621,5644,5665,5665,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARUGH 66/11KV,975,1601,2344,3177,4091,5066,6230,7348,8433,9474,10462,11385,12255,13063,13799,14450,15031,15344,15603,15814,15987,16127,16222,16302,16368,16428,16428,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BARWICK,642,1057,1551,2108,2718,3369,4146,4892,5617,6312,6971,7588,8170,8709,9200,9635,10023,10231,10404,10545,10661,10754,10818,10871,10915,10955,10955,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BASLOW ROAD,914,1402,1900,2381,2918,3493,4181,4841,5479,6092,6673,7211,7699,8172,8603,8985,9325,9520,9680,9803,9905,9986,10041,10091,10130,10165,10165,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BATLEY,588,1065,1715,2521,3396,4327,5436,6504,7541,8537,9482,10371,11228,12003,12707,13332,13889,14178,14417,14620,14787,14921,15013,15087,15150,15206,15206,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BEAL,225,406,652,956,1286,1637,2055,2458,2849,3225,3581,3916,4239,4532,4797,5033,5243,5352,5442,5519,5582,5632,5667,5695,5719,5740,5740,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BEESTON ROYDS 33/11KV,105,197,325,487,663,850,1073,1288,1497,1697,1887,2066,2239,2395,2537,2662,2774,2832,2880,2921,2954,2981,3000,3014,3027,3038,3038,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BEESTON ROYDS 6/7,332,581,904,1294,1719,2171,2710,3229,3732,4216,4674,5105,5518,5894,6236,6539,6809,6950,7068,7166,7247,7312,7356,7393,7423,7451,7451,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BEIGHTON,851,1400,2053,2787,3592,4451,5476,6460,7416,8333,9203,10017,10784,11495,12143,12717,13228,13504,13732,13917,14070,14193,14277,14347,14406,14458,14458,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BELLHOUSE ROAD,520,956,1559,2314,3133,4004,5042,6041,7012,7944,8828,9660,10464,11190,11849,12434,12955,13225,13448,13638,13794,13920,14006,14075,14134,14187,14187,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BELMONT AVENUE,692,1194,1835,2597,3429,4314,5370,6385,7372,8318,9216,10059,10864,11599,12269,12862,13390,13669,13900,14092,14251,14378,14465,14536,14596,14650,14650,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BELMONT COVERT,32,54,83,116,153,192,238,283,326,368,407,444,480,512,541,568,591,603,613,622,629,634,638,641,644,646,646,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BELTHORPE LANE,93,147,205,265,331,402,487,568,647,723,794,861,923,981,1034,1082,1124,1147,1167,1182,1194,1204,1211,1217,1222,1226,1226,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BENTLEY,613,1042,1579,2208,2895,3627,4500,5340,6155,6937,7680,8375,9038,9646,10199,10689,11125,11357,11549,11708,11839,11944,12015,12075,12124,12169,12169,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BILLET LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BINBROOK,92,156,237,330,433,542,673,798,919,1036,1147,1251,1350,1440,1523,1596,1661,1696,1724,1748,1768,1783,1794,1803,1810,1817,1817,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BINGLEY 33/11KV,704,1131,1618,2144,2725,3344,4084,4794,5483,6144,6772,7357,7903,8416,8882,9296,9664,9865,10032,10165,10275,10364,10424,10475,10518,10556,10556,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BIRKBY,473,844,1339,1947,2607,3309,4147,4953,5736,6487,7201,7871,8515,9100,9632,10103,10523,10742,10924,11076,11202,11304,11373,11429,11477,11519,11519,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BLACKBURN MEADOWS 33/11KV,189,339,543,795,1068,1359,1705,2039,2362,2673,2968,3246,3513,3755,3975,4170,4344,4434,4509,4572,4625,4666,4695,4718,4738,4756,4756,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BLUE BOY STREET,41,92,173,283,401,526,675,819,959,1093,1220,1341,1459,1564,1659,1743,1819,1856,1888,1915,1938,1956,1968,1978,1987,1994,1994,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BOLTON ROAD,502,803,1143,1506,1908,2336,2848,3339,3816,4273,4707,5111,5488,5842,6165,6450,6705,6845,6960,7053,7129,7190,7231,7267,7296,7322,7322,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BOTTESFORD,783,1371,2140,3067,4077,5153,6435,7668,8866,10016,11107,12132,13114,14008,14821,15542,16184,16521,16800,17034,17227,17381,17487,17573,17646,17711,17711,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRAMHOPE,216,339,471,607,758,918,1111,1295,1474,1646,1809,1960,2099,2232,2353,2460,2556,2609,2653,2688,2716,2739,2755,2768,2779,2789,2789,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRAMLEY,502,935,1540,2305,3133,4015,5065,6075,7058,8000,8895,9737,10553,11287,11954,12546,13073,13345,13571,13763,13921,14048,14135,14205,14265,14318,14318,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRETT STREET,541,1004,1651,2465,3348,4287,5406,6483,7530,8534,9488,10385,11254,12036,12747,13378,13939,14230,14470,14675,14844,14979,15071,15146,15210,15267,15267,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRIDGES ROAD,944,1635,2527,3593,4755,5992,7468,8887,10265,11588,12843,14021,15147,16176,17111,17940,18679,19068,19390,19658,19880,20058,20179,20278,20363,20438,20438,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRIGHOUSE 33/11KV,17,29,43,60,78,97,120,142,163,184,203,221,239,254,269,282,293,299,304,309,312,315,317,318,319,321,321,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BRODSWORTH,663,1152,1783,2538,3361,4238,5283,6288,7265,8202,9091,9926,10724,11453,12115,12703,13226,13502,13730,13920,14077,14203,14289,14359,14419,14472,14472,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BROOKFIELD STREET,11,20,33,49,66,85,107,129,150,170,189,207,224,240,254,266,278,283,288,292,296,298,300,302,303,304,304,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BURLEY STREET,104,207,359,558,772,1000,1272,1534,1788,2032,2264,2482,2696,2886,3059,3212,3349,3419,3476,3526,3567,3600,3623,3640,3656,3670,3670,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BURMANTOFTS,73,151,268,424,592,770,983,1187,1386,1577,1758,1930,2097,2246,2381,2501,2608,2662,2707,2746,2778,2804,2822,2836,2848,2859,2859,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BURNLEYVILLE,588,1007,1539,2167,2852,3582,4453,5290,6103,6883,7623,8317,8979,9586,10137,10626,11062,11292,11483,11641,11772,11877,11948,12007,12057,12101,12101,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BURTON PIDSEA,162,270,401,551,716,891,1100,1301,1496,1684,1861,2028,2185,2330,2463,2580,2685,2740,2787,2825,2856,2881,2898,2912,2924,2935,2935,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BURTON ROAD,286,493,759,1075,1420,1787,2226,2647,3056,3449,3821,4171,4505,4810,5088,5334,5553,5669,5764,5844,5910,5963,5999,6028,6053,6075,6075,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BUSLINGTHORPE GREEN,345,649,1077,1621,2211,2837,3584,4303,5001,5672,6308,6907,7488,8010,8485,8906,9281,9474,9634,9771,9884,9974,10036,10085,10128,10166,10166,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
BUTTERWICK,96,164,249,349,458,574,713,847,976,1100,1218,1329,1434,1531,1619,1697,1766,1803,1833,1858,1879,1896,1907,1917,1925,1932,1932,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CAISTOR,315,521,769,1050,1357,1685,2077,2453,2819,3169,3502,3813,4107,4379,4626,4846,5041,5146,5233,5304,5363,5410,5442,5468,5491,5511,5511,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CALDER WHARF,523,932,1477,2144,2869,3640,4561,5446,6306,7131,7914,8650,9358,10000,10584,11101,11562,11803,12003,12170,12309,12420,12496,12557,12610,12657,12657,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CARLTON HILL,166,300,482,707,952,1212,1523,1822,2112,2390,2655,2903,3143,3360,3557,3732,3887,3968,4035,4092,4139,4176,4202,4223,4240,4256,4256,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CARR LANE,434,748,1149,1626,2146,2699,3360,3995,4611,5203,5765,6292,6795,7255,7674,8045,8375,8550,8694,8814,8913,8993,9047,9092,9130,9163,9163,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CHELKER RESERVOIR,36,62,96,137,182,230,287,342,395,446,494,539,583,623,659,691,719,734,746,757,765,772,777,781,784,787,787,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CHEVIN END,642,994,1362,1728,2136,2572,3093,3593,4078,4543,4984,5393,5766,6126,6453,6743,7001,7147,7268,7361,7438,7500,7542,7579,7609,7636,7636,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLARENCE ROAD,66,131,226,350,484,626,796,960,1118,1271,1416,1552,1685,1804,1912,2008,2093,2137,2173,2204,2230,2250,2264,2275,2285,2294,2294,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLARENDON ROAD,191,377,650,1007,1392,1801,2288,2757,3213,3651,4067,4459,4840,5182,5492,5767,6012,6137,6241,6330,6404,6463,6503,6535,6563,6588,6588,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLARENDON STREET,139,281,493,771,1071,1390,1770,2135,2491,2832,3156,3461,3760,4026,4267,4482,4673,4770,4851,4920,4978,5024,5055,5080,5102,5121,5121,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLAYWHEELS LANE,848,1470,2273,3233,4279,5393,6722,8000,9241,10433,11563,12624,13639,14565,15407,16154,16819,17169,17459,17701,17901,18061,18170,18260,18336,18403,18403,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CLOUGH LANE,34,57,85,116,151,189,233,276,318,357,395,431,464,495,523,548,570,582,592,600,607,612,616,619,621,624,624,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
COMMONSIDE LANE,454,756,1121,1538,1995,2482,3063,3621,4164,4684,5177,5639,6076,6480,6848,7173,7463,7619,7747,7853,7940,8009,8057,8097,8130,8160,8160,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CONVAMORE ROAD,172,349,614,963,1340,1740,2216,2675,3121,3549,3956,4340,4714,5048,5351,5620,5860,5982,6083,6170,6243,6300,6340,6371,6399,6423,6423,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CONYARD ROAD,448,777,1202,1710,2265,2855,3559,4236,4893,5524,6123,6685,7222,7713,8159,8555,8907,9093,9246,9374,9480,9565,9623,9670,9710,9746,9746,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CORNWALL STREET,232,403,623,887,1174,1480,1845,2196,2536,2863,3173,3465,3743,3997,4229,4434,4616,4712,4792,4858,4913,4957,4987,5012,5033,5051,5051,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
CORRINGHAM ROAD,561,975,1510,2151,2850,3595,4482,5336,6165,6960,7715,8424,9102,9721,10283,10782,11226,11460,11654,11815,11949,12056,12129,12188,12239,12284,12284,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
COSTHORPE,432,687,971,1272,1605,1960,2385,2793,3188,3568,3927,4263,4574,4868,5136,5373,5584,5700,5796,5873,5936,5987,6021,6051,6075,6097,6097,NPgY,Primary,NG FES - Electric Engagement,Number of electric cars and vans (hybrid and full electric)
