Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
MILLBANK LANE,854,995,1215,1548,2045,2768,3239,3772,4360,4995,5679,6412,7223,8069,8922,9769,10483,11160,11787,12354,12857,13299,13582,13683,13778,13868,13955,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MONKSEATON,1238,1419,1702,2133,2785,3740,4355,5053,5827,6663,7563,8530,9600,10716,11843,12960,13902,14795,15622,16369,17033,17616,17989,18121,18245,18364,18478,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOOR MONKTON PUMPS,70,84,104,135,181,247,291,340,394,453,515,582,657,734,812,890,955,1017,1075,1127,1173,1213,1239,1248,1257,1266,1273,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MORPETH,923,1058,1269,1591,2077,2789,3248,3769,4345,4969,5641,6362,7159,7992,8832,9666,10368,11034,11650,12208,12703,13138,13416,13514,13607,13696,13781,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
MOUNT ROAD,532,673,891,1213,1678,2336,2784,3281,3825,4411,5039,5713,6454,7228,8008,8782,9437,10057,10631,11151,11612,12017,12277,12371,12460,12544,12625,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWBURN HAUGH,244,290,360,466,622,848,997,1165,1349,1549,1763,1992,2246,2511,2778,3043,3266,3478,3674,3852,4009,4148,4236,4268,4298,4326,4354,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWBY,583,711,908,1202,1633,2247,2660,3120,3626,4171,4756,5383,6075,6796,7524,8247,8857,9435,9971,10455,10885,11262,11504,11592,11674,11752,11827,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWCASTLE AIRPORT,733,801,910,1081,1354,1767,2018,2311,2638,2994,3378,3792,4252,4733,5218,5699,6102,6486,6841,7162,7447,7697,7856,7911,7963,8013,8061,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NEWTON AYCLIFFE SOUTH,216,251,306,389,513,694,812,945,1093,1251,1422,1606,1809,2021,2234,2446,2625,2794,2951,3093,3219,3330,3400,3425,3449,3472,3494,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH STREET,311,406,553,768,1077,1511,1809,2139,2500,2887,3303,3748,4237,4748,5263,5774,6207,6617,6996,7339,7644,7911,8083,8146,8205,8261,8314,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH TEES T1 T2,73,90,117,156,213,294,349,410,477,550,627,710,802,897,994,1089,1170,1247,1318,1382,1439,1489,1521,1532,1543,1554,1563,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTH TEES T3 T4,211,280,385,539,759,1068,1282,1517,1775,2051,2348,2665,3014,3378,3745,4110,4418,4710,4980,5225,5442,5633,5755,5800,5843,5882,5920,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTHALLERTON,568,686,869,1142,1543,2117,2500,2929,3401,3909,4455,5040,5686,6360,7040,7714,8284,8824,9324,9775,10177,10529,10755,10837,10913,10986,11056,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
NORTON 132/11KV,1523,1875,2418,3225,4402,6079,7209,8467,9850,11338,12935,14648,16536,18506,20492,22464,24129,25709,27169,28491,29664,30695,31356,31596,31820,32034,32238,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
OATLANDS,611,686,804,986,1265,1680,1942,2242,2575,2936,3326,3744,4208,4692,5181,5666,6073,6460,6819,7143,7430,7683,7844,7901,7954,8005,8054,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
OFFERTON 33/11KV,779,924,1150,1490,1992,2716,3194,3732,4324,4963,5650,6387,7200,8049,8905,9755,10472,11152,11781,12350,12855,13299,13583,13685,13781,13872,13960,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PALLION TRADING,412,532,716,987,1377,1928,2305,2722,3178,3669,4195,4758,5379,6026,6679,7326,7874,8393,8874,9308,9694,10033,10250,10330,10405,10475,10543,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PETERLEE INDUSTRIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PETERLEE WEST,269,340,450,612,846,1178,1403,1654,1928,2223,2540,2879,3252,3642,4035,4425,4755,5068,5357,5618,5851,6055,6185,6233,6278,6320,6361,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PILGRIM,22,35,54,81,120,173,211,252,297,345,396,451,511,574,637,700,753,804,850,892,930,963,984,992,999,1006,1013,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
POTTER HOUSE T1 T3,950,1123,1393,1799,2400,3268,3840,4483,5193,5958,6781,7664,8639,9656,10682,11700,12559,13374,14127,14809,15415,15947,16287,16409,16524,16633,16738,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
POTTER HOUSE T4 T5,143,165,201,255,335,453,529,615,711,814,925,1044,1175,1313,1451,1589,1705,1815,1916,2008,2090,2162,2208,2224,2239,2254,2268,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
PRISSICK,1126,1278,1518,1885,2444,3266,3791,4390,5054,5773,6546,7378,8299,9260,10229,11191,12001,12769,13480,14124,14695,15197,15517,15630,15736,15838,15936,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RAVENSCAR,52,63,81,106,143,197,233,273,317,364,415,470,530,593,656,719,772,822,869,911,948,981,1002,1010,1017,1024,1030,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RAWCLIFFE LANE,778,895,1078,1356,1776,2389,2786,3236,3733,4271,4850,5471,6159,6876,7600,8318,8924,9498,10029,10510,10936,11311,11551,11636,11716,11792,11866,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
REDCAR,1260,1577,2067,2793,3845,5338,6350,7475,8709,10036,11460,12986,14668,16421,18190,19946,21430,22837,24138,25315,26361,27280,27868,28083,28284,28474,28656,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RESERVOIR,945,1154,1476,1955,2657,3660,4332,5083,5908,6796,7750,8773,9901,11078,12265,13442,14437,15381,16253,17043,17744,18360,18754,18897,19031,19158,19280,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RICHMOND T1,366,458,601,812,1118,1552,1847,2174,2532,2919,3333,3776,4266,4776,5290,5801,6233,6642,7020,7363,7667,7934,8105,8167,8226,8281,8334,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RICHMOND T2,96,121,159,215,297,412,491,578,673,776,887,1005,1135,1271,1408,1544,1659,1768,1868,1959,2040,2112,2157,2174,2189,2204,2218,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RIPON,585,683,835,1065,1409,1908,2234,2603,3009,3448,3920,4427,4987,5572,6161,6746,7240,7708,8140,8532,8880,9185,9381,9450,9516,9579,9639,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RISE CARR,524,628,790,1033,1390,1903,2244,2627,3047,3501,3988,4511,5088,5690,6297,6899,7408,7890,8336,8740,9098,9413,9614,9687,9755,9820,9882,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ROMANBY,277,336,427,562,761,1045,1235,1448,1682,1933,2204,2494,2814,3147,3484,3818,4100,4368,4615,4839,5038,5212,5324,5365,5403,5439,5473,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
RUDBY,231,267,323,408,536,723,844,981,1133,1297,1473,1663,1872,2090,2311,2529,2714,2889,3051,3197,3327,3441,3514,3540,3564,3588,3610,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SCARBOROUGH 33/11KV,611,786,1054,1451,2021,2825,3376,3985,4652,5369,6138,6962,7869,8814,9768,10715,11516,12275,12977,13612,14176,14672,14989,15106,15215,15318,15417,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SEGHILL,644,758,936,1204,1602,2178,2556,2982,3453,3960,4505,5090,5737,6412,7092,7767,8337,8877,9377,9829,10230,10583,10809,10889,10966,11038,11107,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SESSAY BRIDGE_SOWERBY,249,298,372,484,650,888,1045,1222,1417,1627,1853,2095,2363,2642,2923,3202,3438,3662,3868,4055,4221,4367,4461,4494,4526,4556,4585,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SEVERUS HILL,686,803,985,1260,1670,2265,2654,3093,3577,4100,4663,5266,5933,6629,7331,8028,8616,9173,9689,10155,10569,10933,11166,11249,11327,11402,11473,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SHERIFF HUTTON,611,703,846,1064,1392,1873,2183,2535,2924,3345,3798,4285,4823,5385,5951,6514,6988,7437,7853,8229,8563,8857,9044,9111,9173,9233,9291,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SHOTTON,436,545,714,964,1327,1842,2191,2579,3005,3462,3954,4480,5060,5665,6275,6881,7393,7878,8327,8733,9093,9410,9613,9687,9756,9822,9885,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SIMONSIDE,388,485,636,858,1181,1640,1951,2296,2675,3083,3520,3989,4505,5044,5587,6127,6583,7015,7414,7776,8097,8379,8560,8626,8688,8746,8802,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SKELDERGATE,214,270,356,484,668,930,1108,1305,1522,1755,2004,2272,2567,2874,3184,3492,3752,3999,4227,4434,4617,4778,4881,4919,4954,4988,5020,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SKERNESIDE,709,823,1000,1268,1670,2255,2635,3066,3541,4055,4608,5201,5858,6542,7233,7919,8496,9045,9552,10010,10418,10776,11004,11086,11162,11235,11306,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPADEADAM 20KV,237,281,350,453,605,825,970,1134,1313,1507,1716,1940,2187,2444,2704,2962,3180,3386,3577,3750,3904,4038,4125,4156,4185,4212,4239,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPENCERBECK,613,793,1071,1480,2068,2896,3464,4092,4779,5518,6310,7158,8092,9066,10049,11024,11848,12630,13353,14007,14588,15098,15425,15545,15658,15764,15866,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SPENNYMOOR 66/20KV,626,762,972,1285,1743,2398,2836,3326,3865,4445,5068,5736,6473,7242,8017,8787,9437,10053,10623,11138,11596,11999,12256,12349,12437,12520,12599,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STARBECK,1232,1415,1701,2136,2793,3754,4374,5078,5857,6699,7605,8579,9656,10779,11913,13038,13986,14886,15718,16470,17139,17726,18101,18234,18359,18479,18594,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STOKESLEY,301,357,444,575,768,1047,1232,1439,1667,1913,2177,2461,2774,3101,3431,3759,4035,4297,4539,4758,4953,5124,5233,5272,5309,5344,5378,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
STONEY CUT,588,727,942,1261,1726,2387,2833,3330,3875,4462,5092,5767,6512,7288,8071,8849,9506,10128,10704,11225,11688,12094,12355,12450,12538,12622,12703,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SUNDERLAND T1 T2,285,378,520,729,1029,1448,1738,2057,2407,2782,3184,3614,4088,4582,5080,5574,5993,6389,6756,7088,7382,7641,7807,7868,7926,7980,8031,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TANFIELD,544,676,880,1183,1623,2248,2671,3142,3658,4214,4810,5449,6153,6888,7629,8364,8985,9575,10120,10612,11050,11435,11681,11771,11855,11935,12011,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEAM VALLEY,128,153,193,252,338,463,546,638,741,851,969,1096,1236,1382,1530,1676,1799,1916,2025,2123,2210,2286,2335,2353,2369,2385,2400,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TEMPLE PARK,837,1001,1256,1637,2200,3008,3545,4147,4810,5525,6293,7116,8025,8974,9931,10880,11681,12441,13144,13780,14345,14841,15159,15273,15381,15483,15581,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
THIRSK,478,571,716,932,1252,1712,2017,2359,2736,3142,3579,4047,4564,5103,5647,6186,6642,7074,7474,7835,8156,8438,8619,8684,8745,8803,8859,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
THORNTON DALE,384,473,611,816,1114,1539,1825,2144,2495,2872,3277,3711,4190,4689,5192,5692,6114,6515,6885,7220,7517,7779,7946,8007,8064,8118,8170,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TORONTO 66/20KV,671,816,1040,1373,1862,2561,3029,3552,4127,4746,5411,6124,6911,7731,8559,9380,10074,10732,11340,11890,12379,12809,13083,13183,13276,13365,13450,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TUNSTALL,920,1108,1399,1834,2473,3391,4002,4686,5439,6251,7123,8057,9089,10166,11251,12328,13238,14101,14898,15620,16261,16824,17185,17315,17437,17553,17664,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
TYNEMOUTH CENTRAL,768,923,1161,1519,2045,2800,3302,3865,4485,5153,5870,6639,7489,8375,9268,10155,10904,11614,12271,12865,13392,13856,14153,14260,14360,14456,14547,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
UNIVERSITY,86,114,156,217,306,430,515,609,713,823,942,1069,1209,1355,1502,1648,1772,1889,1998,2096,2183,2259,2308,2326,2343,2359,2374,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
URLAY NOOK,1077,1209,1416,1735,2226,2955,3414,3941,4526,5161,5845,6580,7395,8245,9103,9955,10671,11351,11980,12549,13054,13498,13781,13881,13974,14064,14150,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
USWORTH,285,345,439,578,783,1076,1272,1491,1732,1991,2270,2569,2899,3242,3589,3933,4224,4500,4755,4985,5190,5370,5485,5527,5566,5603,5639,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WALKER,405,548,767,1088,1546,2185,2630,3118,3652,4224,4838,5495,6217,6970,7730,8484,9122,9727,10287,10793,11242,11637,11891,11984,12072,12154,12233,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WANSBECK,9,11,14,19,25,35,42,49,57,65,75,85,95,107,118,130,139,148,157,164,171,177,181,182,184,185,186,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WARDLEY,316,390,505,676,924,1277,1516,1781,2073,2386,2723,3084,3482,3897,4316,4732,5083,5416,5723,6002,6249,6467,6606,6657,6704,6749,6792,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WARKWORTH,820,955,1165,1483,1958,2649,3100,3609,4172,4779,5432,6133,6909,7718,8533,9343,10026,10673,11272,11814,12296,12718,12989,13085,13176,13262,13345,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WENSLEYDALE,349,442,586,799,1107,1542,1839,2168,2528,2916,3332,3777,4268,4779,5296,5808,6241,6652,7031,7375,7680,7948,8120,8182,8241,8297,8350,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST HARTFORD,221,266,338,444,599,823,972,1139,1322,1520,1732,1959,2211,2473,2737,2999,3221,3431,3625,3801,3957,4094,4182,4213,4243,4271,4298,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST SOUTHWICK,257,339,467,654,921,1296,1555,1840,2152,2487,2846,3231,3654,4095,4540,4982,5356,5710,6038,6334,6598,6829,6977,7032,7083,7131,7177,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WEST WYLAM,990,1135,1362,1708,2230,2994,3487,4047,4666,5336,6057,6831,7688,8582,9484,10379,11133,11849,12511,13110,13641,14109,14407,14513,14612,14707,14799,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WESTERHOPE,636,757,945,1227,1644,2244,2641,3087,3578,4108,4678,5288,5963,6666,7376,8080,8675,9238,9760,10231,10650,11018,11254,11338,11418,11494,11566,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WESTOE,432,566,772,1074,1507,2116,2536,2998,3505,4049,4632,5257,5944,6661,7384,8101,8708,9284,9816,10297,10725,11100,11341,11430,11513,11591,11666,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY T1,120,152,201,273,378,527,628,740,863,995,1136,1288,1455,1630,1806,1980,2128,2268,2397,2514,2618,2710,2768,2789,2809,2828,2847,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY T2,104,133,177,241,335,467,558,658,767,885,1011,1147,1296,1452,1608,1764,1896,2020,2136,2240,2333,2415,2467,2486,2504,2521,2537,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T1,147,190,258,357,499,699,837,989,1155,1334,1526,1731,1957,2193,2430,2666,2866,3055,3230,3388,3529,3652,3731,3761,3788,3813,3838,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WHITBY WEST T2,175,226,305,422,589,824,986,1164,1360,1570,1795,2036,2302,2578,2858,3135,3369,3592,3797,3983,4148,4294,4387,4421,4453,4483,4512,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WILLINGTON,532,675,896,1222,1693,2359,2813,3316,3868,4461,5097,5778,6529,7312,8102,8885,9548,10176,10757,11283,11750,12160,12423,12519,12609,12694,12776,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WORMALD GREEN 132/11KV,774,889,1069,1343,1756,2360,2750,3192,3682,4211,4781,5393,6070,6776,7489,8196,8792,9358,9881,10354,10774,11143,11379,11463,11542,11617,11689,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
WYNYARD,111,121,137,163,204,266,303,347,396,449,507,568,637,709,782,854,914,972,1025,1073,1115,1153,1177,1185,1193,1200,1207,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
YEDINGHAM,69,80,98,124,163,220,257,299,345,396,449,507,571,638,705,772,829,882,932,976,1016,1051,1073,1081,1089,1096,1103,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
YORK UNIVERSITY,250,308,398,532,726,1003,1190,1398,1626,1872,2136,2419,2731,3057,3385,3711,3986,4247,4488,4706,4900,5071,5180,5219,5257,5292,5326,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ABBEY ROAD,348,483,658,872,1129,1435,1752,2105,2493,2910,3359,3839,4369,4922,5480,6033,6501,6945,7355,7726,8056,8345,8531,8599,8662,8722,8779,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AIREDALE ROAD,341,449,581,738,929,1160,1399,1669,1965,2285,2629,2998,3405,3830,4259,4684,5043,5384,5698,5983,6236,6458,6600,6652,6699,6745,6789,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALDHAM,644,883,1190,1563,2013,2549,3105,3725,4407,5141,5930,6775,7708,8681,9662,10636,11459,12239,12961,13613,14193,14703,15029,15147,15259,15364,15465,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALFRED GELDER STREET,115,160,219,292,379,482,589,708,839,980,1131,1293,1472,1658,1846,2033,2191,2340,2479,2604,2715,2812,2875,2898,2919,2939,2959,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T1,350,480,645,846,1088,1378,1677,2012,2379,2775,3201,3657,4160,4685,5214,5739,6183,6604,6993,7346,7658,7933,8109,8173,8233,8290,8344,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALLERTON HILL T2,367,470,588,727,895,1103,1319,1564,1834,2125,2439,2776,3148,3537,3929,4318,4645,4956,5243,5503,5734,5937,6067,6113,6156,6197,6237,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ALVERTHORPE ROAD,721,961,1258,1614,2045,2564,3103,3707,4373,5090,5860,6687,7599,8551,9511,10464,11268,12031,12736,13375,13941,14439,14758,14873,14981,15083,15181,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARMOURIES DRIVE,123,187,276,387,520,676,836,1013,1207,1416,1640,1879,2143,2418,2696,2972,3205,3426,3631,3816,3980,4125,4218,4252,4284,4314,4343,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARMTHORPE,482,638,831,1062,1341,1679,2029,2422,2855,3322,3823,4361,4955,5575,6200,6820,7344,7840,8299,8715,9084,9408,9615,9690,9760,9827,9890,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ARUNDEL STREET,37,68,114,174,245,326,410,501,601,708,823,946,1082,1223,1365,1506,1626,1739,1844,1939,2024,2098,2146,2163,2180,2196,2211,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ASKERN,361,499,676,893,1153,1464,1785,2144,2537,2962,3417,3905,4444,5006,5572,6135,6610,7060,7477,7854,8189,8483,8671,8740,8804,8865,8923,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AUDBY LANE,998,1198,1396,1605,1867,2211,2575,2996,3465,3974,4522,5112,5768,6453,7143,7827,8401,8946,9450,9906,10311,10667,10893,10969,11042,11113,11181,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
AUSTERFIELD,67,88,114,145,182,227,274,327,385,448,515,587,667,750,834,918,988,1055,1116,1172,1222,1265,1293,1303,1312,1321,1330,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BAILIFF BRIDGE,440,585,763,978,1237,1550,1875,2239,2641,3073,3538,4036,4587,5161,5740,6315,6800,7260,7685,8070,8412,8712,8904,8973,9038,9100,9159,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BALBY,197,266,355,462,591,746,906,1085,1282,1495,1723,1967,2237,2519,2803,3085,3323,3549,3757,3946,4114,4261,4356,4390,4422,4452,4482,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BALME STREET,171,260,383,537,721,936,1157,1402,1670,1959,2269,2600,2965,3346,3730,4111,4434,4740,5022,5278,5506,5705,5834,5881,5925,5967,6007,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARNBURGH,480,652,870,1135,1454,1836,2232,2675,3162,3686,4249,4853,5520,6215,6916,7612,8200,8757,9272,9739,10153,10517,10750,10834,10913,10988,11060,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARNOLDSWICK,150,204,274,359,461,583,709,850,1005,1172,1352,1544,1757,1978,2202,2423,2611,2788,2953,3101,3233,3349,3423,3450,3476,3500,3523,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARNSLEY,441,607,821,1082,1397,1772,2160,2593,3069,3582,4132,4723,5373,6052,6737,7417,7991,8536,9039,9495,9900,10255,10483,10566,10643,10717,10787,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARNSLEY ROAD,228,330,466,635,838,1077,1323,1597,1897,2220,2567,2939,3348,3775,4206,4633,4995,5338,5655,5942,6196,6420,6564,6616,6666,6712,6757,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
