Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
BLUE BOY STREET,11.322,11.322,11.322,11.378,11.452,11.547,11.638,11.584,11.538,11.487,11.487,11.561,11.637,11.682,11.795,11.917,12.045,12.143,12.248,12.389,12.527,12.661,12.789,12.898,13.007,13.115,13.198,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BOLTON ROAD,7.102,7.102,7.102,7.302,7.549,7.806,8.191,8.671,9.157,9.659,10.352,11.229,11.938,12.539,13.137,13.674,14.204,14.521,14.762,14.993,15.205,15.355,15.482,15.574,15.668,15.749,15.759,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BOTTESFORD,12.608,12.908,12.908,13.436,14.010,14.612,15.464,16.493,17.526,18.602,19.618,20.435,21.437,22.284,23.239,24.174,25.117,25.729,26.320,26.971,27.578,28.107,28.596,28.991,29.384,29.731,29.902,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRAMHOPE,3.615,3.615,3.615,3.689,3.777,3.870,4.016,4.196,4.375,4.558,4.829,5.194,5.476,5.714,5.939,6.144,6.351,6.470,6.546,6.623,6.694,6.745,6.789,6.821,6.856,6.890,6.901,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRAMLEY,12.567,12.946,12.946,13.382,13.887,14.469,15.225,16.125,17.080,18.106,19.074,19.766,20.601,21.312,22.135,22.950,23.751,24.240,24.726,25.354,25.921,26.414,26.853,27.180,27.478,27.717,27.755,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRETT STREET,19.539,19.955,19.955,20.283,20.677,21.144,21.782,22.594,23.460,24.422,25.375,26.206,27.146,27.967,28.888,29.783,30.677,31.294,31.885,32.530,33.130,33.662,34.157,34.553,34.951,35.305,35.498,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRIDGES ROAD,14.610,15.481,15.481,15.977,16.526,17.133,18.016,19.308,20.641,22.010,23.453,24.840,26.237,27.409,28.684,29.877,31.054,31.801,32.502,33.312,34.058,34.701,35.284,35.750,36.204,36.597,36.772,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRIGHOUSE 33/11KV,6.520,6.870,6.870,6.839,6.819,6.809,6.808,6.813,6.825,6.843,6.865,6.884,6.906,6.929,6.954,6.980,7.005,7.025,7.043,7.060,7.074,7.087,7.098,7.107,7.114,7.121,7.127,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BRODSWORTH,14.993,15.943,15.943,16.383,16.890,17.475,18.318,19.507,20.748,22.033,23.301,24.322,25.416,26.375,27.441,28.454,29.436,30.083,30.693,31.372,31.979,32.496,32.959,33.319,33.657,33.937,34.025,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BROOKFIELD STREET,8.683,8.683,8.683,8.637,8.606,8.590,8.585,8.587,8.597,8.615,8.637,8.654,8.676,8.698,8.725,8.753,8.780,8.800,8.817,8.836,8.851,8.863,8.874,8.880,8.886,8.890,8.890,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BTP,13.075,13.075,13.075,12.977,12.890,12.815,12.749,12.693,12.644,12.605,12.572,12.547,12.528,12.513,12.504,12.500,12.498,12.496,12.493,12.489,12.486,12.482,12.479,12.475,12.470,12.466,12.461,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BURLEY STREET,22.004,27.105,27.105,27.054,27.062,27.108,27.174,27.160,27.161,27.192,27.238,27.284,27.366,27.434,27.521,27.620,27.727,27.793,27.865,28.012,28.155,28.288,28.417,28.521,28.619,28.711,28.763,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BURMANTOFTS,12.307,13.144,13.144,13.101,13.092,13.103,13.111,13.052,12.997,12.983,12.999,13.058,13.125,13.170,13.225,13.287,13.353,13.391,13.429,13.492,13.549,13.601,13.648,13.677,13.704,13.726,13.736,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BURNLEYVILLE,12.067,12.067,12.067,12.371,12.770,13.248,13.915,14.774,15.674,16.626,17.527,18.220,19.036,19.746,20.535,21.305,22.057,22.550,23.013,23.506,23.947,24.323,24.662,24.911,25.141,25.326,25.378,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BURTON PIDSEA,3.592,3.592,3.592,3.642,3.702,3.771,3.881,4.068,4.266,4.469,4.750,5.118,5.408,5.659,5.908,6.114,6.318,6.456,6.567,6.671,6.769,6.848,6.920,6.979,7.038,7.093,7.127,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BURTON ROAD,14.959,14.959,14.959,15.127,15.305,15.508,15.777,16.092,16.413,16.739,17.063,17.386,17.781,18.091,18.406,18.715,19.022,19.228,19.431,19.667,19.891,20.100,20.294,20.456,20.627,20.788,20.923,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BUSLINGTHORPE GREEN,10.307,10.557,10.557,10.774,11.019,11.298,11.687,12.121,12.589,13.115,13.587,13.899,14.359,14.727,15.172,15.623,16.072,16.308,16.551,16.933,17.285,17.593,17.870,18.078,18.278,18.445,18.473,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
BUTTERWICK,4.622,4.622,4.622,4.649,4.689,4.741,4.809,4.897,4.990,5.086,5.218,5.395,5.542,5.670,5.786,5.863,5.942,6.002,6.058,6.118,6.175,6.225,6.273,6.314,6.357,6.399,6.437,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CAISTOR,5.000,5.000,5.000,5.114,5.236,5.371,5.547,5.756,5.966,6.169,6.414,6.727,7.027,7.262,7.490,7.679,7.866,7.987,8.098,8.221,8.337,8.439,8.532,8.609,8.691,8.771,8.836,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CALDER WHARF,12.963,13.623,13.623,13.830,14.082,14.391,14.813,15.319,15.842,16.373,16.907,17.430,18.068,18.524,18.989,19.428,19.846,20.051,20.241,20.500,20.726,20.913,21.064,21.147,21.241,21.313,21.330,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CARLTON HILL,12.525,13.377,13.377,13.381,13.421,13.478,13.548,13.548,13.555,13.593,13.638,13.678,13.750,13.806,13.885,13.975,14.073,14.124,14.183,14.318,14.448,14.569,14.683,14.775,14.864,14.946,14.982,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CARR LANE,13.144,14.144,14.144,14.438,14.773,15.132,15.640,16.228,16.827,17.464,18.056,18.492,19.033,19.515,20.069,20.618,21.173,21.553,21.925,22.344,22.735,23.080,23.404,23.675,23.937,24.173,24.299,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CHELKER RESERVOIR,3.758,3.758,3.758,3.750,3.762,3.795,3.835,3.874,3.922,3.977,4.034,4.093,4.156,4.212,4.271,4.328,4.384,4.430,4.473,4.511,4.547,4.579,4.610,4.633,4.652,4.669,4.682,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CHEVIN END,8.338,8.338,8.338,8.514,8.747,8.990,9.348,9.755,10.166,10.592,10.974,11.230,11.585,11.890,12.254,12.615,12.985,13.212,13.432,13.692,13.933,14.137,14.324,14.470,14.611,14.732,14.759,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CLARENCE ROAD,13.013,13.428,13.428,13.401,13.411,13.442,13.473,13.411,13.355,13.323,13.312,13.330,13.364,13.386,13.418,13.457,13.504,13.531,13.563,13.650,13.736,13.817,13.897,13.962,14.025,14.086,14.126,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CLARENDON ROAD,10.612,10.612,10.612,10.714,10.840,10.991,11.159,11.188,11.226,11.282,11.388,11.586,11.826,11.970,12.104,12.239,12.378,12.419,12.466,12.626,12.775,12.908,13.025,13.104,13.192,13.272,13.323,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CLARENDON STREET,13.020,13.020,13.020,12.993,13.001,13.035,13.072,13.049,13.035,13.077,13.141,13.234,13.348,13.431,13.532,13.638,13.748,13.811,13.874,13.962,14.043,14.114,14.176,14.215,14.251,14.282,14.291,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CLAYWHEELS LANE,19.431,19.431,19.431,19.792,20.207,20.682,21.449,22.603,23.809,25.051,26.404,27.724,29.002,30.065,31.263,32.398,33.520,34.185,34.783,35.498,36.147,36.679,37.146,37.495,37.829,38.102,38.138,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CLOUGH LANE,2.437,2.917,2.917,2.965,3.018,3.077,3.145,3.219,3.297,3.375,3.456,3.537,3.620,3.696,3.771,3.844,3.915,3.975,4.032,4.091,4.146,4.199,4.250,4.297,4.344,4.390,4.435,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
COMMONSIDE LANE,16.290,16.290,16.290,16.529,16.811,17.134,17.543,17.984,18.433,18.882,19.349,19.819,20.336,20.758,21.206,21.631,22.051,22.349,22.637,22.962,23.269,23.548,23.810,24.032,24.258,24.473,24.654,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CONVAMORE ROAD,7.858,7.858,7.858,7.955,8.072,8.214,8.459,8.884,9.331,9.797,10.214,10.485,10.827,11.110,11.466,11.824,12.180,12.383,12.590,12.871,13.123,13.341,13.536,13.680,13.813,13.912,13.903,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CONYARD ROAD,7.495,7.495,7.495,7.645,7.818,8.025,8.366,8.965,9.603,10.274,10.875,11.265,11.756,12.159,12.672,13.194,13.708,14.003,14.305,14.729,15.111,15.447,15.748,15.975,16.180,16.338,16.329,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CORNWALL STREET,15.708,15.708,15.708,15.829,16.042,16.345,16.764,17.330,17.953,18.640,19.302,19.756,20.249,20.745,21.297,21.824,22.316,22.696,23.027,23.307,23.539,23.726,23.885,23.997,24.087,24.152,24.160,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CORRINGHAM ROAD,12.878,12.878,12.878,13.185,13.536,13.908,14.405,14.979,15.560,16.189,16.871,17.529,18.170,18.758,19.391,19.970,20.553,20.976,21.371,21.779,22.165,22.498,22.812,23.084,23.350,23.597,23.757,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
COSTHORPE,6.933,6.933,6.933,7.129,7.349,7.585,7.935,8.378,8.823,9.282,10.017,11.073,11.857,12.527,13.147,13.640,14.121,14.422,14.605,14.727,14.846,14.929,15.002,15.058,15.127,15.199,15.243,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
COUNTY ROAD NORTH,16.230,16.230,16.230,16.491,16.791,17.120,17.683,18.625,19.620,20.718,21.742,22.455,23.289,24.039,24.967,25.910,26.850,27.437,28.018,28.723,29.367,29.928,30.442,30.852,31.231,31.539,31.570,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CRACOE,5.872,5.872,5.872,6.004,6.378,6.993,7.659,8.331,9.098,9.963,11.038,12.344,13.405,14.399,15.368,16.206,17.039,17.750,18.394,18.930,19.428,19.864,20.304,20.631,20.881,21.109,21.312,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CROOKESMOOR ROAD,16.122,16.122,16.122,16.836,17.608,18.450,19.610,21.115,22.704,24.365,25.769,26.570,27.825,28.832,30.174,31.529,32.864,33.622,34.408,35.533,36.571,37.495,38.340,38.996,39.625,40.151,40.241,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CROSSHILLS,12.204,12.204,12.204,12.579,13.007,13.474,14.147,14.966,15.801,16.659,17.557,18.408,19.328,20.067,20.943,21.753,22.551,23.035,23.489,24.016,24.499,24.902,25.260,25.533,25.808,26.046,26.150,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CROWLE,5.435,5.435,5.435,5.594,5.767,5.952,6.212,6.587,6.972,7.364,7.987,8.899,9.581,10.165,10.703,11.085,11.464,11.716,11.924,12.130,12.324,12.463,12.586,12.691,12.802,12.912,13.000,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
CROWN STREET,4.565,4.805,4.805,4.808,4.838,4.879,4.934,4.984,5.040,5.102,5.162,5.203,5.257,5.307,5.373,5.440,5.507,5.554,5.601,5.655,5.706,5.751,5.793,5.826,5.856,5.882,5.892,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DALTON,14.343,14.343,14.343,14.646,15.006,15.434,16.074,17.021,18.023,19.094,20.103,20.896,21.859,22.643,23.561,24.480,25.386,25.927,26.458,27.109,27.699,28.214,28.675,29.014,29.333,29.585,29.620,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DARNALL,13.618,13.618,13.618,13.944,14.330,14.757,15.374,16.102,16.853,17.639,18.383,18.935,19.599,20.156,20.840,21.519,22.204,22.595,22.997,23.544,24.047,24.484,24.884,25.196,25.490,25.739,25.803,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DEARNE ROAD,10.720,11.345,11.345,11.508,11.683,11.875,12.150,12.435,12.721,13.051,13.365,13.607,13.903,14.168,14.449,14.722,15.001,15.193,15.383,15.599,15.803,15.982,16.152,16.298,16.440,16.571,16.653,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DEIGHTON,17.540,19.950,19.950,20.013,20.131,20.290,20.560,20.992,21.455,21.957,22.431,22.772,23.184,23.552,23.987,24.417,24.836,25.101,25.348,25.617,25.856,26.058,26.237,26.368,26.488,26.581,26.587,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DENBY DALE ROAD,9.486,9.882,9.882,10.015,10.186,10.386,10.628,10.881,11.153,11.452,11.750,11.992,12.251,12.502,12.779,13.050,13.316,13.534,13.747,13.967,14.174,14.364,14.544,14.706,14.859,15.003,15.116,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DENBY GRANGE,3.095,3.095,3.095,3.178,3.271,3.370,3.517,3.727,3.942,4.166,4.434,4.735,5.001,5.227,5.464,5.685,5.902,6.038,6.152,6.273,6.385,6.476,6.558,6.623,6.688,6.746,6.769,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DENHOLME,4.000,4.000,4.000,4.092,4.218,4.347,4.547,4.793,5.039,5.279,5.615,6.050,6.393,6.683,6.976,7.221,7.467,7.616,7.733,7.848,7.953,8.029,8.093,8.141,8.191,8.235,8.248,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DINNINGTON,17.260,17.778,17.778,18.228,18.724,19.276,20.054,21.079,22.142,23.275,24.412,25.409,26.512,27.472,28.501,29.492,30.461,31.109,31.698,32.296,32.844,33.316,33.744,34.086,34.423,34.718,34.867,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DOUGHTY ROAD,20.050,20.479,20.479,20.603,20.795,21.044,21.469,22.174,22.928,23.740,24.476,24.953,25.538,26.048,26.696,27.355,28.016,28.417,28.824,29.360,29.845,30.270,30.657,30.954,31.216,31.423,31.427,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DOWKER STREET,9.218,9.218,9.218,9.316,9.456,9.615,9.862,10.223,10.596,11.009,11.388,11.646,11.962,12.240,12.583,12.928,13.272,13.491,13.704,13.962,14.195,14.397,14.581,14.723,14.851,14.955,14.966,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DRAX PRIMARY,3.980,4.940,4.940,5.020,5.112,5.215,5.355,5.534,5.714,5.888,6.105,6.384,6.643,6.844,7.030,7.170,7.308,7.389,7.462,7.551,7.633,7.701,7.760,7.804,7.859,7.910,7.954,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DRIFFIELD,18.247,18.415,18.415,18.788,19.213,19.705,20.355,21.069,21.789,22.511,23.327,24.274,25.273,26.034,26.754,27.372,27.983,28.334,28.661,29.044,29.397,29.690,29.947,30.127,30.394,30.643,30.846,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DRONFIELD,11.245,12.120,12.120,12.348,12.607,12.907,13.369,14.133,14.934,15.757,16.535,17.146,17.843,18.425,19.111,19.796,20.474,20.899,21.326,21.860,22.350,22.787,23.189,23.510,23.811,24.064,24.151,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DUDLEY HILL,14.322,15.979,15.979,16.108,16.312,16.571,16.953,17.465,18.012,18.589,19.137,19.522,19.972,20.375,20.844,21.299,21.738,22.023,22.289,22.588,22.849,23.066,23.256,23.394,23.518,23.615,23.623,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DUNKESWICK,5.745,5.745,5.745,5.854,6.060,6.359,6.714,7.104,7.535,8.008,8.653,9.501,10.187,10.797,11.369,11.838,12.306,12.663,12.971,13.234,13.484,13.698,13.913,14.073,14.210,14.338,14.444,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
DURKAR LOW LANE,15.983,17.093,17.093,17.567,18.091,18.657,19.496,20.593,21.713,22.878,24.022,24.989,26.090,27.010,28.056,29.076,30.094,30.721,31.318,32.014,32.657,33.209,33.712,34.106,34.494,34.826,34.949,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
EASINGTON,5.476,5.926,5.926,5.960,5.999,6.044,6.106,6.194,6.287,6.382,6.516,6.695,6.841,6.972,7.101,7.213,7.324,7.414,7.492,7.567,7.640,7.706,7.770,7.831,7.892,7.952,8.008,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
EASTFIELD ROAD,4.962,6.462,6.462,6.791,7.208,7.706,8.346,9.116,9.928,10.761,11.623,12.339,13.033,13.675,14.322,14.899,15.432,15.823,16.165,16.482,16.745,16.953,17.127,17.255,17.369,17.462,17.506,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ECCLESFIELD,11.921,11.921,11.921,12.158,12.437,12.750,13.251,14.004,14.783,15.579,16.326,16.870,17.504,18.043,18.692,19.337,19.978,20.372,20.760,21.237,21.669,22.041,22.377,22.636,22.879,23.074,23.104,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
EDLINGTON,14.366,14.691,14.691,15.070,15.485,15.942,16.617,17.487,18.375,19.307,20.235,21.025,21.893,22.652,23.495,24.304,25.107,25.634,26.116,26.616,27.072,27.458,27.808,28.083,28.353,28.584,28.681,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
EGGBOROUGH,6.765,6.765,6.765,6.924,7.113,7.332,7.610,7.939,8.281,8.633,9.072,9.572,9.995,10.374,10.746,11.062,11.363,11.591,11.786,11.967,12.133,12.265,12.384,12.486,12.590,12.691,12.782,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELGAR ROAD,15.279,15.704,15.704,16.015,16.364,16.748,17.349,18.194,19.066,20.012,20.900,21.565,22.366,23.051,23.852,24.655,25.464,25.964,26.458,27.057,27.607,28.086,28.525,28.869,29.222,29.520,29.613,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELLAND 33/11KV,13.970,14.120,14.120,14.134,14.196,14.285,14.418,14.569,14.727,14.918,15.120,15.318,15.549,15.732,15.926,16.117,16.307,16.420,16.528,16.663,16.783,16.888,16.979,17.042,17.105,17.156,17.180,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELLIFOOT LANE,0.500,0.500,0.500,0.508,0.529,0.565,0.604,0.636,0.675,0.720,0.769,0.818,0.868,0.917,0.967,1.017,1.068,1.116,1.164,1.206,1.246,1.284,1.325,1.358,1.387,1.414,1.441,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELLIN STREET 1/3,17.503,17.503,17.503,17.614,17.746,17.905,18.117,18.240,18.379,18.539,18.701,18.836,19.049,19.207,19.458,19.719,19.991,20.149,20.321,20.571,20.811,21.026,21.226,21.386,21.544,21.688,21.755,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELLIN STREET 2,6.937,6.937,6.937,6.958,6.988,7.031,7.103,7.182,7.274,7.380,7.475,7.538,7.637,7.712,7.826,7.944,8.065,8.136,8.208,8.313,8.410,8.496,8.575,8.633,8.690,8.738,8.749,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELMHIRST LANE 1,1.638,1.638,1.638,1.705,1.776,1.853,1.950,2.058,2.165,2.277,2.394,2.518,2.663,2.768,2.872,2.969,3.063,3.109,3.153,3.214,3.270,3.317,3.359,3.387,3.418,3.446,3.460,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELMHIRST LANE 2,6.730,6.730,6.730,6.940,7.200,7.521,7.947,8.477,9.036,9.630,10.273,10.917,11.546,12.104,12.678,13.208,13.730,14.105,14.443,14.767,15.065,15.319,15.557,15.742,15.914,16.069,16.168,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ELSECAR,9.232,9.382,9.382,9.697,10.018,10.358,10.866,11.501,12.142,12.832,13.475,13.972,14.603,15.134,15.720,16.293,16.872,17.224,17.561,17.945,18.301,18.606,18.883,19.100,19.315,19.499,19.567,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
ENDIKE LANE,13.109,13.109,13.109,13.308,13.533,13.789,14.198,14.758,15.345,16.007,16.644,17.131,17.690,18.165,18.732,19.301,19.879,20.224,20.578,21.046,21.478,21.855,22.202,22.477,22.747,22.974,23.037,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
EPWORTH,5.080,5.080,5.080,5.298,5.546,5.828,6.211,6.705,7.216,7.732,8.433,9.317,10.022,10.633,11.215,11.695,12.156,12.469,12.719,12.949,13.159,13.304,13.426,13.521,13.622,13.718,13.792,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FARNLEY CRESCENT,12.047,12.047,12.047,12.262,12.517,12.799,13.215,13.701,14.214,14.788,15.331,15.739,16.265,16.705,17.227,17.756,18.293,18.609,18.919,19.331,19.711,20.039,20.335,20.560,20.776,20.955,20.991,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FENTON LANE,9.691,9.691,9.691,9.828,9.976,10.137,10.338,10.561,10.786,11.009,11.264,11.567,11.883,12.135,12.409,12.659,12.907,13.087,13.258,13.449,13.634,13.805,13.967,14.111,14.263,14.411,14.549,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FERRYBRIDGE A 11KV,19.468,19.718,19.718,20.163,20.669,21.234,21.964,22.714,23.460,24.198,24.956,25.746,26.687,27.379,28.128,28.836,29.536,29.949,30.350,30.856,31.328,31.746,32.121,32.410,32.718,33.001,33.215,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FIR TREE LANE,14.750,15.700,15.700,15.867,16.054,16.293,16.625,16.987,17.369,17.770,18.199,18.687,19.292,19.690,20.102,20.503,20.895,21.054,21.211,21.475,21.711,21.910,22.072,22.158,22.261,22.337,22.348,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FIRST AVENUE,17.889,17.889,17.889,17.898,17.944,18.016,18.189,18.512,18.860,19.280,19.677,19.941,20.241,20.531,20.908,21.300,21.699,21.965,22.229,22.541,22.827,23.077,23.308,23.494,23.659,23.793,23.809,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FIRTH BROWN,5.746,5.746,5.746,5.892,6.049,6.215,6.421,6.684,6.954,7.224,7.569,7.995,8.358,8.672,8.980,9.257,9.526,9.723,9.892,10.058,10.216,10.348,10.470,10.578,10.690,10.797,10.891,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FISH DAM LANE,10.139,10.769,10.769,10.879,11.016,11.176,11.382,11.634,11.899,12.183,12.464,12.697,12.944,13.183,13.439,13.691,13.937,14.138,14.330,14.523,14.703,14.870,15.027,15.168,15.304,15.432,15.533,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FLIXBOROUGH,15.946,15.946,15.946,16.298,16.711,17.182,17.732,18.369,19.033,19.708,20.429,21.127,21.801,22.432,23.062,23.650,24.215,24.696,25.141,25.562,25.956,26.319,26.664,26.982,27.296,27.601,27.893,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FOLLY HALL,10.562,11.162,11.162,11.204,11.278,11.377,11.537,11.781,12.042,12.340,12.627,12.847,13.099,13.319,13.590,13.864,14.139,14.311,14.481,14.699,14.900,15.074,15.234,15.357,15.469,15.562,15.579,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FOUR LANE ENDS,12.390,12.390,12.390,12.391,12.430,12.489,12.617,12.866,13.133,13.437,13.707,13.862,14.061,14.251,14.516,14.791,15.070,15.247,15.425,15.642,15.841,16.013,16.173,16.297,16.406,16.492,16.492,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FOXHILLS,15.203,15.203,15.203,15.504,15.852,16.248,16.693,17.181,17.696,18.225,18.767,19.249,19.733,20.212,20.693,21.157,21.601,22.013,22.404,22.776,23.126,23.459,23.780,24.087,24.386,24.681,24.973,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FULLERTON ROAD,10.886,10.886,10.886,10.984,11.102,11.238,11.435,11.737,12.059,12.407,12.742,12.997,13.274,13.538,13.848,14.159,14.469,14.703,14.931,15.185,15.420,15.635,15.838,16.015,16.184,16.334,16.423,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
FURNESS AVENUE,11.036,11.036,11.036,11.270,11.565,11.896,12.401,13.107,13.842,14.637,15.386,15.961,16.660,17.241,17.885,18.526,19.164,19.536,19.901,20.377,20.812,21.189,21.528,21.786,22.032,22.233,22.278,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GAISBY LANE,13.041,13.041,13.041,13.151,13.343,13.578,13.859,14.053,14.259,14.484,14.761,15.116,15.526,15.803,16.121,16.435,16.748,16.908,17.069,17.302,17.515,17.698,17.855,17.953,18.057,18.143,18.184,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
GIBRALTAR ROAD,16.590,16.590,16.590,16.874,17.280,17.774,18.492,19.523,20.615,21.817,22.987,23.920,24.942,25.831,26.844,27.832,28.810,29.432,30.032,30.758,31.415,31.985,32.504,32.897,33.250,33.536,33.591,NPgY,Primary,NG FES - Hydrogen Evolution,Total peak demand with ToUT (MW)
