Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
CORRINGHAM ROAD,1,3,5,9,14,20,28,37,46,56,66,73,81,88,94,100,105,110,113,116,118,120,121,122,122,122,122,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
COSTHORPE,1,2,5,8,13,19,26,34,43,52,62,68,75,82,88,93,98,102,106,108,110,112,113,113,114,114,114,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
COUNTY ROAD NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CRACOE,1,2,3,5,8,12,17,22,28,34,40,44,49,53,57,60,63,66,68,70,71,72,73,73,73,74,74,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CROOKESMOOR ROAD,0,1,1,2,3,4,6,8,10,12,14,16,17,19,20,21,23,23,24,25,25,26,26,26,26,26,26,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CROSSHILLS,1,3,7,12,19,28,38,50,63,77,90,100,110,120,129,137,144,150,155,159,162,164,165,166,167,167,167,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CROWLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
CROWN STREET,0,1,2,3,5,7,9,12,15,19,22,24,27,29,31,33,35,36,37,38,39,40,40,40,40,40,40,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DALTON,0,0,1,1,1,2,3,4,5,6,7,8,9,9,10,11,11,12,12,12,13,13,13,13,13,13,13,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DARNALL,1,4,7,12,19,28,39,51,65,78,92,103,113,123,132,140,147,154,159,163,166,168,169,170,171,171,171,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DEARNE ROAD,1,2,3,6,9,14,19,25,31,38,45,50,55,60,64,68,72,75,77,79,80,81,82,83,83,83,83,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DEIGHTON,2,5,9,16,25,37,51,67,84,102,121,134,147,160,172,183,192,201,207,212,216,219,221,222,223,223,223,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DENBY DALE ROAD,2,5,10,17,27,39,54,70,89,108,127,141,155,169,181,193,203,211,218,224,228,230,232,234,234,235,235,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DENBY GRANGE,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DENHOLME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DINNINGTON,2,7,14,24,38,55,76,100,126,153,180,200,220,239,257,273,288,300,310,317,323,327,330,332,333,333,333,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DOUGHTY ROAD,0,1,2,4,6,8,11,15,19,23,27,30,33,36,38,41,43,45,46,47,48,49,49,50,50,50,50,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DOWKER STREET,0,1,2,4,6,9,12,16,21,25,30,33,36,39,42,45,47,49,51,52,53,54,54,54,54,55,55,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DRAX PRIMARY,0,1,1,2,4,6,8,10,13,15,18,20,22,24,26,27,29,30,31,32,32,33,33,33,33,33,33,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DRIFFIELD,1,3,6,11,17,25,34,44,56,68,80,89,98,106,114,122,128,133,138,141,144,145,147,147,148,148,148,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DRONFIELD,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DUDLEY HILL,5,13,27,47,73,107,147,193,243,296,348,387,425,462,497,528,556,579,598,613,624,632,637,641,643,644,644,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DUNKESWICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
DURKAR LOW LANE,1,2,4,7,11,16,22,28,36,44,51,57,63,68,73,78,82,85,88,90,92,93,94,94,95,95,95,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
EASINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
EASTFIELD ROAD,11,31,63,109,170,249,343,451,567,689,812,902,992,1078,1159,1232,1296,1350,1395,1429,1455,1473,1486,1494,1499,1502,1502,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ECCLESFIELD,1,3,6,10,15,22,30,40,50,60,71,79,87,95,102,108,114,118,122,125,128,129,130,131,131,132,132,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
EDLINGTON,2,7,14,24,37,54,75,98,123,150,176,196,215,234,252,268,281,293,303,310,316,320,323,324,326,326,326,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
EGGBOROUGH,3,9,19,33,52,75,104,137,172,209,246,274,301,327,352,374,393,410,423,434,441,447,451,453,455,456,456,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELGAR ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELLAND 33/11KV,1,2,3,6,9,13,18,24,30,37,44,48,53,58,62,66,70,73,75,77,78,79,80,80,81,81,81,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELLIFOOT LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELLIN STREET 1/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELLIN STREET 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELMHIRST LANE 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELMHIRST LANE 2,2,5,9,16,25,37,51,67,84,102,120,133,146,159,171,182,191,199,206,211,215,218,219,221,221,222,222,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ELSECAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ENDIKE LANE,0,0,1,1,2,3,5,6,8,9,11,12,13,14,16,17,17,18,19,19,20,20,20,20,20,20,20,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
EPWORTH,3,8,16,28,44,64,89,117,147,179,210,234,257,279,300,319,336,350,361,370,377,382,385,387,388,389,389,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FARNLEY CRESCENT,0,1,2,3,5,8,11,14,18,22,26,29,31,34,37,39,41,43,44,45,46,47,47,47,47,47,47,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FENTON LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FERRYBRIDGE A 11KV,1,3,6,10,16,23,31,41,52,63,74,83,91,99,106,113,119,124,128,131,133,135,136,137,137,138,138,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FIR TREE LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FIRST AVENUE,0,1,1,2,4,5,7,9,12,14,17,19,20,22,24,25,27,28,29,29,30,30,31,31,31,31,31,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FIRTH BROWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FISH DAM LANE,1,3,7,12,19,27,38,49,62,76,89,99,109,118,127,135,142,148,153,157,160,162,163,164,165,165,165,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FLIXBOROUGH,4,11,23,39,62,90,124,163,205,249,293,326,358,389,418,445,468,487,503,516,525,532,536,539,541,542,542,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FOLLY HALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FOUR LANE ENDS,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FOXHILLS,3,10,20,35,56,81,112,147,185,225,265,294,324,352,378,402,423,440,455,466,475,481,485,487,489,490,490,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FULLERTON ROAD,1,2,4,7,11,16,22,28,36,44,51,57,63,68,73,78,82,85,88,90,92,93,94,94,95,95,95,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
FURNESS AVENUE,0,1,3,5,8,12,16,21,27,33,38,43,47,51,55,58,61,64,66,68,69,70,70,71,71,71,71,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GAISBY LANE,1,2,5,8,13,19,26,34,43,52,62,68,75,82,88,93,98,102,106,108,110,112,113,113,114,114,114,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GIBRALTAR ROAD,2,7,14,24,37,54,75,98,123,150,176,196,215,234,252,268,281,293,303,310,316,320,323,324,326,326,326,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GIBSON LANE,3,10,19,33,53,77,106,139,175,212,250,278,305,332,357,379,399,416,430,440,448,454,458,460,462,463,463,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GILDERSOME,2,7,14,24,38,56,77,101,127,155,182,202,222,242,260,276,291,303,313,321,326,330,333,335,336,337,337,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GLEADLESS VALLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GOOLE,6,17,35,61,95,139,191,251,316,384,452,502,552,600,645,686,722,752,777,796,810,820,827,832,835,837,837,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GRAINTHORPE,0,0,1,1,2,3,4,5,7,8,10,11,12,13,14,15,15,16,17,17,17,17,18,18,18,18,18,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GREAT COATES,0,0,0,1,1,2,3,4,4,5,6,7,8,9,9,10,10,11,11,11,11,12,12,12,12,12,12,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GREENHILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GREYFRIARS RD,0,1,1,2,3,4,6,8,10,12,14,16,17,19,20,21,23,23,24,25,25,26,26,26,26,26,26,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GREYFRIARS ROAD 3/4,0,0,1,2,2,4,5,6,8,10,12,13,14,15,16,18,18,19,20,20,21,21,21,21,21,21,21,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GRIMETHORPE,1,3,7,12,19,28,39,51,64,77,91,101,111,121,130,138,145,151,156,160,163,165,167,168,168,169,169,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GROVE STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
GUARDIAN GLASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HACKENTHORPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HALIFAX 33/11KV,0,1,2,4,6,8,12,15,19,23,28,31,34,37,39,42,44,46,47,49,49,50,50,51,51,51,51,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HALLAM STREET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HARDEN,0,1,1,2,4,5,7,9,12,14,17,19,20,22,24,25,27,28,29,29,30,30,31,31,31,31,31,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HARPSWELL,0,1,1,2,3,5,7,9,11,13,15,17,19,20,22,23,25,26,26,27,28,28,28,28,28,28,28,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HARWORTH,1,3,7,12,18,26,36,48,60,73,86,95,105,114,123,130,137,143,148,151,154,156,157,158,159,159,159,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HAWORTH 1,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HAWORTH 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HAXEY,0,0,1,1,2,3,4,5,6,8,9,10,11,12,13,14,14,15,15,16,16,16,16,17,17,17,17,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HAYTON,1,4,8,14,22,33,45,59,75,91,107,119,131,142,153,162,171,178,184,189,192,194,196,197,198,198,198,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HAZLEHEAD,1,3,6,10,15,23,31,41,52,63,74,82,90,98,105,112,118,123,127,130,132,134,135,136,136,136,136,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HEBDEN BRIDGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HEDLEY CHASE,0,1,2,4,6,9,12,16,20,25,29,32,35,38,41,44,46,48,50,51,52,52,53,53,53,53,53,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HEDON ROAD,0,1,2,4,6,9,12,16,21,25,30,33,36,39,42,45,47,49,51,52,53,54,54,54,54,55,55,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HEMSWORTH,1,3,6,10,15,23,31,41,52,63,74,82,90,98,105,112,118,123,127,130,132,134,135,136,136,136,136,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HESSLE ROAD 1,0,1,2,3,5,7,10,13,17,20,24,26,29,32,34,36,38,39,41,42,43,43,43,44,44,44,44,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HESSLE ROAD 2,1,3,6,10,15,23,31,41,52,63,74,82,90,98,105,112,118,123,127,130,132,134,135,136,136,136,136,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HIBALDSTOW,1,4,8,14,22,32,44,58,73,88,104,115,127,138,148,158,166,173,178,183,186,189,190,191,192,192,192,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HICKLETON,0,1,2,4,6,9,12,16,20,25,29,32,35,38,41,44,46,48,50,51,52,52,53,53,53,53,53,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HILLCREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HOLBECK,1,4,7,13,20,29,40,52,65,79,94,104,114,124,134,142,149,156,161,165,168,170,171,172,173,173,173,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HOLDERNESS,0,0,1,1,2,2,3,4,5,7,8,9,9,10,11,12,12,13,13,14,14,14,14,14,14,14,14,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HOLME UPON SPALDING MOOR,0,1,2,4,6,9,12,16,20,25,29,32,35,38,41,44,46,48,50,51,52,52,53,53,53,53,53,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HONLEY,1,2,5,8,12,18,25,32,41,50,58,65,71,77,83,89,93,97,100,103,105,106,107,107,108,108,108,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HOPE,0,1,1,2,4,6,8,10,13,15,18,20,22,24,26,27,29,30,31,32,32,33,33,33,33,33,33,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HORBURY,0,1,1,2,4,5,7,9,12,14,17,19,20,22,24,25,27,28,29,29,30,30,31,31,31,31,31,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HOUGHTON MAIN,1,3,5,9,15,22,30,39,49,60,71,78,86,94,101,107,113,117,121,124,126,128,129,130,130,131,131,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HULL EAST 33/11KV,3,8,17,29,46,67,92,121,152,185,217,242,266,289,310,330,347,362,373,383,390,394,398,400,401,402,402,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HUMBER ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
HUNMANBY,0,0,1,2,3,4,5,7,9,11,13,14,16,17,18,19,20,21,22,23,23,23,23,24,24,24,24,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ICI FIBRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
IDLE,0,1,1,2,3,5,7,9,11,14,16,18,20,21,23,24,26,27,28,28,29,29,29,29,30,30,30,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
ILKLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
INGS LANE,1,2,3,6,9,13,18,23,29,35,42,46,51,55,60,63,67,69,72,73,75,76,76,77,77,77,77,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
IVESON HOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
JARRATT STREET,2,5,10,18,28,41,56,74,93,113,133,148,163,177,190,202,213,222,229,235,239,242,244,245,246,247,247,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KEDDINGTON ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KEIGHLEY,0,0,1,1,2,3,4,5,6,8,9,10,11,12,13,14,14,15,15,16,16,16,16,17,17,17,17,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KENMORE ROAD,1,3,7,12,18,27,37,48,60,74,87,96,106,115,124,131,138,144,149,152,155,157,158,159,160,160,160,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KILLINGHALL ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KILNHURST,1,2,4,7,10,15,21,27,34,42,49,55,60,66,70,75,79,82,85,87,88,90,90,91,91,91,91,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KING GEORGE DOCK,4,11,23,40,62,91,125,164,207,251,296,328,361,393,422,449,472,492,508,520,530,536,541,544,546,547,547,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KIRK DRIVE,1,2,3,6,9,13,18,23,29,35,42,46,51,55,60,63,67,69,72,73,75,76,76,77,77,77,77,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KIRK SANDALL,6,18,37,63,99,145,200,263,331,402,474,527,579,629,676,719,756,788,814,834,849,860,867,872,875,877,877,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KIRKBURN,1,3,6,11,17,24,33,44,55,67,79,88,96,105,113,120,126,131,136,139,141,143,144,145,146,146,146,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
KIVETON PARK,0,1,3,5,8,12,16,21,27,33,38,43,47,51,55,58,61,64,66,68,69,70,70,71,71,71,71,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEA ROAD,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEASOWE ROAD,9,27,56,96,151,220,304,399,502,610,719,799,878,955,1026,1091,1147,1196,1235,1266,1288,1304,1315,1323,1327,1330,1330,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEDSTON,1,4,7,13,20,29,40,53,67,81,96,106,117,127,136,145,153,159,164,168,171,173,175,176,176,177,177,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEEDS ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEGRAMS MILL LANE,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LEYLANDS ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LIVERSEDGE,0,1,1,3,4,6,8,11,13,16,19,21,23,26,27,29,31,32,33,34,34,35,35,35,36,36,36,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LOUTH,1,1,3,5,8,12,17,22,27,33,39,43,48,52,56,59,62,65,67,69,70,71,72,72,72,72,72,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LOW MOOR,3,10,20,35,55,80,110,144,181,221,260,289,317,345,371,394,415,432,446,457,465,471,475,478,480,481,481,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LOWFIELDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
LOXLEY ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MANCHESTER ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MANSFIELD ROAD 1,1,2,3,6,9,14,19,25,31,38,45,50,55,60,64,68,72,75,77,79,80,81,82,83,83,83,83,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MANSFIELD ROAD 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MARKHAM GATES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MARMION ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MARSDEN ROAD,0,1,2,3,5,8,11,14,18,22,26,29,31,34,37,39,41,43,44,45,46,47,47,47,47,47,47,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
MARTONGATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Hydrogen Evolution (without DH HPs),Number of electric HGVs
